Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
PUFA%,1.11 [1.07-1.16],0.032,*,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
LA%,1.10 [1.06-1.14],0.396,,Linoleic Acid to Total-Fatty Acids percentage
Ile,1.07 [1.03-1.11],1.000,,Isoleucine
Tyr,1.03 [0.99-1.07],1.000,,Tyrosine
M-LDL-FC%,1.01 [0.97-1.05],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
SFA%,0.91 [0.88-0.94],0.045,*,Saturated Fatty Acids to Total-Fatty Acids percentage
Total-PL,0.90 [0.87-0.94],0.014,*,Total-Phospholipids in Lipoprotein Particles
SM,0.90 [0.87-0.94],0.016,*,Sphingomyelins
Acetone,0.90 [0.87-0.93],0.010,**,Acetone
PC,0.89 [0.86-0.92],4.340e-04,***,Phosphatidylcholines
Cholines,0.89 [0.86-0.92],2.451e-04,***,Total-Cholines
Phosphoglyc,0.89 [0.85-0.92],7.458e-05,***,Phosphoglycerides
HDL-FC,0.88 [0.85-0.92],5.531e-04,***,Free Cholesterol in HDL
Acetoacetate,0.88 [0.85-0.92],7.134e-05,***,Acetoacetate
3-Hydroxybutyrate,0.88 [0.85-0.92],6.135e-05,***,3-Hydroxybutyrate
HDL-CE,0.88 [0.84-0.91],2.595e-05,***,Cholesteryl Esters in HDL
HDL-C,0.88 [0.84-0.91],2.765e-05,***,HDL Cholesterol
HDL-L,0.87 [0.83-0.90],9.182e-07,***,Total-Lipids in HDL
HDL-PL,0.87 [0.83-0.90],4.585e-07,***,Phospholipids in HDL
S-HDL-CE,0.87 [0.84-0.90],3.952e-10,***,Cholesteryl Esters in Small HDL
S-HDL-P,0.86 [0.83-0.90],3.148e-10,***,Concentration of Small HDL Particles
S-HDL-FC,0.86 [0.83-0.90],8.037e-10,***,Free Cholesterol in Small HDL
M-HDL-FC,0.86 [0.83-0.90],3.916e-08,***,Free Cholesterol in Medium HDL
S-HDL-C,0.86 [0.83-0.89],5.091e-11,***,Cholesterol in Small HDL
M-HDL-PL,0.86 [0.83-0.89],3.084e-09,***,Phospholipids in Medium HDL
S-HDL-L,0.86 [0.83-0.89],2.517e-11,***,Total-Lipids in Small HDL
ApoA1,0.86 [0.83-0.89],3.852e-09,***,Apolipoprotein A1
M-HDL-P,0.86 [0.82-0.89],4.326e-09,***,Concentration of Medium HDL Particles
M-HDL-L,0.86 [0.82-0.89],1.262e-09,***,Total-Lipids in Medium HDL
M-HDL-C,0.86 [0.82-0.89],1.997e-09,***,Cholesterol in Medium HDL
M-HDL-CE,0.86 [0.82-0.89],1.515e-09,***,Cholesteryl Esters in Medium HDL
Total-P,0.86 [0.82-0.89],2.213e-10,***,Total-Concentration of Lipoprotein Particles
S-HDL-PL,0.86 [0.82-0.89],1.281e-11,***,Phospholipids in Small HDL
HDL-P,0.85 [0.82-0.88],2.772e-11,***,Concentration of HDL Particles
