Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
VLDL-size,"0.251 [0.217,0.284]",3.827e-44,***,Average Diameter for VLDL Particles
XL-HDL-TG%,"0.234 [0.200,0.268]",3.504e-36,***,Triglycerides to Total-Lipids in Very Large HDL percentage
Creatinine,"0.226 [0.193,0.259]",1.896e-35,***,Creatinine
XL-VLDL-TG,"0.217 [0.183,0.250]",5.426e-31,***,Triglycerides in Very Large VLDL
M-VLDL-TG%,"0.216 [0.183,0.249]",9.471e-32,***,Triglycerides to Total-Lipids in Medium VLDL percentage
TG/PG,"0.214 [0.181,0.248]",2.907e-30,***,Triglycerides to Phosphoglycerides ratio
XXL-VLDL-PL,"0.212 [0.178,0.246]",2.655e-29,***,Phospholipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-P,"0.209 [0.176,0.243]",1.769e-28,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
XXL-VLDL-L,"0.209 [0.175,0.243]",1.422e-28,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-TG,"0.208 [0.175,0.242]",2.943e-28,***,Triglycerides in Chylomicrons and Extremely Large VLDL
XS-VLDL-TG%,"0.205 [0.172,0.239]",1.075e-27,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
XXL-VLDL-FC,"0.202 [0.168,0.236]",1.984e-26,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
XL-VLDL-L,"0.200 [0.167,0.234]",3.290e-26,***,Total-Lipids in Very Large VLDL
XL-VLDL-P,"0.199 [0.166,0.233]",5.869e-26,***,Concentration of Very Large VLDL Particles
VLDL-TG,"0.199 [0.166,0.233]",3.422e-26,***,Triglycerides in VLDL
XXL-VLDL-C,"0.199 [0.166,0.233]",7.173e-26,***,Cholesterol in Chylomicrons and Extremely Large VLDL
S-HDL-TG,"0.198 [0.165,0.232]",2.280e-25,***,Triglycerides in Small HDL
L-HDL-PL%,"0.198 [0.163,0.234]",2.289e-22,***,Phospholipids to Total-Lipids in Large HDL percentage
L-VLDL-TG,"0.197 [0.163,0.230]",1.108e-25,***,Triglycerides in Large VLDL
XXL-VLDL-CE,"0.195 [0.161,0.228]",1.320e-24,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
Leu,"0.192 [0.160,0.224]",3.256e-26,***,Leucine
MUFA%,"0.191 [0.156,0.226]",1.257e-21,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XL-VLDL-TG%,"0.190 [0.158,0.222]",9.475e-26,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
