Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
PUFA/MUFA,"1.368 [1.156,1.581]",3.698e-31,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
DHA%,"1.281 [1.075,1.487]",9.987e-29,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
PUFA%,"1.113 [0.904,1.322]",3.371e-20,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Unsaturation,"0.952 [0.743,1.161]",1.078e-13,***,Degree of Unsaturation
Omega-3%,"0.824 [0.620,1.028]",5.245e-10,***,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Omega-6%,"0.789 [0.582,0.996]",1.784e-08,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
XXL-VLDL-FC%,"0.765 [0.561,0.970]",4.975e-08,***,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Sc-ala,"0.764 [0.566,0.963]",1.072e-08,***,Spectrometer-corrected alanine
L-VLDL-TG%,"0.710 [0.513,0.907]",3.543e-07,***,Triglycerides to Total-Lipids in Large VLDL percentage
Creatinine,"0.708 [0.477,0.939]",4.185e-04,***,Creatinine
M-HDL-CE%,"0.653 [0.449,0.857]",8.003e-05,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
DHA,"0.636 [0.429,0.843]",3.903e-04,***,Docosahexaenoic Acid
S-LDL-PL%,"0.611 [0.412,0.810]",4.184e-04,***,Phospholipids to Total-Lipids in Small LDL percentage
M-HDL-C%,"0.600 [0.390,0.809]",0.004,**,Cholesterol to Total-Lipids in Medium HDL percentage
Ala,"0.575 [0.375,0.776]",0.004,**,Alanine
M-LDL-FC,"-0.535 [-0.730,-0.339]",0.020,*,Free Cholesterol in Medium LDL
XXL-VLDL-TG%,"-0.542 [-0.743,-0.341]",0.028,*,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-VLDL-FC%,"-0.551 [-0.757,-0.344]",0.042,*,Free Cholesterol to Total-Lipids in Medium VLDL percentage
S-HDL-TG,"-0.552 [-0.757,-0.348]",0.027,*,Triglycerides in Small HDL
Omega-6/Omega-3,"-0.554 [-0.757,-0.351]",0.020,*,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
HDL-TG,"-0.556 [-0.755,-0.358]",0.009,**,Triglycerides in HDL
Cholines,"-0.577 [-0.786,-0.367]",0.015,*,Total-Cholines
XL-VLDL-TG,"-0.584 [-0.791,-0.377]",0.007,**,Triglycerides in Very Large VLDL
PUFA,"-0.586 [-0.788,-0.385]",0.003,**,Polyunsaturated Fatty Acids
L-HDL-FC%,"-0.597 [-0.807,-0.386]",0.006,**,Free Cholesterol to Total-Lipids in Large HDL percentage
LDL-FC,"-0.607 [-0.804,-0.409]",3.951e-04,***,Free Cholesterol in LDL
S-HDL-TG%,"-0.610 [-0.820,-0.401]",0.003,**,Triglycerides to Total-Lipids in Small HDL percentage
L-LDL-CE,"-0.619 [-0.817,-0.422]",1.852e-04,***,Cholesteryl Esters in Large LDL
L-LDL-C,"-0.634 [-0.832,-0.436]",7.702e-05,***,Cholesterol in Large LDL
L-VLDL-L,"-0.643 [-0.847,-0.438]",1.611e-04,***,Total-Lipids in Large VLDL
S-VLDL-CE%,"-0.646 [-0.844,-0.448]",3.995e-05,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
Acetone,"-0.647 [-0.848,-0.445]",7.919e-05,***,Acetone
L-LDL-FC,"-0.650 [-0.849,-0.451]",3.525e-05,***,Free Cholesterol in Large LDL
XS-VLDL-TG,"-0.655 [-0.855,-0.455]",2.921e-05,***,Triglycerides in Very Small VLDL
LDL-C,"-0.663 [-0.860,-0.466]",9.088e-06,***,LDL Cholesterol
LA,"-0.664 [-0.864,-0.465]",1.527e-05,***,Linoleic Acid
VLDL-TG,"-0.664 [-0.870,-0.459]",5.158e-05,***,Triglycerides in VLDL
Pyruvate,"-0.665 [-0.893,-0.437]",0.003,**,Pyruvate
M-HDL-TG%,"-0.667 [-0.874,-0.461]",5.466e-05,***,Triglycerides to Total-Lipids in Medium HDL percentage
M-LDL-C,"-0.672 [-0.868,-0.476]",4.059e-06,***,Cholesterol in Medium LDL
LDL-CE,"-0.674 [-0.871,-0.478]",3.924e-06,***,Cholesteryl Esters in LDL
L-LDL-L,"-0.678 [-0.875,-0.480]",4.239e-06,***,Total-Lipids in Large LDL
