Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
HDL-P,"0.182 [0.136,0.228]",1.543e-09,***,Concentration of HDL Particles
Total-P,"0.182 [0.136,0.228]",1.455e-09,***,Total-Concentration of Lipoprotein Particles
ApoA1,"0.176 [0.129,0.224]",5.132e-08,***,Apolipoprotein A1
M-HDL-C,"0.175 [0.127,0.222]",9.092e-08,***,Cholesterol in Medium HDL
M-HDL-L,"0.173 [0.127,0.220]",7.347e-08,***,Total-Lipids in Medium HDL
M-HDL-CE,"0.173 [0.126,0.220]",1.221e-07,***,Cholesteryl Esters in Medium HDL
M-HDL-FC,"0.173 [0.125,0.220]",2.044e-07,***,Free Cholesterol in Medium HDL
M-HDL-P,"0.172 [0.125,0.219]",1.257e-07,***,Concentration of Medium HDL Particles
HDL-L,"0.171 [0.123,0.219]",7.848e-07,***,Total-Lipids in HDL
M-HDL-PL,"0.170 [0.123,0.216]",1.442e-07,***,Phospholipids in Medium HDL
HDL-PL,"0.169 [0.121,0.216]",9.533e-07,***,Phospholipids in HDL
HDL-C,"0.167 [0.118,0.215]",4.719e-06,***,HDL Cholesterol
HDL-CE,"0.165 [0.117,0.214]",5.637e-06,***,Cholesteryl Esters in HDL
S-HDL-PL,"0.157 [0.114,0.201]",2.729e-07,***,Phospholipids in Small HDL
PC,"0.157 [0.111,0.203]",5.084e-06,***,Phosphatidylcholines
Phosphoglyc,"0.155 [0.109,0.200]",6.615e-06,***,Phosphoglycerides
HDL-FC,"0.154 [0.106,0.203]",8.438e-05,***,Free Cholesterol in HDL
Cholines,"0.154 [0.109,0.200]",9.588e-06,***,Total-Cholines
S-HDL-C,"0.154 [0.111,0.197]",5.292e-07,***,Cholesterol in Small HDL
S-HDL-L,"0.154 [0.111,0.197]",6.123e-07,***,Total-Lipids in Small HDL
S-HDL-P,"0.150 [0.107,0.193]",1.694e-06,***,Concentration of Small HDL Particles
Total-PL,"0.150 [0.104,0.195]",2.063e-05,***,Total-Phospholipids in Lipoprotein Particles
S-HDL-CE,"0.149 [0.106,0.192]",1.874e-06,***,Cholesteryl Esters in Small HDL
S-HDL-FC,"0.147 [0.103,0.190]",1.063e-05,***,Free Cholesterol in Small HDL
M-HDL-FC%,"0.137 [0.089,0.186]",0.007,**,Free Cholesterol to Total-Lipids in Medium HDL percentage
Total-CE,"0.122 [0.077,0.167]",0.025,*,Total-Esterified Cholesterol
Total-L,"0.118 [0.074,0.162]",0.030,*,Total-Lipids in Lipoprotein Particles
L-VLDL-CE%,"-0.033 [-0.078,0.011]",1.000,,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
L-LDL-TG%,"-0.041 [-0.086,0.004]",1.000,,Triglycerides to Total-Lipids in Large LDL percentage
L-VLDL-C%,"-0.042 [-0.085,0.001]",1.000,,Cholesterol to Total-Lipids in Large VLDL percentage
L-HDL-TG%,"-0.064 [-0.110,-0.018]",1.000,,Triglycerides to Total-Lipids in Large HDL percentage
IDL-PL%,"-0.117 [-0.159,-0.075]",0.009,**,Phospholipids to Total-Lipids in IDL percentage
