Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
LA%,"0.151 [0.106,0.197]",1.313e-05,***,Linoleic Acid to Total-Fatty Acids percentage
L-HDL-C%,"0.146 [0.098,0.194]",4.623e-04,***,Cholesterol to Total-Lipids in Large HDL percentage
L-HDL-CE,"0.144 [0.095,0.193]",0.002,**,Cholesteryl Esters in Large HDL
XS-VLDL-CE%,"0.144 [0.098,0.190]",2.372e-04,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
L-HDL-C,"0.144 [0.095,0.193]",0.002,**,Cholesterol in Large HDL
L-HDL-CE%,"0.137 [0.090,0.184]",0.003,**,Cholesteryl Esters to Total-Lipids in Large HDL percentage
L-HDL-L,"0.135 [0.086,0.185]",0.016,*,Total-Lipids in Large HDL
HDL-size,"0.135 [0.088,0.183]",0.007,**,Average Diameter for HDL Particles
PUFA/MUFA,"0.133 [0.086,0.179]",0.004,**,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
XS-VLDL-C%,"0.132 [0.086,0.177]",0.004,**,Cholesterol to Total-Lipids in Very Small VLDL percentage
XL-HDL-CE,"0.129 [0.082,0.177]",0.020,*,Cholesteryl Esters in Very Large HDL
L-HDL-FC,"0.129 [0.081,0.178]",0.037,*,Free Cholesterol in Large HDL
L-HDL-P,"0.129 [0.081,0.178]",0.039,*,Concentration of Large HDL Particles
L-LDL-FC%,"0.128 [0.082,0.174]",0.010,*,Free Cholesterol to Total-Lipids in Large LDL percentage
Omega-6%,"0.127 [0.082,0.173]",0.008,**,Omega-6 Fatty Acids to Total-Fatty Acids percentage
XL-HDL-C,"0.126 [0.079,0.173]",0.034,*,Cholesterol in Very Large HDL
XL-HDL-TG%,"-0.125 [-0.172,-0.079]",0.030,*,Triglycerides to Total-Lipids in Very Large HDL percentage
TG/PG,"-0.128 [-0.175,-0.080]",0.027,*,Triglycerides to Phosphoglycerides ratio
XL-HDL-FC%,"-0.132 [-0.182,-0.082]",0.047,*,Free Cholesterol to Total-Lipids in Very Large HDL percentage
L-HDL-PL%,"-0.134 [-0.181,-0.087]",0.005,**,Phospholipids to Total-Lipids in Large HDL percentage
MUFA%,"-0.137 [-0.183,-0.091]",0.001,**,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
GlycA,"-0.176 [-0.221,-0.131]",4.119e-09,***,Glycoprotein Acetyls
