Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,"169.159 [158.631,179.687]",1.347e-207,***,Creatinine
XL-HDL-FC%,"159.565 [148.928,170.202]",4.787e-181,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
XL-HDL-C%,"113.430 [103.088,123.771]",4.031e-96,***,Cholesterol to Total-Lipids in Very Large HDL percentage
TG/PG,"108.485 [97.719,119.252]",1.037e-80,***,Triglycerides to Phosphoglycerides ratio
VLDL-size,"100.365 [89.743,110.986]",1.203e-70,***,Average Diameter for VLDL Particles
XL-HDL-TG%,"86.209 [75.350,97.068]",5.984e-49,***,Triglycerides to Total-Lipids in Very Large HDL percentage
L-HDL-TG%,"84.570 [73.840,95.299]",3.313e-48,***,Triglycerides to Total-Lipids in Large HDL percentage
Leu,"79.975 [69.626,90.325]",3.326e-46,***,Leucine
S-HDL-TG%,"76.736 [66.032,87.440]",2.674e-39,***,Triglycerides to Total-Lipids in Small HDL percentage
ApoB/ApoA1,"75.857 [65.290,86.424]",2.050e-39,***,Apolipoprotein B to Apolipoprotein A1 ratio
M-HDL-PL%,"75.216 [64.068,86.364]",2.042e-34,***,Phospholipids to Total-Lipids in Medium HDL percentage
Total-BCAA,"74.718 [64.158,85.279]",3.441e-38,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
M-VLDL-TG%,"74.483 [63.693,85.273]",3.465e-36,***,Triglycerides to Total-Lipids in Medium VLDL percentage
Val,"71.510 [60.784,82.237]",1.607e-33,***,Valine
XL-VLDL-TG,"64.461 [53.622,75.300]",5.985e-26,***,Triglycerides in Very Large VLDL
XS-VLDL-TG%,"62.920 [52.072,73.769]",1.666e-24,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
XL-VLDL-L,"62.436 [51.640,73.231]",2.393e-24,***,Total-Lipids in Very Large VLDL
L-VLDL-TG,"62.293 [51.614,72.972]",7.909e-25,***,Triglycerides in Large VLDL
XL-VLDL-P,"61.748 [50.933,72.563]",1.233e-23,***,Concentration of Very Large VLDL Particles
L-VLDL-PL,"61.207 [50.473,71.942]",1.456e-23,***,Phospholipids in Large VLDL
L-VLDL-FC,"60.749 [50.048,71.450]",2.516e-23,***,Free Cholesterol in Large VLDL
M-HDL-TG%,"60.734 [50.096,71.373]",1.254e-23,***,Triglycerides to Total-Lipids in Medium HDL percentage
