Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
M-HDL-FC,"0.771 [0.749,0.794]",0.000e+00,***,Free Cholesterol in Medium HDL
M-HDL-P,"0.768 [0.746,0.791]",0.000e+00,***,Concentration of Medium HDL Particles
M-HDL-C,"0.767 [0.744,0.789]",0.000e+00,***,Cholesterol in Medium HDL
M-HDL-L,"0.764 [0.742,0.787]",0.000e+00,***,Total-Lipids in Medium HDL
M-HDL-CE,"0.762 [0.739,0.785]",0.000e+00,***,Cholesteryl Esters in Medium HDL
M-HDL-PL,"0.760 [0.738,0.782]",0.000e+00,***,Phospholipids in Medium HDL
HDL-PL,"0.758 [0.735,0.781]",0.000e+00,***,Phospholipids in HDL
ApoA1,"0.758 [0.735,0.781]",0.000e+00,***,Apolipoprotein A1
HDL-L,"0.753 [0.730,0.776]",0.000e+00,***,Total-Lipids in HDL
HDL-C,"0.735 [0.712,0.758]",0.000e+00,***,HDL Cholesterol
HDL-P,"0.731 [0.708,0.753]",0.000e+00,***,Concentration of HDL Particles
HDL-CE,"0.729 [0.706,0.752]",0.000e+00,***,Cholesteryl Esters in HDL
HDL-FC,"0.725 [0.702,0.748]",0.000e+00,***,Free Cholesterol in HDL
Total-P,"0.701 [0.679,0.724]",0.000e+00,***,Total-Concentration of Lipoprotein Particles
L-HDL-PL,"0.652 [0.629,0.675]",0.000e+00,***,Phospholipids in Large HDL
L-HDL-L,"0.628 [0.604,0.651]",0.000e+00,***,Total-Lipids in Large HDL
PC,"0.625 [0.602,0.648]",0.000e+00,***,Phosphatidylcholines
S-HDL-PL,"0.614 [0.591,0.636]",0.000e+00,***,Phospholipids in Small HDL
M-HDL-FC%,"0.610 [0.586,0.634]",0.000e+00,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
L-HDL-P,"0.598 [0.575,0.621]",0.000e+00,***,Concentration of Large HDL Particles
Phosphoglyc,"0.598 [0.575,0.621]",0.000e+00,***,Phosphoglycerides
L-HDL-FC,"0.588 [0.565,0.611]",0.000e+00,***,Free Cholesterol in Large HDL
Cholines,"0.585 [0.562,0.608]",0.000e+00,***,Total-Cholines
S-HDL-FC,"0.585 [0.562,0.607]",0.000e+00,***,Free Cholesterol in Small HDL
L-HDL-C,"0.584 [0.560,0.607]",0.000e+00,***,Cholesterol in Large HDL
L-HDL-CE,"0.577 [0.553,0.600]",0.000e+00,***,Cholesteryl Esters in Large HDL
