Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,"0.285 [0.277,0.293]",0.000e+00,***,Triglycerides to Total-Lipids in IDL percentage
XS-VLDL-TG%,"0.275 [0.267,0.282]",0.000e+00,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
L-LDL-TG%,"0.270 [0.262,0.278]",0.000e+00,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,"0.257 [0.250,0.265]",0.000e+00,***,Triglycerides to Total-Lipids in Medium LDL percentage
S-VLDL-TG%,"0.236 [0.229,0.244]",0.000e+00,***,Triglycerides to Total-Lipids in Small VLDL percentage
L-HDL-PL%,"0.234 [0.226,0.242]",0.000e+00,***,Phospholipids to Total-Lipids in Large HDL percentage
M-VLDL-TG%,"0.232 [0.224,0.240]",0.000e+00,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-LDL-TG%,"0.200 [0.193,0.208]",0.000e+00,***,Triglycerides to Total-Lipids in Small LDL percentage
XS-VLDL-PL%,"0.186 [0.178,0.194]",0.000e+00,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
XL-VLDL-TG%,"0.156 [0.148,0.164]",0.000e+00,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
IDL-PL%,"0.142 [0.134,0.149]",7.969e-289,***,Phospholipids to Total-Lipids in IDL percentage
MUFA%,"0.127 [0.119,0.135]",1.752e-201,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
GlycA,"0.118 [0.110,0.126]",5.277e-176,***,Glycoprotein Acetyls
M-HDL-PL%,"0.111 [0.103,0.119]",4.731e-156,***,Phospholipids to Total-Lipids in Medium HDL percentage
XXL-VLDL-PL%,"0.111 [0.103,0.118]",8.361e-173,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-VLDL-TG%,"0.102 [0.095,0.110]",5.171e-148,***,Triglycerides to Total-Lipids in Large VLDL percentage
S-HDL-PL%,"0.102 [0.095,0.110]",6.385e-147,***,Phospholipids to Total-Lipids in Small HDL percentage
XL-HDL-TG%,"0.092 [0.084,0.100]",2.104e-108,***,Triglycerides to Total-Lipids in Very Large HDL percentage
Glu-lactate,"0.081 [0.074,0.089]",2.786e-89,***,Glucose-lactate
S-LDL-PL%,"0.072 [0.064,0.079]",5.254e-69,***,Phospholipids to Total-Lipids in Small LDL percentage
