Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,"3.561 [3.414,3.707]",0.000e+00,***,Glycoprotein Acetyls
3-Hydroxybutyrate,"2.149 [2.008,2.289]",1.569e-191,***,3-Hydroxybutyrate
S-HDL-CE%,"1.579 [1.438,1.720]",1.038e-101,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
S-LDL-C%,"1.571 [1.430,1.712]",2.495e-100,***,Cholesterol to Total-Lipids in Small LDL percentage
S-HDL-CE,"1.558 [1.419,1.696]",7.936e-102,***,Cholesteryl Esters in Small HDL
IDL-FC%,"1.530 [1.390,1.670]",2.138e-96,***,Free Cholesterol to Total-Lipids in IDL percentage
XL-HDL-CE%,"1.430 [1.290,1.570]",8.920e-84,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
L-VLDL-FC%,"1.416 [1.277,1.555]",8.397e-83,***,Free Cholesterol to Total-Lipids in Large VLDL percentage
M-HDL-CE%,"1.374 [1.229,1.519]",2.607e-71,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
S-HDL-C,"1.334 [1.195,1.473]",2.912e-73,***,Cholesterol in Small HDL
S-HDL-P,"1.303 [1.164,1.442]",6.698e-70,***,Concentration of Small HDL Particles
S-HDL-C%,"1.280 [1.139,1.421]",2.120e-65,***,Cholesterol to Total-Lipids in Small HDL percentage
L-LDL-PL%,"1.276 [1.137,1.416]",1.048e-66,***,Phospholipids to Total-Lipids in Large LDL percentage
XS-VLDL-FC%,"1.273 [1.133,1.413]",1.081e-65,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
L-VLDL-C%,"1.265 [1.122,1.408]",7.579e-62,***,Cholesterol to Total-Lipids in Large VLDL percentage
SM,"1.257 [1.109,1.404]",2.219e-57,***,Sphingomyelins
M-HDL-C%,"1.250 [1.101,1.399]",1.484e-55,***,Cholesterol to Total-Lipids in Medium HDL percentage
S-VLDL-PL%,"1.245 [1.099,1.390]",4.908e-58,***,Phospholipids to Total-Lipids in Small VLDL percentage
XL-HDL-C%,"1.207 [1.060,1.354]",7.480e-53,***,Cholesterol to Total-Lipids in Very Large HDL percentage
XL-VLDL-CE%,"1.198 [1.051,1.345]",7.012e-52,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
S-VLDL-C%,"1.181 [1.039,1.324]",3.273e-54,***,Cholesterol to Total-Lipids in Small VLDL percentage
XL-VLDL-C%,"1.164 [1.016,1.311]",1.514e-48,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
M-VLDL-CE%,"1.138 [0.990,1.286]",5.257e-46,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
L-VLDL-CE%,"1.136 [0.988,1.284]",5.027e-46,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
M-VLDL-C%,"1.136 [0.988,1.284]",8.023e-46,***,Cholesterol to Total-Lipids in Medium VLDL percentage
S-VLDL-CE%,"1.128 [0.988,1.268]",1.035e-50,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
S-VLDL-FC%,"1.124 [0.979,1.270]",2.185e-46,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
XXL-VLDL-CE%,"1.094 [0.953,1.236]",1.812e-46,***,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XXL-VLDL-C%,"1.084 [0.941,1.227]",9.356e-45,***,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Pyruvate,"1.077 [0.938,1.216]",1.432e-46,***,Pyruvate
M-VLDL-FC%,"1.043 [0.897,1.189]",4.538e-39,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
Total-P,"1.025 [0.878,1.172]",5.403e-37,***,Total-Concentration of Lipoprotein Particles
HDL-P,"1.012 [0.864,1.160]",9.693e-36,***,Concentration of HDL Particles
L-HDL-CE%,"1.001 [0.851,1.152]",1.567e-33,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
Acetoacetate,"0.989 [0.849,1.129]",3.094e-38,***,Acetoacetate
M-HDL-CE,"0.983 [0.832,1.135]",1.116e-31,***,Cholesteryl Esters in Medium HDL
Unsaturation,"0.973 [0.824,1.121]",1.617e-32,***,Degree of Unsaturation
S-LDL-CE%,"0.928 [0.789,1.068]",1.719e-33,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
S-HDL-L,"0.919 [0.779,1.059]",1.893e-32,***,Total-Lipids in Small HDL
Lactate,"0.902 [0.760,1.043]",1.650e-30,***,Lactate
M-HDL-C,"0.889 [0.737,1.041]",4.931e-25,***,Cholesterol in Medium HDL
M-VLDL-CE,"0.881 [0.741,1.021]",1.457e-29,***,Cholesteryl Esters in Medium VLDL
XL-VLDL-FC%,"0.880 [0.735,1.026]",5.921e-27,***,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
HDL-CE,"0.869 [0.711,1.028]",1.365e-21,***,Cholesteryl Esters in HDL
M-VLDL-PL%,"0.869 [0.724,1.014]",1.457e-26,***,Phospholipids to Total-Lipids in Medium VLDL percentage
M-LDL-C%,"0.859 [0.718,1.001]",1.769e-27,***,Cholesterol to Total-Lipids in Medium LDL percentage
L-LDL-FC%,"0.840 [0.693,0.988]",1.297e-23,***,Free Cholesterol to Total-Lipids in Large LDL percentage
MUFA%,"0.829 [0.678,0.980]",1.200e-21,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
S-HDL-PL,"0.801 [0.660,0.942]",1.641e-23,***,Phospholipids in Small HDL
IDL-C%,"0.795 [0.652,0.938]",2.825e-22,***,Cholesterol to Total-Lipids in IDL percentage
L-HDL-C%,"0.773 [0.620,0.925]",5.856e-18,***,Cholesterol to Total-Lipids in Large HDL percentage
IDL-FC,"0.770 [0.627,0.913]",1.084e-20,***,Free Cholesterol in IDL
XS-VLDL-C%,"0.758 [0.610,0.906]",2.185e-18,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
XXL-VLDL-FC%,"0.753 [0.608,0.898]",5.489e-19,***,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Omega-6,"0.741 [0.600,0.883]",1.938e-19,***,Omega-6 Fatty Acids
HDL-C,"0.716 [0.557,0.875]",2.541e-13,***,HDL Cholesterol
M-LDL-FC%,"0.705 [0.559,0.851]",8.176e-16,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
LDL-size,"0.705 [0.560,0.849]",3.525e-16,***,Average Diameter for LDL Particles
M-LDL-FC,"0.699 [0.560,0.837]",1.056e-17,***,Free Cholesterol in Medium LDL
M-HDL-P,"0.692 [0.541,0.844]",6.415e-14,***,Concentration of Medium HDL Particles
L-LDL-PL,"0.674 [0.534,0.813]",6.345e-16,***,Phospholipids in Large LDL
LDL-FC,"0.653 [0.513,0.793]",1.145e-14,***,Free Cholesterol in LDL
PUFA,"0.652 [0.510,0.794]",5.810e-14,***,Polyunsaturated Fatty Acids
Clinical LDL-C,"0.649 [0.510,0.788]",1.477e-14,***,Clinical LDL Cholesterol
L-LDL-FC,"0.647 [0.506,0.787]",4.922e-14,***,Free Cholesterol in Large LDL
M-VLDL-C,"0.647 [0.508,0.785]",1.718e-14,***,Cholesterol in Medium VLDL
XS-VLDL-CE%,"0.641 [0.492,0.791]",7.571e-12,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
Total-CE,"0.622 [0.479,0.765]",4.140e-12,***,Total-Esterified Cholesterol
XL-VLDL-PL%,"0.621 [0.483,0.759]",3.220e-13,***,Phospholipids to Total-Lipids in Very Large VLDL percentage
