Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.694 [0.689 - 0.699],0.639 [0.637 - 0.641],0.639 [0.629 - 0.647],0.639 [0.636 - 0.641],0.081 [0.079 - 0.083],0.277 [0.268 - 0.287],0.144 [0.141 - 0.147]
Demographic,0.702 [0.698 - 0.706],0.649 [0.647 - 0.651],0.648 [0.638 - 0.657],0.649 [0.647 - 0.651],0.085 [0.083 - 0.087],0.298 [0.288 - 0.306],0.150 [0.147 - 0.154]
Metabolite+Demographic,0.738 [0.733 - 0.742],0.673 [0.671 - 0.675],0.672 [0.663 - 0.681],0.673 [0.671 - 0.675],0.094 [0.091 - 0.096],0.345 [0.336 - 0.354],0.164 [0.160 - 0.168]
