Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.545 [0.536 - 0.556],0.537 [0.534 - 0.539],0.537 [0.523 - 0.558],0.537 [0.534 - 0.539],0.023 [0.022 - 0.024],0.073 [0.060 - 0.095],0.043 [0.041 - 0.045]
Demographic,0.612 [0.604 - 0.621],0.576 [0.574 - 0.580],0.577 [0.558 - 0.592],0.576 [0.574 - 0.580],0.026 [0.025 - 0.028],0.153 [0.133 - 0.169],0.050 [0.048 - 0.053]
Metabolite+Demographic,0.613 [0.605 - 0.622],0.577 [0.575 - 0.579],0.576 [0.560 - 0.593],0.577 [0.575 - 0.579],0.026 [0.025 - 0.028],0.153 [0.138 - 0.170],0.051 [0.048 - 0.053]
