Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.635 [0.574 - 0.717],0.621 [0.619 - 0.623],0.612 [0.539 - 0.722],0.621 [0.619 - 0.623],0.001 [0.001 - 0.001],0.233 [0.161 - 0.344],0.002 [0.001 - 0.002]
Demographic,0.634 [0.586 - 0.694],0.634 [0.632 - 0.636],0.629 [0.557 - 0.715],0.634 [0.632 - 0.636],0.001 [0.001 - 0.001],0.263 [0.192 - 0.350],0.002 [0.001 - 0.002]
Metabolite+Demographic,0.690 [0.631 - 0.759],0.670 [0.667 - 0.672],0.660 [0.587 - 0.764],0.670 [0.667 - 0.672],0.001 [0.001 - 0.001],0.331 [0.257 - 0.434],0.002 [0.002 - 0.003]
