Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.668 [0.662 - 0.674],0.622 [0.620 - 0.624],0.622 [0.611 - 0.632],0.622 [0.620 - 0.624],0.087 [0.085 - 0.089],0.244 [0.234 - 0.254],0.152 [0.149 - 0.155]
Demographic,0.684 [0.679 - 0.689],0.636 [0.634 - 0.638],0.636 [0.629 - 0.646],0.636 [0.634 - 0.638],0.092 [0.090 - 0.094],0.272 [0.264 - 0.282],0.160 [0.158 - 0.163]
Metabolite+Demographic,0.712 [0.707 - 0.715],0.653 [0.651 - 0.655],0.653 [0.644 - 0.660],0.653 [0.651 - 0.655],0.098 [0.096 - 0.100],0.306 [0.297 - 0.315],0.170 [0.168 - 0.174]
