Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.450 [0.399 - 0.492],0.464 [0.462 - 0.466],0.466 [0.382 - 0.527],0.464 [0.461 - 0.466],0.000 [0.000 - 0.001],-0.070 [-0.155 - -0.012],0.001 [0.001 - 0.001]
Demographic,0.472 [0.415 - 0.539],0.478 [0.475 - 0.480],0.474 [0.389 - 0.569],0.478 [0.475 - 0.480],0.001 [0.000 - 0.001],-0.048 [-0.132 - 0.047],0.001 [0.001 - 0.001]
Metabolite+Demographic,0.469 [0.421 - 0.513],0.463 [0.461 - 0.464],0.451 [0.377 - 0.533],0.463 [0.461 - 0.464],0.000 [0.000 - 0.001],-0.087 [-0.160 - -0.005],0.001 [0.001 - 0.001]
