Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.701 [0.678 - 0.723],0.648 [0.646 - 0.649],0.652 [0.609 - 0.698],0.648 [0.646 - 0.649],0.004 [0.003 - 0.004],0.300 [0.256 - 0.345],0.007 [0.006 - 0.008]
Demographic,0.700 [0.675 - 0.721],0.644 [0.642 - 0.646],0.647 [0.608 - 0.688],0.644 [0.642 - 0.646],0.004 [0.003 - 0.004],0.291 [0.252 - 0.331],0.007 [0.006 - 0.008]
Metabolite+Demographic,0.743 [0.722 - 0.765],0.672 [0.670 - 0.674],0.677 [0.632 - 0.716],0.672 [0.670 - 0.674],0.004 [0.004 - 0.004],0.350 [0.303 - 0.389],0.008 [0.007 - 0.009]
