Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.527 [0.485 - 0.567],0.528 [0.526 - 0.530],0.529 [0.473 - 0.604],0.528 [0.526 - 0.530],0.001 [0.001 - 0.001],0.057 [0.002 - 0.133],0.002 [0.002 - 0.003]
Demographic,0.633 [0.599 - 0.666],0.602 [0.601 - 0.604],0.602 [0.543 - 0.669],0.603 [0.601 - 0.604],0.002 [0.001 - 0.002],0.205 [0.146 - 0.271],0.003 [0.002 - 0.004]
Metabolite+Demographic,0.600 [0.566 - 0.632],0.574 [0.572 - 0.576],0.577 [0.513 - 0.626],0.575 [0.572 - 0.576],0.001 [0.001 - 0.002],0.152 [0.087 - 0.201],0.003 [0.002 - 0.003]
