Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.711 [0.678 - 0.745],0.645 [0.643 - 0.647],0.652 [0.596 - 0.699],0.645 [0.643 - 0.647],0.002 [0.002 - 0.002],0.298 [0.243 - 0.344],0.004 [0.004 - 0.005]
Demographic,0.845 [0.821 - 0.870],0.765 [0.763 - 0.767],0.767 [0.713 - 0.817],0.765 [0.763 - 0.767],0.004 [0.003 - 0.004],0.532 [0.479 - 0.581],0.008 [0.007 - 0.009]
Metabolite+Demographic,0.846 [0.822 - 0.872],0.773 [0.771 - 0.774],0.776 [0.724 - 0.814],0.773 [0.771 - 0.774],0.004 [0.004 - 0.005],0.549 [0.497 - 0.587],0.008 [0.007 - 0.009]
