Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.619 [0.576 - 0.660],0.605 [0.603 - 0.608],0.609 [0.538 - 0.685],0.605 [0.603 - 0.608],0.001 [0.001 - 0.002],0.213 [0.143 - 0.291],0.003 [0.002 - 0.004]
Demographic,0.622 [0.568 - 0.665],0.606 [0.604 - 0.608],0.606 [0.521 - 0.673],0.606 [0.604 - 0.608],0.001 [0.001 - 0.002],0.213 [0.127 - 0.279],0.003 [0.002 - 0.004]
Metabolite+Demographic,0.636 [0.592 - 0.674],0.616 [0.614 - 0.619],0.621 [0.549 - 0.686],0.616 [0.614 - 0.619],0.002 [0.001 - 0.002],0.237 [0.166 - 0.301],0.003 [0.003 - 0.004]
