Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.575 [0.549 - 0.600],0.557 [0.554 - 0.559],0.553 [0.516 - 0.599],0.557 [0.554 - 0.559],0.003 [0.003 - 0.003],0.109 [0.072 - 0.156],0.006 [0.005 - 0.007]
Demographic,0.605 [0.578 - 0.629],0.576 [0.574 - 0.577],0.576 [0.536 - 0.616],0.576 [0.574 - 0.577],0.003 [0.003 - 0.004],0.152 [0.111 - 0.191],0.007 [0.006 - 0.007]
Metabolite+Demographic,0.619 [0.589 - 0.640],0.588 [0.586 - 0.589],0.589 [0.538 - 0.624],0.588 [0.586 - 0.589],0.004 [0.003 - 0.004],0.177 [0.125 - 0.211],0.007 [0.006 - 0.008]
