Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.533 [0.475 - 0.572],0.510 [0.507 - 0.513],0.512 [0.409 - 0.581],0.510 [0.507 - 0.512],0.001 [0.001 - 0.001],0.021 [-0.081 - 0.092],0.002 [0.002 - 0.002]
Demographic,0.579 [0.544 - 0.622],0.549 [0.547 - 0.551],0.551 [0.479 - 0.628],0.549 [0.547 - 0.551],0.001 [0.001 - 0.001],0.098 [0.028 - 0.178],0.002 [0.002 - 0.003]
Metabolite+Demographic,0.576 [0.526 - 0.615],0.553 [0.551 - 0.555],0.554 [0.456 - 0.619],0.553 [0.551 - 0.555],0.001 [0.001 - 0.002],0.109 [0.008 - 0.172],0.003 [0.002 - 0.003]
