Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.580 [0.570 - 0.591],0.557 [0.555 - 0.559],0.554 [0.542 - 0.573],0.557 [0.555 - 0.559],0.019 [0.018 - 0.020],0.112 [0.099 - 0.130],0.037 [0.036 - 0.039]
Demographic,0.622 [0.613 - 0.633],0.588 [0.586 - 0.590],0.587 [0.570 - 0.604],0.588 [0.586 - 0.590],0.022 [0.021 - 0.023],0.175 [0.160 - 0.193],0.042 [0.040 - 0.045]
Metabolite+Demographic,0.630 [0.619 - 0.641],0.594 [0.592 - 0.596],0.592 [0.573 - 0.613],0.594 [0.592 - 0.596],0.022 [0.021 - 0.024],0.186 [0.166 - 0.206],0.043 [0.041 - 0.045]
