Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.598 [0.573 - 0.625],0.567 [0.565 - 0.569],0.569 [0.521 - 0.617],0.567 [0.565 - 0.569],0.002 [0.002 - 0.003],0.136 [0.088 - 0.184],0.005 [0.004 - 0.006]
Demographic,0.673 [0.647 - 0.706],0.645 [0.643 - 0.646],0.643 [0.592 - 0.698],0.645 [0.643 - 0.646],0.003 [0.003 - 0.004],0.289 [0.239 - 0.343],0.007 [0.006 - 0.008]
Metabolite+Demographic,0.653 [0.630 - 0.684],0.620 [0.617 - 0.622],0.620 [0.567 - 0.669],0.620 [0.617 - 0.622],0.003 [0.003 - 0.003],0.239 [0.187 - 0.289],0.006 [0.005 - 0.007]
