Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.674 [0.659 - 0.687],0.621 [0.620 - 0.624],0.623 [0.600 - 0.643],0.621 [0.620 - 0.624],0.013 [0.012 - 0.013],0.245 [0.222 - 0.264],0.025 [0.024 - 0.026]
Demographic,0.771 [0.759 - 0.781],0.707 [0.705 - 0.709],0.706 [0.687 - 0.729],0.707 [0.706 - 0.709],0.019 [0.018 - 0.020],0.413 [0.393 - 0.437],0.036 [0.034 - 0.039]
Metabolite+Demographic,0.771 [0.758 - 0.781],0.707 [0.705 - 0.709],0.706 [0.682 - 0.729],0.707 [0.705 - 0.709],0.019 [0.018 - 0.020],0.413 [0.388 - 0.434],0.036 [0.034 - 0.038]
