Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.593 [0.548 - 0.642],0.564 [0.562 - 0.566],0.562 [0.476 - 0.634],0.564 [0.562 - 0.566],0.001 [0.001 - 0.001],0.127 [0.041 - 0.196],0.002 [0.002 - 0.002]
Demographic,0.643 [0.603 - 0.687],0.583 [0.581 - 0.584],0.574 [0.503 - 0.649],0.583 [0.581 - 0.584],0.001 [0.001 - 0.001],0.156 [0.085 - 0.232],0.002 [0.002 - 0.002]
Metabolite+Demographic,0.624 [0.581 - 0.678],0.590 [0.588 - 0.591],0.594 [0.515 - 0.659],0.590 [0.588 - 0.591],0.001 [0.001 - 0.001],0.183 [0.105 - 0.249],0.002 [0.002 - 0.002]
