Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.556 [0.544 - 0.568],0.543 [0.541 - 0.545],0.542 [0.519 - 0.561],0.543 [0.541 - 0.545],0.008 [0.008 - 0.009],0.084 [0.062 - 0.103],0.016 [0.015 - 0.017]
Demographic,0.555 [0.537 - 0.570],0.539 [0.536 - 0.540],0.539 [0.508 - 0.563],0.539 [0.536 - 0.540],0.008 [0.008 - 0.009],0.078 [0.045 - 0.101],0.016 [0.015 - 0.017]
Metabolite+Demographic,0.558 [0.543 - 0.569],0.549 [0.547 - 0.551],0.548 [0.528 - 0.570],0.549 [0.547 - 0.551],0.008 [0.008 - 0.009],0.096 [0.076 - 0.118],0.017 [0.016 - 0.018]
