Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.562 [0.551 - 0.576],0.547 [0.545 - 0.550],0.547 [0.525 - 0.569],0.547 [0.545 - 0.550],0.012 [0.012 - 0.013],0.095 [0.071 - 0.116],0.024 [0.023 - 0.025]
Demographic,0.746 [0.736 - 0.755],0.692 [0.690 - 0.693],0.692 [0.674 - 0.715],0.691 [0.690 - 0.693],0.022 [0.021 - 0.023],0.384 [0.365 - 0.407],0.043 [0.041 - 0.045]
Metabolite+Demographic,0.745 [0.735 - 0.753],0.692 [0.690 - 0.694],0.692 [0.673 - 0.713],0.692 [0.690 - 0.694],0.022 [0.021 - 0.023],0.384 [0.365 - 0.406],0.043 [0.041 - 0.045]
