Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.732 [0.692 - 0.771],0.669 [0.667 - 0.671],0.666 [0.591 - 0.748],0.669 [0.667 - 0.671],0.001 [0.001 - 0.002],0.335 [0.261 - 0.417],0.003 [0.002 - 0.003]
Demographic,0.551 [0.513 - 0.593],0.507 [0.504 - 0.509],0.509 [0.433 - 0.580],0.507 [0.504 - 0.509],0.001 [0.001 - 0.001],0.016 [-0.061 - 0.086],0.001 [0.001 - 0.002]
Metabolite+Demographic,0.729 [0.688 - 0.769],0.673 [0.670 - 0.675],0.678 [0.606 - 0.749],0.673 [0.670 - 0.675],0.001 [0.001 - 0.002],0.350 [0.279 - 0.423],0.003 [0.002 - 0.003]
