Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.506 [0.495 - 0.518],0.501 [0.499 - 0.503],0.501 [0.482 - 0.520],0.501 [0.499 - 0.503],0.015 [0.014 - 0.015],0.002 [-0.017 - 0.022],0.028 [0.026 - 0.029]
Demographic,0.603 [0.591 - 0.615],0.571 [0.568 - 0.573],0.573 [0.550 - 0.594],0.571 [0.568 - 0.573],0.019 [0.018 - 0.020],0.144 [0.119 - 0.165],0.037 [0.035 - 0.039]
Metabolite+Demographic,0.603 [0.592 - 0.615],0.569 [0.566 - 0.571],0.571 [0.551 - 0.589],0.569 [0.566 - 0.571],0.019 [0.018 - 0.020],0.140 [0.118 - 0.158],0.037 [0.035 - 0.038]
