Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
HDL-CE,"0.034 [0.011,0.057]",1.000,,Cholesteryl Esters in HDL
Total-CE,"0.029 [0.010,0.049]",1.000,,Total-Esterified Cholesterol
M-LDL-FC%,"0.028 [0.009,0.047]",1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
LDL-CE,"0.023 [0.003,0.042]",1.000,,Cholesteryl Esters in LDL
VLDL-C,"0.009 [-0.011,0.029]",1.000,,VLDL Cholesterol
Gln,"-0.009 [-0.028,0.011]",1.000,,Glutamine
M-LDL-CE%,"-0.010 [-0.029,0.010]",1.000,,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
M-HDL-TG%,"-0.021 [-0.042,-0.001]",1.000,,Triglycerides to Total-Lipids in Medium HDL percentage
M-LDL-TG%,"-0.024 [-0.044,-0.004]",1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-HDL-PL%,"-0.028 [-0.048,-0.007]",1.000,,Phospholipids to Total-Lipids in Medium HDL percentage
