Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
SM,"1.083 [1.055,1.112]",3.532e-04,***,Sphingomyelins
S-HDL-FC%,"1.078 [1.050,1.107]",0.006,**,Free Cholesterol to Total-Lipids in Small HDL percentage
L-LDL-C,"1.077 [1.051,1.103]",7.362e-04,***,Cholesterol in Large LDL
L-LDL-CE,"1.076 [1.050,1.103]",8.716e-04,***,Cholesteryl Esters in Large LDL
L-LDL-FC,"1.076 [1.049,1.103]",0.002,**,Free Cholesterol in Large LDL
Total-CE,"1.075 [1.049,1.102]",0.002,**,Total-Esterified Cholesterol
L-LDL-L,"1.075 [1.049,1.102]",0.001,**,Total-Lipids in Large LDL
LDL-FC,"1.075 [1.049,1.102]",0.002,**,Free Cholesterol in LDL
S-LDL-PL,"1.074 [1.048,1.101]",0.002,**,Phospholipids in Small LDL
IDL-CE,"1.074 [1.047,1.101]",0.005,**,Cholesteryl Esters in IDL
Total-C,"1.074 [1.048,1.100]",0.003,**,Total-Cholesterol
LDL-C,"1.074 [1.048,1.100]",0.002,**,LDL Cholesterol
S-LDL-FC,"1.073 [1.047,1.100]",0.005,**,Free Cholesterol in Small LDL
IDL-C,"1.073 [1.047,1.100]",0.007,**,Cholesterol in IDL
LDL-L,"1.073 [1.047,1.099]",0.003,**,Total-Lipids in LDL
M-LDL-FC,"1.073 [1.047,1.100]",0.005,**,Free Cholesterol in Medium LDL
LDL-CE,"1.072 [1.047,1.099]",0.004,**,Cholesteryl Esters in LDL
LDL-PL,"1.072 [1.046,1.099]",0.006,**,Phospholipids in LDL
IDL-L,"1.072 [1.046,1.099]",0.009,**,Total-Lipids in IDL
L-LDL-PL,"1.071 [1.045,1.098]",0.011,*,Phospholipids in Large LDL
Clinical LDL-C,"1.071 [1.045,1.097]",0.007,**,Clinical LDL Cholesterol
IDL-FC,"1.069 [1.043,1.097]",0.040,*,Free Cholesterol in IDL
Total-FC,"1.069 [1.043,1.096]",0.020,*,Total-Free Cholesterol
S-LDL-L,"1.069 [1.043,1.096]",0.020,*,Total-Lipids in Small LDL
M-LDL-PL,"1.069 [1.043,1.096]",0.028,*,Phospholipids in Medium LDL
L-LDL-C%,"1.069 [1.043,1.095]",0.026,*,Cholesterol to Total-Lipids in Large LDL percentage
S-LDL-C,"1.068 [1.042,1.095]",0.032,*,Cholesterol in Small LDL
Non-HDL-C,"1.067 [1.042,1.094]",0.029,*,Total-Cholesterol Minus HDL-C
M-LDL-PL%,"0.999 [0.974,1.025]",1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
L-VLDL-TG%,"0.995 [0.968,1.022]",1.000,,Triglycerides to Total-Lipids in Large VLDL percentage
L-VLDL-PL%,"0.993 [0.963,1.024]",1.000,,Phospholipids to Total-Lipids in Large VLDL percentage
L-LDL-TG%,"0.957 [0.934,0.981]",1.000,,Triglycerides to Total-Lipids in Large LDL percentage
M-HDL-PL%,"0.957 [0.932,0.981]",1.000,,Phospholipids to Total-Lipids in Medium HDL percentage
