Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
HDL-CE,"95.880 [85.771,105.990]",1.302e-71,***,Cholesteryl Esters in HDL
HDL-C,"94.446 [84.316,104.576]",4.280e-69,***,HDL Cholesterol
L-HDL-P,"88.068 [76.249,99.887]",6.898e-43,***,Concentration of Large HDL Particles
L-HDL-CE,"87.210 [75.800,98.620]",2.600e-45,***,Cholesteryl Esters in Large HDL
HDL-FC,"86.104 [75.569,96.639]",2.615e-52,***,Free Cholesterol in HDL
M-HDL-CE,"85.990 [76.425,95.556]",5.354e-64,***,Cholesteryl Esters in Medium HDL
L-HDL-C,"85.595 [74.246,96.944]",5.050e-44,***,Cholesterol in Large HDL
M-HDL-C,"85.366 [75.789,94.944]",7.273e-63,***,Cholesterol in Medium HDL
M-HDL-FC,"82.589 [72.674,92.504]",1.835e-54,***,Free Cholesterol in Medium HDL
M-HDL-P,"82.336 [72.582,92.090]",5.029e-56,***,Concentration of Medium HDL Particles
ApoA1,"81.535 [71.992,91.078]",1.766e-57,***,Apolipoprotein A1
L-HDL-L,"81.356 [70.396,92.317]",1.564e-42,***,Total-Lipids in Large HDL
HDL-L,"81.337 [71.605,91.069]",7.387e-55,***,Total-Lipids in HDL
HDL-P,"81.337 [71.981,90.693]",1.238e-59,***,Concentration of HDL Particles
L-HDL-FC,"80.096 [68.419,91.772]",8.348e-36,***,Free Cholesterol in Large HDL
L-HDL-PL,"79.354 [68.326,90.382]",9.312e-40,***,Phospholipids in Large HDL
Total-P,"78.712 [69.451,87.973]",7.582e-57,***,Total-Concentration of Lipoprotein Particles
HDL-PL,"75.119 [65.461,84.776]",4.748e-47,***,Phospholipids in HDL
M-HDL-L,"73.038 [63.772,82.303]",2.037e-48,***,Total-Lipids in Medium HDL
IDL-CE%,"72.208 [63.831,80.586]",1.461e-58,***,Cholesteryl Esters to Total-Lipids in IDL percentage
XS-VLDL-CE%,"69.747 [61.326,78.169]",8.320e-54,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
M-HDL-FC%,"69.611 [60.500,78.721]",2.788e-45,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
