Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
MUFA%,"0.605 [0.553,0.656]",4.911e-112,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
L-VLDL-PL%,"0.535 [0.472,0.598]",3.694e-57,***,Phospholipids to Total-Lipids in Large VLDL percentage
S-HDL-TG,"0.528 [0.475,0.581]",9.843e-79,***,Triglycerides in Small HDL
S-HDL-TG%,"0.517 [0.462,0.572]",1.318e-70,***,Triglycerides to Total-Lipids in Small HDL percentage
TG/PG,"0.507 [0.454,0.560]",2.365e-73,***,Triglycerides to Phosphoglycerides ratio
XL-VLDL-L,"0.499 [0.447,0.551]",4.898e-74,***,Total-Lipids in Very Large VLDL
MUFA,"0.498 [0.450,0.547]",1.104e-83,***,Monounsaturated Fatty Acids
M-HDL-PL%,"0.498 [0.446,0.550]",6.643e-73,***,Phospholipids to Total-Lipids in Medium HDL percentage
XXL-VLDL-L,"0.494 [0.444,0.545]",4.972e-76,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
XL-VLDL-TG,"0.494 [0.442,0.545]",5.293e-74,***,Triglycerides in Very Large VLDL
Total-TG,"0.491 [0.440,0.542]",8.755e-74,***,Total-Triglycerides
XXL-VLDL-CE,"0.490 [0.439,0.541]",5.525e-74,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
XL-VLDL-P,"0.489 [0.437,0.540]",9.149e-72,***,Concentration of Very Large VLDL Particles
M-HDL-TG%,"0.488 [0.435,0.540]",1.308e-67,***,Triglycerides to Total-Lipids in Medium HDL percentage
XXL-VLDL-C,"0.488 [0.437,0.538]",1.685e-73,***,Cholesterol in Chylomicrons and Extremely Large VLDL
VLDL-TG,"0.487 [0.435,0.538]",9.351e-71,***,Triglycerides in VLDL
XL-VLDL-PL,"0.486 [0.434,0.537]",2.317e-70,***,Phospholipids in Very Large VLDL
XXL-VLDL-PL,"0.484 [0.433,0.534]",1.934e-73,***,Phospholipids in Chylomicrons and Extremely Large VLDL
XL-HDL-TG%,"0.483 [0.432,0.535]",1.036e-68,***,Triglycerides to Total-Lipids in Very Large HDL percentage
XXL-VLDL-P,"0.479 [0.429,0.529]",4.682e-73,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
L-VLDL-PL,"0.479 [0.426,0.531]",1.583e-66,***,Phospholipids in Large VLDL
XXL-VLDL-TG,"0.478 [0.428,0.528]",1.848e-72,***,Triglycerides in Chylomicrons and Extremely Large VLDL
VLDL-size,"0.472 [0.418,0.526]",1.087e-60,***,Average Diameter for VLDL Particles
XXL-VLDL-FC,"0.470 [0.420,0.521]",3.159e-69,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
XL-VLDL-FC,"0.470 [0.419,0.522]",8.379e-66,***,Free Cholesterol in Very Large VLDL
L-VLDL-FC,"0.463 [0.411,0.515]",7.080e-62,***,Free Cholesterol in Large VLDL
LDL-TG,"0.462 [0.412,0.512]",8.171e-68,***,Triglycerides in LDL
S-LDL-TG,"0.461 [0.412,0.511]",9.871e-70,***,Triglycerides in Small LDL
L-VLDL-L,"0.457 [0.405,0.509]",6.063e-61,***,Total-Lipids in Large VLDL
M-LDL-TG,"0.455 [0.406,0.505]",5.183e-67,***,Triglycerides in Medium LDL
L-LDL-TG,"0.455 [0.404,0.505]",3.956e-64,***,Triglycerides in Large LDL
L-VLDL-P,"0.453 [0.401,0.504]",2.772e-61,***,Concentration of Large VLDL Particles
GlycA,"0.452 [0.400,0.503]",1.942e-60,***,Glycoprotein Acetyls
XL-VLDL-C,"0.451 [0.399,0.503]",5.843e-59,***,Cholesterol in Very Large VLDL
VLDL-L,"0.448 [0.396,0.499]",4.810e-60,***,Total-Lipids in VLDL
L-HDL-TG%,"0.445 [0.394,0.495]",1.351e-61,***,Triglycerides to Total-Lipids in Large HDL percentage
L-VLDL-TG,"0.439 [0.388,0.490]",2.856e-58,***,Triglycerides in Large VLDL
IDL-TG,"0.434 [0.382,0.485]",5.573e-56,***,Triglycerides in IDL
SFA,"0.427 [0.379,0.476]",1.421e-61,***,Saturated Fatty Acids
XS-VLDL-TG,"0.420 [0.369,0.472]",2.629e-52,***,Triglycerides in Very Small VLDL
L-HDL-PL%,"0.417 [0.367,0.467]",2.477e-54,***,Phospholipids to Total-Lipids in Large HDL percentage
VLDL-PL,"0.417 [0.365,0.468]",1.918e-51,***,Phospholipids in VLDL
M-VLDL-TG,"0.415 [0.364,0.466]",1.560e-51,***,Triglycerides in Medium VLDL
L-VLDL-C,"0.415 [0.363,0.468]",8.663e-49,***,Cholesterol in Large VLDL
S-VLDL-TG,"0.413 [0.362,0.465]",2.090e-50,***,Triglycerides in Small VLDL
XL-VLDL-CE,"0.412 [0.359,0.464]",4.620e-48,***,Cholesteryl Esters in Very Large VLDL
M-HDL-TG,"0.407 [0.355,0.459]",2.777e-47,***,Triglycerides in Medium HDL
HDL-TG,"0.402 [0.351,0.454]",2.970e-47,***,Triglycerides in HDL
S-LDL-TG%,"0.389 [0.339,0.440]",2.915e-46,***,Triglycerides to Total-Lipids in Small LDL percentage
XL-VLDL-TG%,"0.387 [0.329,0.446]",7.619e-33,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
Total-FA,"0.386 [0.337,0.434]",1.633e-49,***,Total-Fatty Acids
VLDL-FC,"0.372 [0.321,0.423]",4.149e-40,***,Free Cholesterol in VLDL
L-LDL-TG%,"0.362 [0.312,0.412]",1.099e-40,***,Triglycerides to Total-Lipids in Large LDL percentage
XL-HDL-FC%,"0.356 [0.301,0.410]",1.812e-31,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
S-VLDL-L,"0.354 [0.302,0.406]",2.072e-35,***,Total-Lipids in Small VLDL
SFA%,"0.351 [0.303,0.399]",1.107e-40,***,Saturated Fatty Acids to Total-Fatty Acids percentage
L-VLDL-CE,"0.349 [0.296,0.401]",2.643e-33,***,Cholesteryl Esters in Large VLDL
S-VLDL-P,"0.348 [0.297,0.400]",3.452e-34,***,Concentration of Small VLDL Particles
VLDL-P,"0.348 [0.297,0.400]",1.919e-34,***,Concentration of VLDL Particles
M-VLDL-TG%,"0.328 [0.275,0.382]",1.379e-27,***,Triglycerides to Total-Lipids in Medium VLDL percentage
IDL-TG%,"0.328 [0.277,0.378]",4.326e-32,***,Triglycerides to Total-Lipids in IDL percentage
M-VLDL-L,"0.324 [0.274,0.375]",1.699e-30,***,Total-Lipids in Medium VLDL
M-LDL-TG%,"0.320 [0.269,0.370]",3.293e-30,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-TG%,"0.317 [0.266,0.369]",1.672e-28,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
XL-HDL-TG,"0.308 [0.257,0.359]",2.840e-27,***,Triglycerides in Very Large HDL
VLDL-C,"0.308 [0.256,0.359]",1.703e-26,***,VLDL Cholesterol
XS-VLDL-PL,"0.282 [0.229,0.336]",4.512e-20,***,Phospholipids in Very Small VLDL
Lactate,"0.279 [0.231,0.327]",1.542e-24,***,Lactate
M-VLDL-P,"0.276 [0.224,0.327]",1.451e-20,***,Concentration of Medium VLDL Particles
S-VLDL-PL,"0.274 [0.222,0.326]",8.001e-20,***,Phospholipids in Small VLDL
M-VLDL-PL,"0.273 [0.222,0.324]",3.875e-20,***,Phospholipids in Medium VLDL
Tyr,"0.271 [0.215,0.326]",3.115e-16,***,Tyrosine
M-LDL-CE%,"0.270 [0.218,0.321]",1.714e-19,***,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
S-LDL-CE%,"0.266 [0.216,0.316]",1.249e-19,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
S-VLDL-CE,"0.266 [0.213,0.318]",1.359e-17,***,Cholesteryl Esters in Small VLDL
S-LDL-CE,"0.264 [0.214,0.314]",1.780e-19,***,Cholesteryl Esters in Small LDL
Acetoacetate,"0.262 [0.210,0.314]",1.697e-17,***,Acetoacetate
XXL-VLDL-TG%,"0.259 [0.206,0.311]",2.533e-16,***,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
VLDL-CE,"0.253 [0.202,0.305]",1.299e-16,***,Cholesteryl Esters in VLDL
XS-VLDL-L,"0.253 [0.201,0.306]",1.261e-15,***,Total-Lipids in Very Small VLDL
M-LDL-CE,"0.253 [0.203,0.303]",1.058e-17,***,Cholesteryl Esters in Medium LDL
S-VLDL-TG%,"0.251 [0.199,0.303]",8.330e-16,***,Triglycerides to Total-Lipids in Small VLDL percentage
S-HDL-PL,"0.246 [0.196,0.297]",5.323e-16,***,Phospholipids in Small HDL
XS-VLDL-P,"0.245 [0.192,0.298]",4.671e-14,***,Concentration of Very Small VLDL Particles
Total-L,"0.245 [0.196,0.294]",1.524e-17,***,Total-Lipids in Lipoprotein Particles
XS-VLDL-PL%,"0.245 [0.195,0.295]",4.015e-16,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
S-LDL-L,"0.243 [0.193,0.293]",6.534e-16,***,Total-Lipids in Small LDL
S-VLDL-C,"0.240 [0.188,0.292]",5.150e-14,***,Cholesterol in Small VLDL
ApoB/ApoA1,"0.239 [0.187,0.290]",3.149e-14,***,Apolipoprotein B to Apolipoprotein A1 ratio
S-LDL-P,"0.237 [0.186,0.288]",1.831e-14,***,Concentration of Small LDL Particles
M-LDL-L,"0.236 [0.186,0.286]",6.334e-15,***,Total-Lipids in Medium LDL
M-LDL-PL,"0.233 [0.182,0.283]",5.502e-14,***,Phospholipids in Medium LDL
S-HDL-L,"0.231 [0.181,0.282]",7.483e-14,***,Total-Lipids in Small HDL
S-LDL-PL,"0.218 [0.168,0.269]",7.843e-12,***,Phospholipids in Small LDL
M-LDL-P,"0.213 [0.162,0.263]",4.244e-11,***,Concentration of Medium LDL Particles
M-VLDL-FC,"0.212 [0.161,0.264]",1.478e-10,***,Free Cholesterol in Medium VLDL
S-LDL-C,"0.211 [0.160,0.261]",5.787e-11,***,Cholesterol in Small LDL
