Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-VLDL-TG%,"1.203 [1.170,1.237]",2.006e-33,***,Triglycerides to Total-Lipids in Medium VLDL percentage
XS-VLDL-TG%,"1.188 [1.158,1.219]",1.057e-33,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
Glu-lactate,"1.185 [1.157,1.214]",5.091e-38,***,Glucose-lactate
S-VLDL-TG%,"1.185 [1.153,1.217]",1.975e-28,***,Triglycerides to Total-Lipids in Small VLDL percentage
XL-VLDL-TG%,"1.182 [1.144,1.222]",7.251e-18,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
L-HDL-PL%,"1.173 [1.145,1.202]",2.911e-33,***,Phospholipids to Total-Lipids in Large HDL percentage
IDL-TG%,"1.170 [1.141,1.199]",2.463e-30,***,Triglycerides to Total-Lipids in IDL percentage
Glu,"1.158 [1.129,1.187]",5.536e-25,***,Glucose
L-LDL-TG%,"1.152 [1.124,1.180]",1.475e-24,***,Triglycerides to Total-Lipids in Large LDL percentage
XL-HDL-FC%,"1.146 [1.114,1.178]",1.777e-16,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
M-LDL-TG%,"1.143 [1.115,1.171]",4.094e-21,***,Triglycerides to Total-Lipids in Medium LDL percentage
S-LDL-TG%,"1.134 [1.106,1.163]",1.144e-17,***,Triglycerides to Total-Lipids in Small LDL percentage
M-HDL-PL%,"1.134 [1.105,1.163]",2.012e-16,***,Phospholipids to Total-Lipids in Medium HDL percentage
XS-VLDL-PL%,"1.133 [1.104,1.162]",2.340e-16,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
Sc-ala,"1.125 [1.097,1.154]",2.466e-14,***,Spectrometer-corrected alanine
TG/PG,"1.117 [1.087,1.147]",1.183e-10,***,Triglycerides to Phosphoglycerides ratio
S-HDL-TG%,"1.113 [1.082,1.145]",1.714e-08,***,Triglycerides to Total-Lipids in Small HDL percentage
VLDL-size,"1.110 [1.080,1.141]",2.607e-08,***,Average Diameter for VLDL Particles
L-VLDL-TG%,"1.109 [1.077,1.141]",5.092e-07,***,Triglycerides to Total-Lipids in Large VLDL percentage
XL-HDL-TG%,"1.107 [1.078,1.136]",8.438e-09,***,Triglycerides to Total-Lipids in Very Large HDL percentage
Ala,"1.103 [1.075,1.131]",1.161e-08,***,Alanine
L-HDL-TG%,"1.101 [1.074,1.130]",3.173e-08,***,Triglycerides to Total-Lipids in Large HDL percentage
MUFA%,"1.094 [1.066,1.123]",3.746e-06,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Val,"1.088 [1.059,1.117]",1.326e-04,***,Valine
M-HDL-TG%,"1.087 [1.058,1.117]",4.341e-04,***,Triglycerides to Total-Lipids in Medium HDL percentage
Total-BCAA,"1.080 [1.051,1.108]",0.003,**,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
XXL-VLDL-TG,"1.068 [1.042,1.094]",0.032,*,Triglycerides in Chylomicrons and Extremely Large VLDL
S-VLDL-PL,"0.932 [0.908,0.957]",0.049,*,Phospholipids in Small VLDL
PUFA/MUFA,"0.928 [0.904,0.952]",0.002,**,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
XL-HDL-CE%,"0.928 [0.907,0.949]",1.125e-05,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
M-VLDL-PL,"0.927 [0.903,0.952]",0.004,**,Phospholipids in Medium VLDL
VLDL-C,"0.927 [0.904,0.952]",0.003,**,VLDL Cholesterol
Omega-6,"0.927 [0.904,0.951]",0.001,**,Omega-6 Fatty Acids
M-HDL-CE%,"0.927 [0.905,0.950]",2.566e-04,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
S-HDL-C%,"0.926 [0.903,0.949]",2.854e-04,***,Cholesterol to Total-Lipids in Small HDL percentage
LA,"0.922 [0.899,0.945]",4.167e-05,***,Linoleic Acid
S-VLDL-CE,"0.922 [0.897,0.947]",8.634e-04,***,Cholesteryl Esters in Small VLDL
S-LDL-FC%,"0.922 [0.901,0.943]",1.297e-06,***,Free Cholesterol to Total-Lipids in Small LDL percentage
XS-VLDL-PL,"0.921 [0.896,0.946]",5.927e-04,***,Phospholipids in Very Small VLDL
M-LDL-CE,"0.918 [0.895,0.942]",1.514e-05,***,Cholesteryl Esters in Medium LDL
LDL-size,"0.918 [0.895,0.941]",4.287e-06,***,Average Diameter for LDL Particles
S-LDL-P,"0.917 [0.894,0.942]",2.112e-05,***,Concentration of Small LDL Particles
S-LDL-CE,"0.917 [0.894,0.941]",8.023e-06,***,Cholesteryl Esters in Small LDL
IDL-FC%,"0.916 [0.895,0.937]",2.450e-08,***,Free Cholesterol to Total-Lipids in IDL percentage
M-LDL-P,"0.914 [0.891,0.939]",3.627e-06,***,Concentration of Medium LDL Particles
S-VLDL-C,"0.914 [0.890,0.939]",1.280e-05,***,Cholesterol in Small VLDL
S-LDL-L,"0.914 [0.891,0.938]",1.226e-06,***,Total-Lipids in Small LDL
