Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-HDL-FC%,"0.067 [0.065,0.070]",0.000e+00,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
Lactate,"0.062 [0.060,0.064]",0.000e+00,***,Lactate
ApoB/ApoA1,"0.056 [0.053,0.058]",0.000e+00,***,Apolipoprotein B to Apolipoprotein A1 ratio
TG/PG,"0.051 [0.049,0.054]",0.000e+00,***,Triglycerides to Phosphoglycerides ratio
VLDL-size,"0.047 [0.044,0.049]",5.411e-296,***,Average Diameter for VLDL Particles
XL-VLDL-CE,"0.046 [0.044,0.049]",0.000e+00,***,Cholesteryl Esters in Very Large VLDL
L-VLDL-PL%,"0.045 [0.042,0.048]",1.672e-194,***,Phospholipids to Total-Lipids in Large VLDL percentage
L-HDL-TG%,"0.045 [0.043,0.047]",0.000e+00,***,Triglycerides to Total-Lipids in Large HDL percentage
L-VLDL-C,"0.045 [0.042,0.047]",5.307e-290,***,Cholesterol in Large VLDL
L-VLDL-FC,"0.044 [0.042,0.047]",2.190e-288,***,Free Cholesterol in Large VLDL
XL-VLDL-C,"0.044 [0.042,0.046]",2.271e-285,***,Cholesterol in Very Large VLDL
L-VLDL-CE,"0.043 [0.041,0.045]",1.899e-267,***,Cholesteryl Esters in Large VLDL
L-VLDL-L,"0.043 [0.040,0.045]",2.866e-269,***,Total-Lipids in Large VLDL
L-VLDL-PL,"0.043 [0.040,0.045]",2.723e-264,***,Phospholipids in Large VLDL
S-HDL-TG%,"0.042 [0.040,0.045]",1.461e-234,***,Triglycerides to Total-Lipids in Small HDL percentage
XL-HDL-TG%,"0.041 [0.039,0.044]",6.318e-249,***,Triglycerides to Total-Lipids in Very Large HDL percentage
L-VLDL-P,"0.040 [0.038,0.043]",1.292e-245,***,Concentration of Large VLDL Particles
XL-VLDL-FC,"0.040 [0.037,0.042]",2.208e-237,***,Free Cholesterol in Very Large VLDL
VLDL-L,"0.040 [0.037,0.042]",2.007e-235,***,Total-Lipids in VLDL
S-LDL-P,"0.040 [0.037,0.042]",5.891e-239,***,Concentration of Small LDL Particles
XL-VLDL-PL,"0.039 [0.037,0.042]",8.086e-234,***,Phospholipids in Very Large VLDL
XL-VLDL-L,"0.039 [0.037,0.042]",6.241e-229,***,Total-Lipids in Very Large VLDL
M-VLDL-L,"0.039 [0.037,0.042]",1.278e-233,***,Total-Lipids in Medium VLDL
VLDL-FC,"0.039 [0.036,0.041]",3.645e-222,***,Free Cholesterol in VLDL
M-HDL-TG%,"0.038 [0.036,0.041]",8.747e-210,***,Triglycerides to Total-Lipids in Medium HDL percentage
VLDL-PL,"0.038 [0.036,0.041]",3.708e-222,***,Phospholipids in VLDL
XL-VLDL-P,"0.038 [0.036,0.041]",1.670e-222,***,Concentration of Very Large VLDL Particles
L-VLDL-TG,"0.038 [0.036,0.041]",1.241e-223,***,Triglycerides in Large VLDL
M-VLDL-P,"0.038 [0.036,0.040]",1.076e-217,***,Concentration of Medium VLDL Particles
M-VLDL-TG,"0.038 [0.036,0.040]",1.890e-215,***,Triglycerides in Medium VLDL
S-LDL-L,"0.038 [0.035,0.040]",7.864e-222,***,Total-Lipids in Small LDL
S-LDL-CE,"0.037 [0.035,0.040]",5.489e-218,***,Cholesteryl Esters in Small LDL
S-VLDL-CE,"0.037 [0.035,0.040]",1.084e-197,***,Cholesteryl Esters in Small VLDL
S-LDL-PL,"0.037 [0.035,0.039]",6.517e-212,***,Phospholipids in Small LDL
XL-HDL-C%,"0.037 [0.035,0.039]",8.658e-239,***,Cholesterol to Total-Lipids in Very Large HDL percentage
M-VLDL-PL,"0.037 [0.034,0.039]",8.977e-204,***,Phospholipids in Medium VLDL
S-LDL-C,"0.037 [0.034,0.039]",1.272e-207,***,Cholesterol in Small LDL
M-LDL-P,"0.037 [0.034,0.039]",8.390e-208,***,Concentration of Medium LDL Particles
VLDL-TG,"0.037 [0.034,0.039]",9.327e-199,***,Triglycerides in VLDL
VLDL-C,"0.036 [0.034,0.039]",4.174e-197,***,VLDL Cholesterol
M-LDL-CE,"0.036 [0.034,0.039]",6.404e-204,***,Cholesteryl Esters in Medium LDL
S-VLDL-L,"0.036 [0.034,0.038]",2.427e-191,***,Total-Lipids in Small VLDL
S-VLDL-C,"0.036 [0.034,0.038]",1.083e-188,***,Cholesterol in Small VLDL
S-VLDL-P,"0.036 [0.034,0.038]",6.475e-190,***,Concentration of Small VLDL Particles
M-LDL-L,"0.036 [0.033,0.038]",6.244e-196,***,Total-Lipids in Medium LDL
M-LDL-PL,"0.035 [0.033,0.038]",3.263e-191,***,Phospholipids in Medium LDL
S-VLDL-PL,"0.035 [0.033,0.038]",2.789e-182,***,Phospholipids in Small VLDL
M-LDL-C,"0.035 [0.033,0.037]",2.809e-189,***,Cholesterol in Medium LDL
M-VLDL-FC,"0.035 [0.033,0.037]",2.080e-181,***,Free Cholesterol in Medium VLDL
XL-VLDL-TG,"0.035 [0.032,0.037]",8.794e-184,***,Triglycerides in Very Large VLDL
VLDL-P,"0.034 [0.032,0.037]",3.342e-174,***,Concentration of VLDL Particles
XXL-VLDL-CE,"0.034 [0.032,0.036]",2.878e-176,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
S-VLDL-FC,"0.033 [0.031,0.036]",2.726e-163,***,Free Cholesterol in Small VLDL
VLDL-CE,"0.033 [0.031,0.036]",1.367e-163,***,Cholesteryl Esters in VLDL
Total-TG,"0.033 [0.031,0.035]",4.174e-165,***,Total-Triglycerides
LDL-P,"0.033 [0.031,0.035]",9.204e-165,***,Concentration of LDL Particles
ApoB,"0.033 [0.030,0.035]",3.599e-163,***,Apolipoprotein B
XXL-VLDL-C,"0.031 [0.029,0.034]",1.137e-151,***,Cholesterol in Chylomicrons and Extremely Large VLDL
M-LDL-CE%,"0.030 [0.028,0.033]",5.930e-136,***,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
S-LDL-FC,"0.030 [0.028,0.033]",2.626e-139,***,Free Cholesterol in Small LDL
XXL-VLDL-L,"0.030 [0.027,0.032]",2.753e-137,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
M-VLDL-C,"0.029 [0.027,0.032]",1.441e-125,***,Cholesterol in Medium VLDL
LDL-PL,"0.029 [0.027,0.031]",3.360e-128,***,Phospholipids in LDL
XL-VLDL-PL%,"0.029 [0.026,0.032]",3.057e-100,***,Phospholipids to Total-Lipids in Very Large VLDL percentage
M-LDL-FC,"0.029 [0.027,0.031]",2.945e-126,***,Free Cholesterol in Medium LDL
L-LDL-P,"0.029 [0.026,0.031]",4.437e-121,***,Concentration of Large LDL Particles
S-VLDL-TG,"0.028 [0.026,0.031]",2.760e-117,***,Triglycerides in Small VLDL
LDL-CE,"0.028 [0.026,0.030]",1.061e-122,***,Cholesteryl Esters in LDL
LDL-L,"0.028 [0.026,0.030]",5.183e-122,***,Total-Lipids in LDL
XXL-VLDL-PL,"0.028 [0.026,0.030]",8.351e-122,***,Phospholipids in Chylomicrons and Extremely Large VLDL
