Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Citrate,"0.371 [0.313,0.430]",1.841e-30,***,Citrate
M-VLDL-CE%,"0.371 [0.318,0.425]",1.481e-36,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
S-VLDL-FC,"0.367 [0.310,0.424]",3.653e-31,***,Free Cholesterol in Small VLDL
Cholines,"0.367 [0.309,0.425]",7.040e-30,***,Total-Cholines
Total-P,"0.366 [0.306,0.426]",2.824e-27,***,Total-Concentration of Lipoprotein Particles
M-VLDL-FC,"0.366 [0.309,0.422]",4.342e-31,***,Free Cholesterol in Medium VLDL
Total-L,"0.362 [0.307,0.416]",2.178e-33,***,Total-Lipids in Lipoprotein Particles
M-LDL-CE,"0.360 [0.305,0.416]",1.356e-31,***,Cholesteryl Esters in Medium LDL
VLDL-CE,"0.358 [0.301,0.415]",1.587e-29,***,Cholesteryl Esters in VLDL
PC,"0.358 [0.299,0.417]",1.465e-27,***,Phosphatidylcholines
S-LDL-CE,"0.348 [0.292,0.404]",3.132e-29,***,Cholesteryl Esters in Small LDL
L-VLDL-CE%,"0.347 [0.287,0.406]",6.378e-25,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
M-LDL-P,"0.345 [0.289,0.401]",2.268e-28,***,Concentration of Medium LDL Particles
S-LDL-L,"0.345 [0.289,0.400]",1.267e-28,***,Total-Lipids in Small LDL
DHA%,"0.345 [0.290,0.400]",3.098e-29,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
XL-VLDL-C%,"0.343 [0.281,0.405]",3.465e-22,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
S-VLDL-CE%,"0.343 [0.287,0.398]",3.527e-28,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
XL-VLDL-CE%,"0.341 [0.281,0.402]",8.618e-23,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
S-VLDL-C,"0.339 [0.281,0.397]",1.960e-25,***,Cholesterol in Small VLDL
Omega-3,"0.337 [0.279,0.395]",1.476e-24,***,Omega-3 Fatty Acids
HDL-FC,"0.336 [0.267,0.405]",2.595e-16,***,Free Cholesterol in HDL
XS-VLDL-FC,"0.333 [0.275,0.392]",3.026e-23,***,Free Cholesterol in Very Small VLDL
HDL-C,"0.333 [0.267,0.399]",1.280e-17,***,HDL Cholesterol
Omega-3%,"0.330 [0.274,0.387]",6.234e-25,***,Omega-3 Fatty Acids to Total-Fatty Acids percentage
S-LDL-P,"0.330 [0.274,0.387]",2.582e-25,***,Concentration of Small LDL Particles
HDL-CE,"0.325 [0.259,0.391]",1.074e-16,***,Cholesteryl Esters in HDL
M-VLDL-PL,"0.324 [0.268,0.381]",5.232e-24,***,Phospholipids in Medium VLDL
S-LDL-PL,"0.323 [0.267,0.379]",2.186e-24,***,Phospholipids in Small LDL
XL-HDL-CE,"0.320 [0.242,0.397]",1.294e-10,***,Cholesteryl Esters in Very Large HDL
Phosphoglyc,"0.319 [0.262,0.377]",3.621e-22,***,Phosphoglycerides
HDL-P,"0.318 [0.257,0.379]",3.194e-19,***,Concentration of HDL Particles
Unsaturation,"0.317 [0.260,0.374]",1.775e-22,***,Degree of Unsaturation
S-VLDL-CE,"0.316 [0.258,0.375]",3.198e-21,***,Cholesteryl Esters in Small VLDL
PUFA/MUFA,"0.313 [0.256,0.369]",3.042e-22,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
VLDL-C,"0.310 [0.253,0.367]",2.181e-21,***,VLDL Cholesterol
M-VLDL-P,"0.310 [0.254,0.367]",1.434e-21,***,Concentration of Medium VLDL Particles
XS-VLDL-P,"0.309 [0.250,0.367]",1.351e-19,***,Concentration of Very Small VLDL Particles
XL-HDL-P,"0.305 [0.228,0.382]",2.102e-09,***,Concentration of Very Large HDL Particles
XL-HDL-C,"0.304 [0.227,0.380]",1.660e-09,***,Cholesterol in Very Large HDL
PUFA,"0.301 [0.246,0.357]",7.593e-21,***,Polyunsaturated Fatty Acids
XS-VLDL-L,"0.301 [0.243,0.359]",9.045e-19,***,Total-Lipids in Very Small VLDL
S-VLDL-PL,"0.299 [0.242,0.357]",1.935e-19,***,Phospholipids in Small VLDL
L-VLDL-C%,"0.299 [0.240,0.358]",1.213e-17,***,Cholesterol to Total-Lipids in Large VLDL percentage
XL-VLDL-FC%,"0.297 [0.233,0.360]",7.925e-15,***,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
S-HDL-C,"0.293 [0.237,0.350]",8.478e-19,***,Cholesterol in Small HDL
S-HDL-P,"0.290 [0.233,0.347]",5.548e-18,***,Concentration of Small HDL Particles
L-HDL-P,"0.289 [0.211,0.366]",6.797e-08,***,Concentration of Large HDL Particles
S-HDL-CE,"0.285 [0.228,0.342]",2.102e-17,***,Cholesteryl Esters in Small HDL
L-HDL-CE,"0.285 [0.210,0.359]",1.964e-08,***,Cholesteryl Esters in Large HDL
L-HDL-C,"0.283 [0.209,0.357]",2.041e-08,***,Cholesterol in Large HDL
XS-VLDL-FC%,"0.281 [0.230,0.332]",8.564e-22,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
S-HDL-FC,"0.280 [0.223,0.337]",1.390e-16,***,Free Cholesterol in Small HDL
ApoA1,"0.278 [0.216,0.340]",4.525e-13,***,Apolipoprotein A1
S-HDL-FC%,"0.276 [0.215,0.337]",1.796e-13,***,Free Cholesterol to Total-Lipids in Small HDL percentage
L-HDL-C%,"0.271 [0.218,0.324]",3.800e-18,***,Cholesterol to Total-Lipids in Large HDL percentage
HDL-L,"0.269 [0.206,0.333]",2.083e-11,***,Total-Lipids in HDL
S-LDL-CE%,"0.268 [0.211,0.325]",5.088e-15,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
M-VLDL-L,"0.266 [0.210,0.322]",4.289e-15,***,Total-Lipids in Medium VLDL
L-HDL-FC,"0.263 [0.187,0.340]",3.725e-06,***,Free Cholesterol in Large HDL
L-LDL-CE%,"0.261 [0.204,0.317]",2.562e-14,***,Cholesteryl Esters to Total-Lipids in Large LDL percentage
M-HDL-FC,"0.258 [0.193,0.322]",1.292e-09,***,Free Cholesterol in Medium HDL
Omega-6,"0.256 [0.200,0.311]",3.948e-14,***,Omega-6 Fatty Acids
Gln,"0.250 [0.194,0.306]",3.281e-13,***,Glutamine
LA,"0.250 [0.195,0.305]",1.679e-13,***,Linoleic Acid
L-HDL-CE%,"0.247 [0.194,0.299]",6.797e-15,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
L-HDL-L,"0.244 [0.173,0.316]",5.775e-06,***,Total-Lipids in Large HDL
XXL-VLDL-CE%,"0.241 [0.180,0.302]",2.276e-09,***,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XL-HDL-L,"0.240 [0.164,0.316]",1.291e-04,***,Total-Lipids in Very Large HDL
XS-VLDL-PL,"0.239 [0.180,0.297]",2.567e-10,***,Phospholipids in Very Small VLDL
M-LDL-FC%,"0.238 [0.183,0.292]",2.240e-12,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-HDL-C,"0.234 [0.172,0.297]",4.488e-08,***,Cholesterol in Medium HDL
VLDL-P,"0.232 [0.175,0.289]",3.088e-10,***,Concentration of VLDL Particles
M-HDL-P,"0.229 [0.165,0.292]",4.206e-07,***,Concentration of Medium HDL Particles
IDL-FC%,"0.228 [0.176,0.280]",3.313e-12,***,Free Cholesterol to Total-Lipids in IDL percentage
VLDL-FC,"0.228 [0.171,0.284]",9.728e-10,***,Free Cholesterol in VLDL
XL-HDL-CE%,"0.227 [0.177,0.277]",9.621e-14,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
M-HDL-CE,"0.226 [0.164,0.288]",2.812e-07,***,Cholesteryl Esters in Medium HDL
L-VLDL-CE,"0.224 [0.166,0.282]",8.299e-09,***,Cholesteryl Esters in Large VLDL
S-HDL-C%,"0.224 [0.169,0.279]",4.727e-10,***,Cholesterol to Total-Lipids in Small HDL percentage
S-HDL-L,"0.222 [0.166,0.279]",3.574e-09,***,Total-Lipids in Small HDL
M-HDL-C%,"0.220 [0.163,0.276]",5.276e-09,***,Cholesterol to Total-Lipids in Medium HDL percentage
ApoB/ApoA1,"0.218 [0.161,0.274]",9.373e-09,***,Apolipoprotein B to Apolipoprotein A1 ratio
HDL-PL,"0.217 [0.154,0.280]",3.166e-06,***,Phospholipids in HDL
His,"0.216 [0.160,0.271]",4.658e-09,***,Histidine
XXL-VLDL-C%,"0.215 [0.155,0.274]",3.506e-07,***,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XL-HDL-FC,"0.214 [0.142,0.286]",0.001,**,Free Cholesterol in Very Large HDL
S-LDL-FC%,"0.209 [0.155,0.262]",4.977e-09,***,Free Cholesterol to Total-Lipids in Small LDL percentage
S-VLDL-L,"0.205 [0.148,0.262]",5.313e-07,***,Total-Lipids in Small VLDL
L-HDL-FC%,"0.205 [0.154,0.255]",4.397e-10,***,Free Cholesterol to Total-Lipids in Large HDL percentage
PUFA%,"0.202 [0.148,0.256]",4.931e-08,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Leu,"0.197 [0.140,0.255]",4.089e-06,***,Leucine
XL-VLDL-CE,"0.197 [0.139,0.255]",5.868e-06,***,Cholesteryl Esters in Very Large VLDL
L-HDL-PL,"0.195 [0.123,0.267]",0.027,*,Phospholipids in Large HDL
LDL-size,"0.195 [0.139,0.250]",1.612e-06,***,Average Diameter for LDL Particles
M-HDL-L,"0.193 [0.132,0.253]",8.711e-05,***,Total-Lipids in Medium HDL
LA%,"0.193 [0.137,0.249]",3.655e-06,***,Linoleic Acid to Total-Fatty Acids percentage
S-HDL-PL,"0.189 [0.132,0.246]",1.732e-05,***,Phospholipids in Small HDL
XL-VLDL-PL%,"0.187 [0.125,0.250]",9.582e-04,***,Phospholipids to Total-Lipids in Very Large VLDL percentage
VLDL-PL,"0.172 [0.115,0.229]",6.714e-04,***,Phospholipids in VLDL
S-VLDL-P,"0.172 [0.115,0.229]",8.368e-04,***,Concentration of Small VLDL Particles
M-LDL-CE%,"0.170 [0.113,0.227]",0.001,**,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
S-HDL-CE%,"0.166 [0.111,0.222]",0.001,**,Cholesteryl Esters to Total-Lipids in Small HDL percentage
L-VLDL-C,"0.153 [0.095,0.211]",0.049,*,Cholesterol in Large VLDL
M-HDL-CE%,"0.149 [0.094,0.204]",0.021,*,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
Total-FA,"0.143 [0.089,0.197]",0.047,*,Total-Fatty Acids
SFA,"0.143 [0.089,0.196]",0.040,*,Saturated Fatty Acids
Glu-lactate,"-0.147 [-0.202,-0.093]",0.027,*,Glucose-lactate
S-HDL-PL%,"-0.167 [-0.224,-0.110]",0.003,**,Phospholipids to Total-Lipids in Small HDL percentage
TG/PG,"-0.184 [-0.243,-0.125]",1.640e-04,***,Triglycerides to Phosphoglycerides ratio
XL-HDL-FC%,"-0.194 [-0.255,-0.133]",1.078e-04,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
Lactate,"-0.200 [-0.257,-0.142]",2.304e-06,***,Lactate
S-HDL-TG%,"-0.205 [-0.266,-0.145]",7.109e-06,***,Triglycerides to Total-Lipids in Small HDL percentage
L-VLDL-TG%,"-0.212 [-0.273,-0.151]",2.222e-06,***,Triglycerides to Total-Lipids in Large VLDL percentage
S-LDL-PL%,"-0.243 [-0.301,-0.185]",4.079e-11,***,Phospholipids to Total-Lipids in Small LDL percentage
Pyruvate,"-0.268 [-0.324,-0.213]",6.216e-16,***,Pyruvate
Omega-6/Omega-3,"-0.280 [-0.336,-0.224]",2.506e-17,***,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
IDL-PL%,"-0.327 [-0.383,-0.271]",5.939e-25,***,Phospholipids to Total-Lipids in IDL percentage
XL-VLDL-TG%,"-0.331 [-0.396,-0.265]",8.099e-18,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
M-HDL-PL%,"-0.337 [-0.394,-0.280]",1.888e-25,***,Phospholipids to Total-Lipids in Medium HDL percentage
S-LDL-TG%,"-0.349 [-0.405,-0.294]",1.813e-29,***,Triglycerides to Total-Lipids in Small LDL percentage
L-HDL-PL%,"-0.359 [-0.414,-0.304]",1.363e-32,***,Phospholipids to Total-Lipids in Large HDL percentage
MUFA%,"-0.387 [-0.444,-0.330]",4.006e-35,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
S-VLDL-TG%,"-0.406 [-0.464,-0.348]",2.215e-37,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-VLDL-TG%,"-0.415 [-0.475,-0.355]",1.184e-36,***,Triglycerides to Total-Lipids in Medium VLDL percentage
GlycA,"-0.426 [-0.483,-0.368]",2.871e-42,***,Glycoprotein Acetyls
XS-VLDL-TG%,"-0.430 [-0.486,-0.373]",1.225e-44,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-LDL-TG%,"-0.453 [-0.508,-0.398]",1.745e-52,***,Triglycerides to Total-Lipids in Medium LDL percentage
IDL-TG%,"-0.461 [-0.516,-0.405]",2.165e-54,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,"-0.462 [-0.516,-0.407]",4.354e-56,***,Triglycerides to Total-Lipids in Large LDL percentage
XS-VLDL-PL%,"-0.470 [-0.526,-0.413]",6.726e-55,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
