Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
L-HDL-P,"3.371 [2.760,3.982]",7.218e-22,***,Concentration of Large HDL Particles
L-HDL-CE,"3.236 [2.644,3.828]",2.144e-21,***,Cholesteryl Esters in Large HDL
L-HDL-FC,"3.224 [2.620,3.827]",2.955e-20,***,Free Cholesterol in Large HDL
L-HDL-C,"3.216 [2.627,3.805]",2.391e-21,***,Cholesterol in Large HDL
L-HDL-PL,"3.164 [2.591,3.737]",6.825e-22,***,Phospholipids in Large HDL
L-HDL-L,"3.153 [2.583,3.723]",5.552e-22,***,Total-Lipids in Large HDL
HDL-C,"3.128 [2.594,3.663]",4.109e-25,***,HDL Cholesterol
HDL-CE,"3.128 [2.595,3.661]",3.416e-25,***,Cholesteryl Esters in HDL
HDL-FC,"3.054 [2.501,3.607]",5.838e-22,***,Free Cholesterol in HDL
HDL-L,"2.828 [2.314,3.342]",1.022e-21,***,Total-Lipids in HDL
HDL-size,"2.806 [2.240,3.371]",5.673e-17,***,Average Diameter for HDL Particles
M-HDL-FC,"2.804 [2.281,3.327]",1.859e-20,***,Free Cholesterol in Medium HDL
M-HDL-C,"2.791 [2.284,3.299]",9.355e-22,***,Cholesterol in Medium HDL
M-HDL-CE,"2.788 [2.281,3.295]",9.567e-22,***,Cholesteryl Esters in Medium HDL
M-HDL-P,"2.743 [2.228,3.258]",4.026e-20,***,Concentration of Medium HDL Particles
HDL-PL,"2.686 [2.176,3.196]",1.299e-19,***,Phospholipids in HDL
ApoA1,"2.677 [2.172,3.183]",7.056e-20,***,Apolipoprotein A1
XL-HDL-CE,"2.543 [1.933,3.154]",7.160e-11,***,Cholesteryl Esters in Very Large HDL
M-HDL-L,"2.488 [1.997,2.980]",7.892e-18,***,Total-Lipids in Medium HDL
HDL-P,"2.394 [1.899,2.890]",6.922e-16,***,Concentration of HDL Particles
M-HDL-FC%,"2.350 [1.864,2.836]",6.125e-16,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
M-HDL-PL,"2.334 [1.844,2.824]",2.396e-15,***,Phospholipids in Medium HDL
XL-HDL-C,"2.331 [1.727,2.936]",9.420e-09,***,Cholesterol in Very Large HDL
XL-HDL-P,"2.322 [1.714,2.930]",1.703e-08,***,Concentration of Very Large HDL Particles
XL-HDL-PL,"2.279 [1.679,2.880]",2.361e-08,***,Phospholipids in Very Large HDL
XL-HDL-L,"2.269 [1.671,2.867]",2.364e-08,***,Total-Lipids in Very Large HDL
Total-P,"2.220 [1.728,2.711]",1.963e-13,***,Total-Concentration of Lipoprotein Particles
Omega-6/Omega-3,"2.014 [1.561,2.467]",7.075e-13,***,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
XS-VLDL-CE%,"1.838 [1.380,2.295]",7.888e-10,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
IDL-CE%,"1.737 [1.279,2.195]",2.562e-08,***,Cholesteryl Esters to Total-Lipids in IDL percentage
PC,"1.700 [1.220,2.181]",8.898e-07,***,Phosphatidylcholines
