Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
MUFA%,"1.989 [1.781,2.196]",4.162e-73,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
GlycA,"1.721 [1.512,1.930]",6.539e-53,***,Glycoprotein Acetyls
L-LDL-TG%,"1.653 [1.455,1.851]",9.713e-55,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,"1.538 [1.339,1.737]",3.247e-46,***,Triglycerides to Total-Lipids in Medium LDL percentage
IDL-TG%,"1.462 [1.263,1.661]",1.724e-41,***,Triglycerides to Total-Lipids in IDL percentage
XL-VLDL-TG%,"1.322 [1.075,1.570]",2.995e-20,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
SFA%,"1.304 [1.113,1.495]",1.445e-35,***,Saturated Fatty Acids to Total-Fatty Acids percentage
L-HDL-PL%,"1.278 [1.083,1.472]",1.570e-32,***,Phospholipids to Total-Lipids in Large HDL percentage
S-LDL-TG%,"1.267 [1.066,1.467]",1.138e-29,***,Triglycerides to Total-Lipids in Small LDL percentage
M-HDL-PL%,"1.247 [1.040,1.455]",1.199e-26,***,Phospholipids to Total-Lipids in Medium HDL percentage
XS-VLDL-PL%,"1.231 [1.029,1.433]",1.869e-27,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
XS-VLDL-TG%,"1.179 [0.973,1.384]",7.929e-24,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-VLDL-TG%,"1.121 [0.903,1.339]",1.771e-18,***,Triglycerides to Total-Lipids in Medium VLDL percentage
L-VLDL-PL%,"1.025 [0.757,1.293]",1.575e-08,***,Phospholipids to Total-Lipids in Large VLDL percentage
S-VLDL-TG%,"0.994 [0.782,1.207]",1.174e-14,***,Triglycerides to Total-Lipids in Small VLDL percentage
S-HDL-PL%,"0.948 [0.740,1.157]",1.153e-13,***,Phospholipids to Total-Lipids in Small HDL percentage
S-HDL-TG%,"0.926 [0.702,1.149]",1.134e-10,***,Triglycerides to Total-Lipids in Small HDL percentage
Omega-6/Omega-3,"0.824 [0.617,1.031]",1.508e-09,***,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
MUFA,"0.821 [0.626,1.016]",4.105e-11,***,Monounsaturated Fatty Acids
XXL-VLDL-TG,"0.783 [0.589,0.977]",5.910e-10,***,Triglycerides in Chylomicrons and Extremely Large VLDL
M-HDL-TG%,"0.776 [0.558,0.994]",6.849e-07,***,Triglycerides to Total-Lipids in Medium HDL percentage
S-HDL-TG,"0.776 [0.564,0.987]",1.431e-07,***,Triglycerides in Small HDL
TG/PG,"0.773 [0.560,0.986]",2.859e-07,***,Triglycerides to Phosphoglycerides ratio
XXL-VLDL-L,"0.758 [0.560,0.956]",1.604e-08,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-PL,"0.736 [0.539,0.933]",5.264e-08,***,Phospholipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-P,"0.725 [0.531,0.919]",6.011e-08,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
Glu-lactate,"0.719 [0.520,0.917]",2.812e-07,***,Glucose-lactate
XL-HDL-TG%,"0.707 [0.497,0.917]",9.989e-06,***,Triglycerides to Total-Lipids in Very Large HDL percentage
Lactate,"0.699 [0.490,0.908]",1.347e-05,***,Lactate
M-HDL-TG,"0.693 [0.487,0.899]",1.005e-05,***,Triglycerides in Medium HDL
XXL-VLDL-TG%,"0.680 [0.456,0.905]",6.488e-04,***,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XXL-VLDL-FC,"0.678 [0.480,0.875]",3.985e-06,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
IDL-TG,"0.637 [0.434,0.840]",1.747e-04,***,Triglycerides in IDL
L-LDL-TG,"0.633 [0.433,0.833]",1.273e-04,***,Triglycerides in Large LDL
HDL-TG,"0.624 [0.419,0.828]",5.088e-04,***,Triglycerides in HDL
L-HDL-TG%,"0.617 [0.412,0.823]",8.661e-04,***,Triglycerides to Total-Lipids in Large HDL percentage
XS-VLDL-TG,"0.613 [0.411,0.815]",6.660e-04,***,Triglycerides in Very Small VLDL
LDL-TG,"0.611 [0.414,0.809]",3.031e-04,***,Triglycerides in LDL
Pyruvate,"0.601 [0.395,0.808]",0.003,**,Pyruvate
XXL-VLDL-C,"0.592 [0.391,0.793]",0.002,**,Cholesterol in Chylomicrons and Extremely Large VLDL
XL-VLDL-TG,"0.588 [0.387,0.790]",0.002,**,Triglycerides in Very Large VLDL
M-LDL-TG,"0.566 [0.371,0.761]",0.003,**,Triglycerides in Medium LDL
S-LDL-TG,"0.539 [0.346,0.731]",0.009,**,Triglycerides in Small LDL
XS-VLDL-C,"-0.562 [-0.775,-0.350]",0.049,*,Cholesterol in Very Small VLDL
S-LDL-CE,"-0.577 [-0.777,-0.377]",0.004,**,Cholesteryl Esters in Small LDL
LDL-size,"-0.586 [-0.788,-0.383]",0.003,**,Average Diameter for LDL Particles
S-LDL-P,"-0.587 [-0.790,-0.385]",0.003,**,Concentration of Small LDL Particles
S-LDL-PL,"-0.591 [-0.792,-0.391]",0.002,**,Phospholipids in Small LDL
M-LDL-CE,"-0.598 [-0.799,-0.398]",0.001,**,Cholesteryl Esters in Medium LDL
S-LDL-L,"-0.603 [-0.803,-0.403]",7.492e-04,***,Total-Lipids in Small LDL
M-LDL-P,"-0.622 [-0.822,-0.421]",2.815e-04,***,Concentration of Medium LDL Particles
M-LDL-L,"-0.646 [-0.846,-0.445]",6.474e-05,***,Total-Lipids in Medium LDL
IDL-P,"-0.653 [-0.861,-0.445]",1.705e-04,***,Concentration of IDL Particles
S-VLDL-FC,"-0.655 [-0.861,-0.450]",9.323e-05,***,Free Cholesterol in Small VLDL
M-LDL-PL,"-0.659 [-0.862,-0.456]",4.545e-05,***,Phospholipids in Medium LDL
M-VLDL-FC,"-0.660 [-0.865,-0.454]",6.807e-05,***,Free Cholesterol in Medium VLDL
XS-VLDL-CE,"-0.666 [-0.880,-0.451]",2.591e-04,***,Cholesteryl Esters in Very Small VLDL
S-VLDL-CE%,"-0.674 [-0.872,-0.477]",5.338e-06,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
Remnant-C,"-0.680 [-0.880,-0.481]",5.591e-06,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
ApoB,"-0.699 [-0.900,-0.498]",2.127e-06,***,Apolipoprotein B
S-LDL-C,"-0.710 [-0.911,-0.510]",9.099e-07,***,Cholesterol in Small LDL
M-LDL-C,"-0.714 [-0.915,-0.514]",6.550e-07,***,Cholesterol in Medium LDL
LDL-P,"-0.722 [-0.925,-0.520]",6.200e-07,***,Concentration of LDL Particles
L-LDL-P,"-0.764 [-0.968,-0.561]",4.193e-08,***,Concentration of Large LDL Particles
XS-VLDL-FC%,"-0.769 [-0.947,-0.590]",7.170e-12,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
IDL-PL,"-0.773 [-0.982,-0.565]",8.618e-08,***,Phospholipids in IDL
Total-FC,"-0.780 [-0.981,-0.580]",5.547e-09,***,Total-Free Cholesterol
XXL-VLDL-FC%,"-0.782 [-1.006,-0.557]",2.078e-06,***,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
LDL-PL,"-0.784 [-0.985,-0.583]",5.013e-09,***,Phospholipids in LDL
LDL-L,"-0.788 [-0.986,-0.590]",1.349e-09,***,Total-Lipids in LDL
XL-HDL-L,"-0.789 [-1.076,-0.501]",0.017,*,Total-Lipids in Very Large HDL
IDL-FC%,"-0.799 [-0.985,-0.614]",6.972e-12,***,Free Cholesterol to Total-Lipids in IDL percentage
Non-HDL-C,"-0.804 [-1.001,-0.606]",3.295e-10,***,Total-Cholesterol Minus HDL-C
LDL-CE,"-0.805 [-1.003,-0.606]",4.520e-10,***,Cholesteryl Esters in LDL
Omega-6,"-0.808 [-1.009,-0.606]",1.008e-09,***,Omega-6 Fatty Acids
IDL-L,"-0.810 [-1.013,-0.608]",1.061e-09,***,Total-Lipids in IDL
M-HDL-CE%,"-0.815 [-1.012,-0.618]",1.321e-10,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
S-HDL-FC%,"-0.842 [-1.064,-0.619]",2.928e-08,***,Free Cholesterol to Total-Lipids in Small HDL percentage
Total-C,"-0.850 [-1.048,-0.652]",1.056e-11,***,Total-Cholesterol
L-LDL-L,"-0.854 [-1.053,-0.655]",9.039e-12,***,Total-Lipids in Large LDL
Albumin,"-0.854 [-1.058,-0.650]",6.006e-11,***,Albumin
L-LDL-PL,"-0.856 [-1.058,-0.654]",2.514e-11,***,Phospholipids in Large LDL
L-HDL-C,"-0.858 [-1.137,-0.579]",3.820e-04,***,Cholesterol in Large HDL
Total-CE,"-0.867 [-1.067,-0.668]",3.656e-12,***,Total-Esterified Cholesterol
LDL-C,"-0.876 [-1.074,-0.678]",9.426e-13,***,LDL Cholesterol
XL-HDL-CE%,"-0.877 [-1.053,-0.701]",4.183e-17,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
M-HDL-FC%,"-0.890 [-1.107,-0.673]",2.233e-10,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
M-VLDL-C,"-0.894 [-1.098,-0.690]",2.208e-12,***,Cholesterol in Medium VLDL
M-VLDL-PL%,"-0.895 [-1.093,-0.697]",2.014e-13,***,Phospholipids to Total-Lipids in Medium VLDL percentage
L-LDL-CE,"-0.895 [-1.095,-0.695]",4.613e-13,***,Cholesteryl Esters in Large LDL
XL-HDL-P,"-0.896 [-1.188,-0.605]",3.943e-04,***,Concentration of Very Large HDL Particles
L-VLDL-C%,"-0.912 [-1.126,-0.698]",1.388e-11,***,Cholesterol to Total-Lipids in Large VLDL percentage
S-VLDL-C%,"-0.916 [-1.113,-0.719]",1.827e-14,***,Cholesterol to Total-Lipids in Small VLDL percentage
IDL-CE,"-0.917 [-1.122,-0.713]",3.164e-13,***,Cholesteryl Esters in IDL
IDL-FC,"-0.921 [-1.128,-0.714]",6.620e-13,***,Free Cholesterol in IDL
L-HDL-CE,"-0.921 [-1.202,-0.640]",3.008e-05,***,Cholesteryl Esters in Large HDL
IDL-C,"-0.929 [-1.132,-0.726]",7.218e-14,***,Cholesterol in IDL
Clinical LDL-C,"-0.938 [-1.135,-0.741]",2.094e-15,***,Clinical LDL Cholesterol
L-LDL-C,"-0.941 [-1.140,-0.742]",5.240e-15,***,Cholesterol in Large LDL
S-HDL-CE%,"-0.947 [-1.148,-0.745]",9.125e-15,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
L-HDL-CE%,"-0.954 [-1.138,-0.769]",1.036e-18,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
M-HDL-C%,"-0.957 [-1.161,-0.753]",8.899e-15,***,Cholesterol to Total-Lipids in Medium HDL percentage
L-HDL-C%,"-0.961 [-1.149,-0.773]",2.820e-18,***,Cholesterol to Total-Lipids in Large HDL percentage
PUFA,"-0.961 [-1.164,-0.758]",4.008e-15,***,Polyunsaturated Fatty Acids
M-LDL-FC,"-0.963 [-1.165,-0.761]",1.975e-15,***,Free Cholesterol in Medium LDL
XXL-VLDL-C%,"-0.973 [-1.194,-0.753]",1.218e-12,***,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-LDL-FC,"-0.979 [-1.181,-0.778]",4.028e-16,***,Free Cholesterol in Small LDL
XXL-VLDL-CE%,"-0.981 [-1.207,-0.755]",4.597e-12,***,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-LDL-FC%,"-0.982 [-1.171,-0.793]",5.087e-19,***,Free Cholesterol to Total-Lipids in Small LDL percentage
LDL-FC,"-1.015 [-1.216,-0.815]",8.322e-18,***,Free Cholesterol in LDL
M-VLDL-CE,"-1.021 [-1.226,-0.816]",3.844e-17,***,Cholesteryl Esters in Medium VLDL
L-LDL-FC,"-1.025 [-1.228,-0.823]",9.194e-18,***,Free Cholesterol in Large LDL
M-VLDL-CE%,"-1.032 [-1.218,-0.847]",2.164e-22,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-FC%,"-1.033 [-1.231,-0.835]",3.137e-19,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
XL-HDL-C,"-1.055 [-1.344,-0.767]",1.857e-07,***,Cholesterol in Very Large HDL
Acetate,"-1.063 [-1.267,-0.859]",4.619e-19,***,Acetate
LA,"-1.073 [-1.273,-0.873]",1.902e-20,***,Linoleic Acid
M-LDL-FC%,"-1.076 [-1.269,-0.882]",3.353e-22,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-C%,"-1.086 [-1.278,-0.893]",6.742e-23,***,Cholesterol to Total-Lipids in Medium VLDL percentage
Omega-3,"-1.093 [-1.308,-0.878]",4.929e-18,***,Omega-3 Fatty Acids
S-HDL-C%,"-1.121 [-1.320,-0.921]",1.071e-22,***,Cholesterol to Total-Lipids in Small HDL percentage
L-VLDL-CE%,"-1.129 [-1.342,-0.915]",8.655e-20,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
XL-VLDL-FC%,"-1.130 [-1.364,-0.896]",6.854e-16,***,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
L-LDL-CE%,"-1.131 [-1.332,-0.930]",7.839e-23,***,Cholesteryl Esters to Total-Lipids in Large LDL percentage
XL-HDL-CE,"-1.148 [-1.441,-0.855]",3.998e-09,***,Cholesteryl Esters in Very Large HDL
IDL-CE%,"-1.164 [-1.353,-0.975]",3.043e-28,***,Cholesteryl Esters to Total-Lipids in IDL percentage
S-VLDL-PL%,"-1.186 [-1.392,-0.979]",5.374e-24,***,Phospholipids to Total-Lipids in Small VLDL percentage
S-VLDL-FC%,"-1.191 [-1.391,-0.991]",4.413e-26,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
L-LDL-FC%,"-1.209 [-1.405,-1.014]",1.986e-28,***,Free Cholesterol to Total-Lipids in Large LDL percentage
XS-VLDL-C%,"-1.229 [-1.421,-1.038]",6.735e-31,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
IDL-C%,"-1.251 [-1.437,-1.065]",3.341e-34,***,Cholesterol to Total-Lipids in IDL percentage
XS-VLDL-CE%,"-1.259 [-1.451,-1.066]",3.724e-32,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
S-LDL-C%,"-1.359 [-1.556,-1.161]",5.809e-36,***,Cholesterol to Total-Lipids in Small LDL percentage
M-LDL-C%,"-1.397 [-1.590,-1.204]",3.070e-40,***,Cholesterol to Total-Lipids in Medium LDL percentage
XL-VLDL-CE%,"-1.404 [-1.626,-1.183]",5.550e-30,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
XL-VLDL-C%,"-1.408 [-1.635,-1.181]",1.463e-28,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
Omega-3%,"-1.452 [-1.663,-1.241]",4.681e-36,***,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Omega-6%,"-1.515 [-1.706,-1.324]",3.813e-49,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
DHA,"-1.590 [-1.807,-1.372]",3.624e-41,***,Docosahexaenoic Acid
