Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,"990.555 [950.292,1030.819]",0.000e+00,***,Creatinine
Ile,"504.125 [466.221,542.028]",6.131e-144,***,Isoleucine
Phe,"475.256 [437.117,513.396]",5.417e-126,***,Phenylalanine
MUFA%,"435.736 [397.512,473.960]",6.064e-105,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Leu,"414.865 [376.246,453.484]",7.709e-93,***,Leucine
Total-BCAA,"355.252 [315.876,394.627]",1.651e-64,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Gly,"320.214 [267.796,372.632]",1.179e-27,***,Glycine
L-VLDL-PL%,"299.432 [251.854,347.010]",1.417e-29,***,Phospholipids to Total-Lipids in Large VLDL percentage
S-HDL-TG%,"292.265 [251.520,333.010]",1.713e-39,***,Triglycerides to Total-Lipids in Small HDL percentage
Tyr,"276.778 [236.887,316.669]",1.011e-36,***,Tyrosine
TG/PG,"274.132 [234.828,313.436]",3.812e-37,***,Triglycerides to Phosphoglycerides ratio
XL-HDL-FC%,"271.154 [230.089,312.219]",6.407e-33,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
L-HDL-TG%,"245.028 [207.667,282.390]",1.994e-32,***,Triglycerides to Total-Lipids in Large HDL percentage
M-HDL-TG%,"234.551 [195.234,273.867]",3.329e-26,***,Triglycerides to Total-Lipids in Medium HDL percentage
Omega-6/Omega-3,"228.357 [190.734,265.980]",2.969e-27,***,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
ApoB/ApoA1,"218.433 [180.442,256.424]",4.437e-24,***,Apolipoprotein B to Apolipoprotein A1 ratio
M-HDL-PL%,"216.240 [177.733,254.747]",8.418e-23,***,Phospholipids to Total-Lipids in Medium HDL percentage
XL-HDL-TG%,"214.936 [176.181,253.691]",3.783e-22,***,Triglycerides to Total-Lipids in Very Large HDL percentage
Val,"209.439 [169.755,249.123]",1.045e-19,***,Valine
VLDL-size,"208.589 [168.290,248.887]",8.168e-19,***,Average Diameter for VLDL Particles
Citrate,"204.008 [164.820,243.197]",4.496e-19,***,Citrate
S-LDL-TG,"183.079 [146.876,219.283]",8.669e-18,***,Triglycerides in Small LDL
XS-VLDL-TG%,"182.876 [144.782,220.969]",1.163e-15,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
MUFA,"182.137 [145.743,218.531]",2.408e-17,***,Monounsaturated Fatty Acids
XL-VLDL-TG%,"181.168 [137.228,225.108]",1.480e-10,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
M-LDL-TG,"175.245 [138.799,211.692]",1.009e-15,***,Triglycerides in Medium LDL
M-LDL-TG%,"173.254 [136.004,210.504]",1.809e-14,***,Triglycerides to Total-Lipids in Medium LDL percentage
XXL-VLDL-L,"170.053 [132.707,207.399]",1.036e-13,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
Acetone,"169.687 [132.733,206.640]",5.233e-14,***,Acetone
XXL-VLDL-TG,"169.229 [132.401,206.058]",4.949e-14,***,Triglycerides in Chylomicrons and Extremely Large VLDL
Sc-ala,"166.249 [128.329,204.169]",1.961e-12,***,Spectrometer-corrected alanine
S-LDL-TG%,"165.188 [127.782,202.594]",1.136e-12,***,Triglycerides to Total-Lipids in Small LDL percentage
