Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Tyr,"0.218 [0.200,0.235]",4.529e-120,***,Tyrosine
Phe,"0.113 [0.095,0.130]",9.246e-32,***,Phenylalanine
PUFA/MUFA,"0.092 [0.075,0.109]",6.065e-21,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
HDL-size,"0.080 [0.058,0.101]",6.180e-08,***,Average Diameter for HDL Particles
XL-HDL-PL,"0.074 [0.051,0.097]",6.776e-05,***,Phospholipids in Very Large HDL
L-HDL-FC,"0.071 [0.048,0.094]",3.053e-04,***,Free Cholesterol in Large HDL
L-HDL-PL,"0.071 [0.049,0.093]",3.237e-05,***,Phospholipids in Large HDL
S-LDL-PL%,"0.071 [0.053,0.088]",4.398e-10,***,Phospholipids to Total-Lipids in Small LDL percentage
Sc-ala,"0.070 [0.053,0.087]",1.281e-10,***,Spectrometer-corrected alanine
S-HDL-PL%,"0.069 [0.051,0.086]",1.341e-09,***,Phospholipids to Total-Lipids in Small HDL percentage
L-HDL-C,"0.065 [0.043,0.087]",0.003,**,Cholesterol in Large HDL
L-HDL-L,"0.065 [0.043,0.087]",7.748e-04,***,Total-Lipids in Large HDL
L-HDL-CE,"0.064 [0.042,0.087]",0.005,**,Cholesteryl Esters in Large HDL
L-LDL-PL%,"0.060 [0.043,0.078]",6.204e-06,***,Phospholipids to Total-Lipids in Large LDL percentage
XL-HDL-PL%,"0.059 [0.043,0.075]",3.792e-08,***,Phospholipids to Total-Lipids in Very Large HDL percentage
Omega-6%,"0.059 [0.042,0.075]",2.824e-07,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
PUFA%,"0.057 [0.041,0.074]",9.474e-07,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
DHA%,"0.057 [0.040,0.074]",3.566e-06,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
S-LDL-FC%,"0.054 [0.038,0.071]",6.978e-06,***,Free Cholesterol to Total-Lipids in Small LDL percentage
Ala,"0.054 [0.037,0.070]",1.117e-04,***,Alanine
M-LDL-FC%,"0.052 [0.036,0.069]",8.375e-05,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
XS-VLDL-CE%,"0.049 [0.033,0.066]",0.001,**,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
XS-VLDL-C%,"0.044 [0.028,0.060]",0.031,*,Cholesterol to Total-Lipids in Very Small VLDL percentage
XL-HDL-C%,"-0.044 [-0.060,-0.028]",0.015,*,Cholesterol to Total-Lipids in Very Large HDL percentage
XL-HDL-TG,"-0.046 [-0.063,-0.029]",0.014,*,Triglycerides in Very Large HDL
Leu,"-0.047 [-0.064,-0.029]",0.036,*,Leucine
IDL-P,"-0.047 [-0.065,-0.030]",0.026,*,Concentration of IDL Particles
L-HDL-TG%,"-0.048 [-0.065,-0.032]",0.003,**,Triglycerides to Total-Lipids in Large HDL percentage
Cholines,"-0.049 [-0.066,-0.031]",0.010,*,Total-Cholines
S-HDL-L,"-0.049 [-0.066,-0.032]",0.005,**,Total-Lipids in Small HDL
S-HDL-CE,"-0.051 [-0.068,-0.033]",0.002,**,Cholesteryl Esters in Small HDL
IDL-TG,"-0.051 [-0.068,-0.034]",7.881e-04,***,Triglycerides in IDL
S-HDL-FC,"-0.051 [-0.068,-0.034]",0.001,**,Free Cholesterol in Small HDL
Omega-3,"-0.051 [-0.069,-0.034]",0.002,**,Omega-3 Fatty Acids
XXL-VLDL-TG,"-0.051 [-0.068,-0.035]",2.323e-04,***,Triglycerides in Chylomicrons and Extremely Large VLDL
L-VLDL-FC%,"-0.052 [-0.071,-0.033]",0.016,*,Free Cholesterol to Total-Lipids in Large VLDL percentage
S-HDL-C,"-0.052 [-0.070,-0.035]",4.540e-04,***,Cholesterol in Small HDL
Total-PL,"-0.053 [-0.070,-0.036]",2.820e-04,***,Total-Phospholipids in Lipoprotein Particles
S-HDL-TG%,"-0.053 [-0.071,-0.035]",0.003,**,Triglycerides to Total-Lipids in Small HDL percentage
Ile,"-0.055 [-0.072,-0.037]",8.120e-05,***,Isoleucine
XS-VLDL-TG,"-0.055 [-0.072,-0.038]",5.663e-05,***,Triglycerides in Very Small VLDL
M-VLDL-CE,"-0.055 [-0.072,-0.038]",7.132e-05,***,Cholesteryl Esters in Medium VLDL
