Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
Omega-6/Omega-3,"0.218 [0.157,0.279]",6.141e-07,***,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
TG/PG,"0.122 [0.059,0.185]",1.000,,Triglycerides to Phosphoglycerides ratio
XXL-VLDL-TG,"0.086 [0.027,0.145]",1.000,,Triglycerides in Chylomicrons and Extremely Large VLDL
XXL-VLDL-PL,"0.063 [0.003,0.122]",1.000,,Phospholipids in Chylomicrons and Extremely Large VLDL
M-LDL-PL%,"0.028 [-0.032,0.088]",1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
S-HDL-FC,"-0.169 [-0.232,-0.106]",0.033,*,Free Cholesterol in Small HDL
S-HDL-C,"-0.172 [-0.235,-0.109]",0.019,*,Cholesterol in Small HDL
M-HDL-PL,"-0.193 [-0.259,-0.127]",0.003,**,Phospholipids in Medium HDL
M-HDL-L,"-0.201 [-0.268,-0.135]",6.770e-04,***,Total-Lipids in Medium HDL
HDL-PL,"-0.205 [-0.274,-0.136]",0.001,**,Phospholipids in HDL
Total-P,"-0.209 [-0.275,-0.142]",1.879e-04,***,Total-Concentration of Lipoprotein Particles
HDL-L,"-0.211 [-0.281,-0.142]",5.778e-04,***,Total-Lipids in HDL
ApoA1,"-0.211 [-0.280,-0.143]",3.196e-04,***,Apolipoprotein A1
DHA%,"-0.213 [-0.272,-0.154]",4.040e-07,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
HDL-P,"-0.216 [-0.283,-0.149]",7.390e-05,***,Concentration of HDL Particles
M-HDL-P,"-0.216 [-0.286,-0.146]",2.926e-04,***,Concentration of Medium HDL Particles
Unsaturation,"-0.217 [-0.279,-0.155]",1.256e-06,***,Degree of Unsaturation
M-HDL-CE,"-0.219 [-0.287,-0.150]",8.920e-05,***,Cholesteryl Esters in Medium HDL
M-HDL-C,"-0.219 [-0.288,-0.151]",8.401e-05,***,Cholesterol in Medium HDL
HDL-FC,"-0.220 [-0.294,-0.145]",0.002,**,Free Cholesterol in HDL
HDL-CE,"-0.223 [-0.295,-0.151]",2.836e-04,***,Cholesteryl Esters in HDL
HDL-C,"-0.223 [-0.296,-0.151]",2.838e-04,***,HDL Cholesterol
M-HDL-FC,"-0.224 [-0.295,-0.153]",1.416e-04,***,Free Cholesterol in Medium HDL
Omega-3,"-0.227 [-0.290,-0.164]",3.357e-07,***,Omega-3 Fatty Acids
Omega-3%,"-0.237 [-0.299,-0.176]",1.017e-08,***,Omega-3 Fatty Acids to Total-Fatty Acids percentage
DHA,"-0.259 [-0.322,-0.196]",2.668e-10,***,Docosahexaenoic Acid
