Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
L-HDL-CE,"0.260 [0.242,0.277]",4.398e-185,***,Cholesteryl Esters in Large HDL
L-HDL-C,"0.253 [0.236,0.270]",6.307e-177,***,Cholesterol in Large HDL
L-HDL-P,"0.251 [0.233,0.269]",6.350e-160,***,Concentration of Large HDL Particles
HDL-CE,"0.232 [0.217,0.248]",1.069e-189,***,Cholesteryl Esters in HDL
L-HDL-FC,"0.231 [0.213,0.248]",3.357e-138,***,Free Cholesterol in Large HDL
L-HDL-L,"0.230 [0.213,0.246]",1.031e-156,***,Total-Lipids in Large HDL
HDL-C,"0.226 [0.211,0.241]",1.178e-178,***,HDL Cholesterol
L-HDL-PL,"0.220 [0.203,0.236]",1.026e-140,***,Phospholipids in Large HDL
XL-HDL-CE,"0.205 [0.187,0.223]",4.677e-106,***,Cholesteryl Esters in Very Large HDL
HDL-size,"0.198 [0.182,0.215]",1.311e-117,***,Average Diameter for HDL Particles
HDL-FC,"0.196 [0.180,0.212]",3.571e-123,***,Free Cholesterol in HDL
M-HDL-CE,"0.191 [0.176,0.205]",9.906e-142,***,Cholesteryl Esters in Medium HDL
M-HDL-C,"0.188 [0.173,0.202]",3.214e-137,***,Cholesterol in Medium HDL
M-HDL-C%,"0.182 [0.169,0.195]",5.180e-159,***,Cholesterol to Total-Lipids in Medium HDL percentage
XL-HDL-C,"0.182 [0.164,0.200]",6.772e-85,***,Cholesterol in Very Large HDL
HDL-L,"0.178 [0.164,0.193]",2.237e-119,***,Total-Lipids in HDL
M-HDL-FC,"0.175 [0.160,0.190]",3.411e-110,***,Free Cholesterol in Medium HDL
PUFA/MUFA,"0.174 [0.161,0.187]",4.828e-145,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
M-HDL-FC%,"0.171 [0.157,0.185]",3.758e-125,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
M-HDL-P,"0.170 [0.155,0.185]",1.362e-107,***,Concentration of Medium HDL Particles
XL-VLDL-CE%,"0.167 [0.153,0.181]",4.226e-114,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
ApoA1,"0.167 [0.152,0.181]",5.713e-108,***,Apolipoprotein A1
XL-HDL-L,"0.164 [0.147,0.182]",1.281e-69,***,Total-Lipids in Very Large HDL
XL-VLDL-C%,"0.164 [0.149,0.178]",1.605e-105,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
XL-HDL-PL,"0.162 [0.144,0.180]",9.517e-67,***,Phospholipids in Very Large HDL
XS-VLDL-CE%,"0.160 [0.147,0.173]",7.616e-129,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
HDL-PL,"0.158 [0.144,0.173]",1.635e-94,***,Phospholipids in HDL
HDL-P,"0.156 [0.142,0.170]",8.234e-99,***,Concentration of HDL Particles
XL-HDL-P,"0.156 [0.138,0.174]",2.061e-60,***,Concentration of Very Large HDL Particles
M-HDL-CE%,"0.155 [0.142,0.168]",3.202e-121,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
L-LDL-FC%,"0.153 [0.140,0.166]",5.808e-112,***,Free Cholesterol to Total-Lipids in Large LDL percentage
XS-VLDL-C%,"0.152 [0.140,0.165]",7.007e-118,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
M-LDL-FC%,"0.147 [0.135,0.160]",6.521e-111,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
LA%,"0.147 [0.134,0.160]",4.896e-103,***,Linoleic Acid to Total-Fatty Acids percentage
M-HDL-L,"0.147 [0.133,0.161]",3.369e-88,***,Total-Lipids in Medium HDL
PUFA%,"0.146 [0.134,0.159]",2.991e-110,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Total-P,"0.145 [0.131,0.159]",1.451e-86,***,Total-Concentration of Lipoprotein Particles
L-HDL-C%,"0.145 [0.133,0.158]",5.942e-112,***,Cholesterol to Total-Lipids in Large HDL percentage
L-HDL-CE%,"0.145 [0.133,0.157]",1.642e-114,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
IDL-C%,"0.144 [0.132,0.157]",9.032e-109,***,Cholesterol to Total-Lipids in IDL percentage
XXL-VLDL-FC%,"0.142 [0.128,0.157]",2.191e-82,***,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-LDL-C%,"0.141 [0.128,0.153]",1.577e-100,***,Cholesterol to Total-Lipids in Large LDL percentage
L-VLDL-CE%,"0.140 [0.126,0.154]",1.717e-82,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
S-VLDL-FC%,"0.139 [0.126,0.152]",3.781e-91,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
M-VLDL-C%,"0.139 [0.126,0.152]",2.209e-94,***,Cholesterol to Total-Lipids in Medium VLDL percentage
Omega-6%,"0.138 [0.125,0.150]",4.274e-98,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
S-VLDL-PL%,"0.137 [0.124,0.151]",1.512e-85,***,Phospholipids to Total-Lipids in Small VLDL percentage
IDL-CE%,"0.137 [0.124,0.149]",2.334e-94,***,Cholesteryl Esters to Total-Lipids in IDL percentage
M-VLDL-CE%,"0.135 [0.122,0.147]",5.542e-94,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
Unsaturation,"0.130 [0.117,0.143]",8.854e-78,***,Degree of Unsaturation
S-LDL-FC%,"0.126 [0.114,0.138]",1.451e-82,***,Free Cholesterol to Total-Lipids in Small LDL percentage
M-HDL-PL,"0.126 [0.112,0.140]",1.645e-64,***,Phospholipids in Medium HDL
M-VLDL-FC%,"0.126 [0.113,0.139]",4.347e-75,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
