Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
S-HDL-TG,"0.259 [0.210,0.308]",6.473e-20,***,Triglycerides in Small HDL
XL-HDL-TG%,"0.244 [0.196,0.292]",2.920e-18,***,Triglycerides to Total-Lipids in Very Large HDL percentage
L-VLDL-PL%,"0.241 [0.184,0.299]",5.192e-11,***,Phospholipids to Total-Lipids in Large VLDL percentage
XL-VLDL-L,"0.241 [0.193,0.288]",7.442e-18,***,Total-Lipids in Very Large VLDL
MUFA%,"0.241 [0.193,0.288]",4.462e-18,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
S-HDL-TG%,"0.240 [0.189,0.290]",2.721e-15,***,Triglycerides to Total-Lipids in Small HDL percentage
Total-TG,"0.239 [0.192,0.286]",3.598e-18,***,Total-Triglycerides
VLDL-TG,"0.238 [0.191,0.285]",1.741e-17,***,Triglycerides in VLDL
XL-VLDL-TG,"0.237 [0.190,0.284]",1.243e-17,***,Triglycerides in Very Large VLDL
M-HDL-TG%,"0.236 [0.188,0.285]",2.800e-16,***,Triglycerides to Total-Lipids in Medium HDL percentage
TG/PG,"0.236 [0.188,0.285]",3.259e-16,***,Triglycerides to Phosphoglycerides ratio
XL-VLDL-P,"0.236 [0.189,0.283]",3.036e-17,***,Concentration of Very Large VLDL Particles
XL-VLDL-PL,"0.234 [0.186,0.281]",1.056e-16,***,Phospholipids in Very Large VLDL
L-VLDL-PL,"0.233 [0.185,0.281]",4.125e-16,***,Phospholipids in Large VLDL
XXL-VLDL-L,"0.230 [0.184,0.276]",7.391e-17,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-CE,"0.228 [0.182,0.275]",2.015e-16,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
L-VLDL-L,"0.227 [0.180,0.275]",2.194e-15,***,Total-Lipids in Large VLDL
L-VLDL-FC,"0.227 [0.179,0.275]",4.549e-15,***,Free Cholesterol in Large VLDL
XL-VLDL-FC,"0.227 [0.180,0.274]",1.407e-15,***,Free Cholesterol in Very Large VLDL
XXL-VLDL-C,"0.226 [0.180,0.273]",4.282e-16,***,Cholesterol in Chylomicrons and Extremely Large VLDL
L-HDL-TG%,"0.224 [0.177,0.270]",5.420e-16,***,Triglycerides to Total-Lipids in Large HDL percentage
XXL-VLDL-TG,"0.224 [0.178,0.270]",3.444e-16,***,Triglycerides in Chylomicrons and Extremely Large VLDL
VLDL-L,"0.222 [0.175,0.269]",5.139e-15,***,Total-Lipids in VLDL
VLDL-size,"0.222 [0.173,0.272]",2.743e-13,***,Average Diameter for VLDL Particles
L-VLDL-P,"0.222 [0.175,0.269]",6.845e-15,***,Concentration of Large VLDL Particles
XXL-VLDL-P,"0.222 [0.176,0.268]",7.052e-16,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
XXL-VLDL-PL,"0.221 [0.175,0.268]",1.464e-15,***,Phospholipids in Chylomicrons and Extremely Large VLDL
XL-VLDL-C,"0.221 [0.173,0.269]",3.216e-14,***,Cholesterol in Very Large VLDL
L-VLDL-TG,"0.219 [0.172,0.266]",1.199e-14,***,Triglycerides in Large VLDL
MUFA,"0.219 [0.174,0.263]",2.452e-16,***,Monounsaturated Fatty Acids
M-HDL-TG,"0.218 [0.170,0.266]",9.423e-14,***,Triglycerides in Medium HDL
XXL-VLDL-FC,"0.217 [0.171,0.263]",8.819e-15,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
HDL-TG,"0.213 [0.166,0.261]",2.332e-13,***,Triglycerides in HDL
SFA,"0.210 [0.166,0.255]",3.665e-15,***,Saturated Fatty Acids
