Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
LA%,"0.297 [0.270,0.325]",4.042e-94,***,Linoleic Acid to Total-Fatty Acids percentage
XL-HDL-FC,"0.229 [0.193,0.264]",1.533e-31,***,Free Cholesterol in Very Large HDL
PUFA%,"0.226 [0.200,0.252]",2.049e-57,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Omega-6%,"0.226 [0.200,0.252]",9.000e-58,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
PUFA/MUFA,"0.225 [0.198,0.253]",2.758e-52,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
Citrate,"0.202 [0.174,0.231]",2.018e-38,***,Citrate
XL-HDL-PL,"0.199 [0.162,0.237]",3.790e-20,***,Phospholipids in Very Large HDL
XL-HDL-C,"0.194 [0.156,0.231]",9.993e-19,***,Cholesterol in Very Large HDL
XL-HDL-L,"0.192 [0.155,0.229]",8.781e-19,***,Total-Lipids in Very Large HDL
XL-HDL-CE,"0.177 [0.139,0.215]",1.524e-14,***,Cholesteryl Esters in Very Large HDL
XL-HDL-P,"0.165 [0.127,0.203]",2.587e-12,***,Concentration of Very Large HDL Particles
S-LDL-PL%,"0.157 [0.129,0.186]",8.201e-22,***,Phospholipids to Total-Lipids in Small LDL percentage
Gly,"0.141 [0.103,0.179]",1.201e-07,***,Glycine
Acetate,"0.123 [0.097,0.150]",3.429e-14,***,Acetate
Unsaturation,"0.122 [0.094,0.150]",1.858e-12,***,Degree of Unsaturation
XL-VLDL-FC%,"0.120 [0.089,0.151]",9.888e-09,***,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
IDL-PL%,"0.118 [0.091,0.146]",7.168e-12,***,Phospholipids to Total-Lipids in IDL percentage
XL-HDL-PL%,"0.117 [0.092,0.143]",4.651e-14,***,Phospholipids to Total-Lipids in Very Large HDL percentage
L-HDL-C%,"0.103 [0.077,0.130]",1.741e-09,***,Cholesterol to Total-Lipids in Large HDL percentage
HDL-size,"0.098 [0.063,0.133]",0.009,**,Average Diameter for HDL Particles
L-HDL-CE%,"0.095 [0.069,0.120]",1.177e-07,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
M-LDL-FC%,"0.092 [0.065,0.118]",3.604e-06,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
L-LDL-FC%,"0.083 [0.056,0.111]",7.038e-04,***,Free Cholesterol to Total-Lipids in Large LDL percentage
S-LDL-FC%,"0.073 [0.046,0.099]",0.013,*,Free Cholesterol to Total-Lipids in Small LDL percentage
L-HDL-FC%,"0.072 [0.047,0.097]",0.003,**,Free Cholesterol to Total-Lipids in Large HDL percentage
XL-HDL-CE%,"-0.065 [-0.089,-0.040]",0.049,*,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
XXL-VLDL-TG,"-0.071 [-0.098,-0.044]",0.044,*,Triglycerides in Chylomicrons and Extremely Large VLDL
XL-HDL-C%,"-0.073 [-0.099,-0.047]",0.007,**,Cholesterol to Total-Lipids in Very Large HDL percentage
Omega-6,"-0.073 [-0.100,-0.046]",0.036,*,Omega-6 Fatty Acids
VLDL-C,"-0.074 [-0.102,-0.047]",0.039,*,VLDL Cholesterol
XXL-VLDL-L,"-0.075 [-0.102,-0.048]",0.013,*,Total-Lipids in Chylomicrons and Extremely Large VLDL
S-LDL-C%,"-0.075 [-0.103,-0.048]",0.019,*,Cholesterol to Total-Lipids in Small LDL percentage
M-VLDL-PL,"-0.076 [-0.104,-0.048]",0.017,*,Phospholipids in Medium VLDL
