Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Pyruvate,"0.176 [0.161,0.192]",2.401e-104,***,Pyruvate
Lactate,"0.148 [0.132,0.164]",2.326e-67,***,Lactate
PUFA/MUFA,"0.109 [0.093,0.124]",3.087e-36,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
PUFA%,"0.105 [0.090,0.120]",6.033e-37,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Unsaturation,"0.099 [0.083,0.115]",7.548e-29,***,Degree of Unsaturation
DHA%,"0.094 [0.078,0.109]",2.189e-27,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
Omega-3%,"0.087 [0.071,0.103]",1.299e-21,***,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Omega-6%,"0.076 [0.061,0.091]",9.340e-18,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
Acetate,"0.073 [0.058,0.088]",1.259e-15,***,Acetate
XXL-VLDL-FC%,"0.070 [0.053,0.087]",1.399e-10,***,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
LA%,"0.069 [0.053,0.085]",1.213e-12,***,Linoleic Acid to Total-Fatty Acids percentage
S-LDL-PL%,"0.065 [0.048,0.081]",1.228e-09,***,Phospholipids to Total-Lipids in Small LDL percentage
XXL-VLDL-PL%,"0.061 [0.043,0.080]",1.572e-05,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
IDL-PL%,"0.061 [0.045,0.077]",5.863e-09,***,Phospholipids to Total-Lipids in IDL percentage
XL-VLDL-FC%,"0.054 [0.037,0.072]",3.821e-04,***,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
XL-VLDL-C%,"0.054 [0.036,0.071]",2.841e-04,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
M-LDL-PL%,"0.053 [0.037,0.069]",1.666e-05,***,Phospholipids to Total-Lipids in Medium LDL percentage
DHA,"0.050 [0.034,0.066]",5.422e-04,***,Docosahexaenoic Acid
XL-VLDL-CE%,"0.050 [0.033,0.067]",0.003,**,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
L-VLDL-CE%,"0.045 [0.029,0.062]",0.021,*,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
Acetone,"0.044 [0.028,0.059]",0.006,**,Acetone
XS-VLDL-PL%,"0.042 [0.026,0.058]",0.038,*,Phospholipids to Total-Lipids in Very Small VLDL percentage
XL-HDL-PL%,"0.040 [0.025,0.054]",0.023,*,Phospholipids to Total-Lipids in Very Large HDL percentage
M-LDL-C%,"-0.042 [-0.058,-0.027]",0.019,*,Cholesterol to Total-Lipids in Medium LDL percentage
S-LDL-C%,"-0.043 [-0.059,-0.028]",0.013,*,Cholesterol to Total-Lipids in Small LDL percentage
M-VLDL-CE,"-0.043 [-0.059,-0.027]",0.023,*,Cholesteryl Esters in Medium VLDL
XS-VLDL-TG,"-0.044 [-0.060,-0.028]",0.009,**,Triglycerides in Very Small VLDL
L-LDL-TG,"-0.045 [-0.061,-0.030]",0.002,**,Triglycerides in Large LDL
LDL-TG,"-0.048 [-0.063,-0.032]",2.422e-04,***,Triglycerides in LDL
XXL-VLDL-TG%,"-0.048 [-0.065,-0.031]",0.006,**,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XS-VLDL-PL,"-0.048 [-0.064,-0.032]",0.002,**,Phospholipids in Very Small VLDL
M-LDL-TG,"-0.048 [-0.064,-0.033]",9.444e-05,***,Triglycerides in Medium LDL
TG/PG,"-0.050 [-0.066,-0.033]",6.396e-04,***,Triglycerides to Phosphoglycerides ratio
HDL-TG,"-0.050 [-0.066,-0.034]",2.128e-04,***,Triglycerides in HDL
XL-VLDL-TG%,"-0.050 [-0.068,-0.032]",0.018,*,Triglycerides to Total-Lipids in Very Large VLDL percentage
XS-VLDL-CE,"-0.051 [-0.068,-0.034]",7.017e-04,***,Cholesteryl Esters in Very Small VLDL
S-LDL-TG,"-0.051 [-0.066,-0.036]",6.944e-06,***,Triglycerides in Small LDL
XS-VLDL-C,"-0.052 [-0.069,-0.036]",1.477e-04,***,Cholesterol in Very Small VLDL
Glu-lactate,"-0.053 [-0.068,-0.038]",2.201e-06,***,Glucose-lactate
Omega-6,"-0.053 [-0.069,-0.038]",4.335e-06,***,Omega-6 Fatty Acids
M-HDL-TG,"-0.053 [-0.069,-0.037]",2.087e-05,***,Triglycerides in Medium HDL
XL-HDL-TG%,"-0.053 [-0.070,-0.037]",2.001e-05,***,Triglycerides to Total-Lipids in Very Large HDL percentage
IDL-PL,"-0.053 [-0.070,-0.037]",3.418e-05,***,Phospholipids in IDL
XXL-VLDL-PL,"-0.054 [-0.069,-0.038]",1.925e-06,***,Phospholipids in Chylomicrons and Extremely Large VLDL
XS-VLDL-L,"-0.054 [-0.071,-0.038]",1.526e-05,***,Total-Lipids in Very Small VLDL
XS-VLDL-P,"-0.054 [-0.071,-0.038]",1.900e-05,***,Concentration of Very Small VLDL Particles
S-LDL-FC,"-0.054 [-0.070,-0.039]",2.752e-06,***,Free Cholesterol in Small LDL
L-LDL-P,"-0.055 [-0.071,-0.039]",2.701e-06,***,Concentration of Large LDL Particles
XS-VLDL-FC,"-0.055 [-0.071,-0.038]",1.687e-05,***,Free Cholesterol in Very Small VLDL
XXL-VLDL-FC,"-0.055 [-0.071,-0.040]",7.030e-07,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
HDL-P,"-0.055 [-0.072,-0.038]",5.245e-05,***,Concentration of HDL Particles
IDL-P,"-0.056 [-0.072,-0.039]",4.512e-06,***,Concentration of IDL Particles
IDL-FC,"-0.056 [-0.073,-0.040]",1.844e-06,***,Free Cholesterol in IDL
