Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,"7.528 [7.244,7.812]",0.000e+00,***,Glycoprotein Acetyls
XL-HDL-FC%,"4.607 [4.303,4.910]",7.636e-188,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
L-VLDL-PL%,"3.881 [3.528,4.233]",1.542e-97,***,Phospholipids to Total-Lipids in Large VLDL percentage
XL-HDL-C%,"3.817 [3.554,4.079]",2.207e-172,***,Cholesterol to Total-Lipids in Very Large HDL percentage
XL-HDL-TG%,"3.790 [3.503,4.077]",8.545e-142,***,Triglycerides to Total-Lipids in Very Large HDL percentage
MUFA%,"3.752 [3.468,4.036]",3.246e-142,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
S-HDL-P,"3.747 [3.463,4.031]",1.764e-141,***,Concentration of Small HDL Particles
Lactate,"3.643 [3.357,3.929]",2.018e-131,***,Lactate
S-HDL-CE,"3.543 [3.260,3.827]",1.737e-126,***,Cholesteryl Esters in Small HDL
XL-VLDL-CE,"3.493 [3.205,3.782]",5.838e-119,***,Cholesteryl Esters in Very Large VLDL
S-HDL-C,"3.383 [3.101,3.666]",4.004e-116,***,Cholesterol in Small HDL
M-LDL-PL,"3.369 [3.088,3.649]",3.835e-117,***,Phospholipids in Medium LDL
MUFA,"3.322 [3.052,3.592]",5.918e-123,***,Monounsaturated Fatty Acids
M-LDL-CE,"3.315 [3.038,3.593]",1.209e-115,***,Cholesteryl Esters in Medium LDL
M-LDL-L,"3.281 [3.003,3.558]",5.453e-113,***,Total-Lipids in Medium LDL
S-VLDL-CE,"3.245 [2.955,3.535]",3.817e-101,***,Cholesteryl Esters in Small VLDL
L-VLDL-C,"3.243 [2.955,3.532]",7.896e-102,***,Cholesterol in Large VLDL
XL-VLDL-C,"3.242 [2.955,3.528]",3.066e-103,***,Cholesterol in Very Large VLDL
L-VLDL-FC,"3.240 [2.952,3.527]",1.510e-102,***,Free Cholesterol in Large VLDL
S-LDL-CE,"3.197 [2.920,3.475]",1.894e-107,***,Cholesteryl Esters in Small LDL
M-LDL-C,"3.196 [2.918,3.474]",4.720e-107,***,Cholesterol in Medium LDL
S-HDL-L,"3.195 [2.912,3.478]",7.427e-103,***,Total-Lipids in Small HDL
S-VLDL-PL,"3.143 [2.858,3.427]",2.879e-98,***,Phospholipids in Small VLDL
S-VLDL-C,"3.142 [2.855,3.430]",2.184e-96,***,Cholesterol in Small VLDL
S-VLDL-L,"3.128 [2.843,3.414]",7.177e-97,***,Total-Lipids in Small VLDL
L-VLDL-CE,"3.113 [2.824,3.402]",1.934e-93,***,Cholesteryl Esters in Large VLDL
VLDL-size,"3.084 [2.785,3.383]",3.136e-85,***,Average Diameter for VLDL Particles
VLDL-FC,"3.074 [2.790,3.357]",1.239e-94,***,Free Cholesterol in VLDL
S-VLDL-P,"3.071 [2.787,3.356]",4.986e-94,***,Concentration of Small VLDL Particles
3-Hydroxybutyrate,"3.062 [2.758,3.365]",1.295e-81,***,3-Hydroxybutyrate
S-LDL-C,"3.041 [2.763,3.319]",4.072e-96,***,Cholesterol in Small LDL
L-VLDL-FC%,"3.033 [2.721,3.344]",1.561e-75,***,Free Cholesterol to Total-Lipids in Large VLDL percentage
VLDL-PL,"3.019 [2.736,3.302]",1.631e-91,***,Phospholipids in VLDL
M-VLDL-P,"3.016 [2.734,3.298]",7.046e-92,***,Concentration of Medium VLDL Particles
L-VLDL-PL,"3.002 [2.714,3.289]",1.026e-87,***,Phospholipids in Large VLDL
S-LDL-CE%,"2.990 [2.707,3.274]",3.015e-89,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
S-LDL-L,"2.965 [2.687,3.242]",7.414e-92,***,Total-Lipids in Small LDL
VLDL-L,"2.958 [2.674,3.241]",3.557e-87,***,Total-Lipids in VLDL
S-VLDL-FC,"2.947 [2.662,3.231]",4.025e-86,***,Free Cholesterol in Small VLDL
M-LDL-P,"2.918 [2.639,3.196]",4.495e-88,***,Concentration of Medium LDL Particles
M-VLDL-L,"2.913 [2.633,3.194]",1.968e-86,***,Total-Lipids in Medium VLDL
S-HDL-TG,"2.905 [2.613,3.196]",1.812e-79,***,Triglycerides in Small HDL
L-VLDL-L,"2.887 [2.601,3.173]",2.202e-81,***,Total-Lipids in Large VLDL
VLDL-C,"2.844 [2.560,3.127]",1.591e-80,***,VLDL Cholesterol
M-VLDL-PL,"2.843 [2.561,3.125]",2.466e-81,***,Phospholipids in Medium VLDL
XL-VLDL-FC,"2.837 [2.554,3.121]",2.850e-80,***,Free Cholesterol in Very Large VLDL
L-VLDL-P,"2.835 [2.554,3.117]",5.932e-81,***,Concentration of Large VLDL Particles
VLDL-P,"2.827 [2.543,3.111]",2.074e-79,***,Concentration of VLDL Particles
XL-VLDL-PL,"2.792 [2.508,3.075]",1.266e-77,***,Phospholipids in Very Large VLDL
M-LDL-TG,"2.790 [2.520,3.060]",1.509e-85,***,Triglycerides in Medium LDL
XXL-VLDL-CE,"2.777 [2.498,3.057]",5.254e-79,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
LDL-PL,"2.776 [2.497,3.055]",4.192e-79,***,Phospholipids in LDL
XL-VLDL-L,"2.773 [2.489,3.058]",7.396e-76,***,Total-Lipids in Very Large VLDL
M-VLDL-TG,"2.758 [2.477,3.040]",1.501e-76,***,Triglycerides in Medium VLDL
M-VLDL-FC,"2.753 [2.469,3.036]",3.150e-75,***,Free Cholesterol in Medium VLDL
XL-VLDL-P,"2.752 [2.469,3.034]",5.888e-76,***,Concentration of Very Large VLDL Particles
Total-FA,"2.741 [2.472,3.010]",2.745e-83,***,Total-Fatty Acids
M-LDL-FC,"2.737 [2.457,3.016]",1.305e-76,***,Free Cholesterol in Medium LDL
S-HDL-PL,"2.731 [2.447,3.015]",1.186e-73,***,Phospholipids in Small HDL
LDL-TG,"2.698 [2.425,2.971]",5.089e-78,***,Triglycerides in LDL
S-LDL-P,"2.670 [2.389,2.950]",4.055e-72,***,Concentration of Small LDL Particles
L-LDL-TG,"2.666 [2.390,2.942]",2.400e-74,***,Triglycerides in Large LDL
LDL-P,"2.665 [2.384,2.946]",1.349e-71,***,Concentration of LDL Particles
VLDL-TG,"2.659 [2.375,2.943]",1.486e-69,***,Triglycerides in VLDL
XXL-VLDL-C,"2.651 [2.373,2.930]",3.245e-72,***,Cholesterol in Chylomicrons and Extremely Large VLDL
LDL-CE,"2.637 [2.361,2.913]",8.057e-73,***,Cholesteryl Esters in LDL
VLDL-CE,"2.637 [2.352,2.922]",3.277e-68,***,Cholesteryl Esters in VLDL
LDL-L,"2.611 [2.336,2.886]",1.183e-71,***,Total-Lipids in LDL
Total-TG,"2.602 [2.321,2.884]",5.370e-68,***,Total-Triglycerides
S-HDL-FC,"2.596 [2.312,2.880]",3.633e-66,***,Free Cholesterol in Small HDL
ApoB/ApoA1,"2.583 [2.301,2.865]",1.034e-66,***,Apolipoprotein B to Apolipoprotein A1 ratio
TG/PG,"2.577 [2.285,2.869]",1.228e-61,***,Triglycerides to Phosphoglycerides ratio
S-LDL-PL,"2.544 [2.266,2.823]",4.369e-66,***,Phospholipids in Small LDL
ApoB,"2.534 [2.254,2.814]",5.669e-65,***,Apolipoprotein B
L-LDL-PL,"2.514 [2.233,2.795]",3.456e-63,***,Phospholipids in Large LDL
LDL-C,"2.482 [2.207,2.758]",2.528e-64,***,LDL Cholesterol
SFA,"2.472 [2.206,2.739]",3.470e-68,***,Saturated Fatty Acids
S-VLDL-TG,"2.450 [2.168,2.733]",2.398e-59,***,Triglycerides in Small VLDL
L-LDL-P,"2.432 [2.150,2.714]",1.377e-58,***,Concentration of Large LDL Particles
L-VLDL-TG,"2.431 [2.150,2.711]",3.273e-59,***,Triglycerides in Large VLDL
XL-VLDL-TG,"2.410 [2.129,2.690]",4.654e-58,***,Triglycerides in Very Large VLDL
XXL-VLDL-FC,"2.403 [2.127,2.679]",7.023e-60,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
SM,"2.379 [2.083,2.675]",1.935e-50,***,Sphingomyelins
S-LDL-TG,"2.354 [2.085,2.623]",1.098e-60,***,Triglycerides in Small LDL
M-VLDL-C,"2.353 [2.070,2.637]",5.835e-54,***,Cholesterol in Medium VLDL
Clinical LDL-C,"2.331 [2.055,2.606]",2.626e-56,***,Clinical LDL Cholesterol
XXL-VLDL-PL,"2.329 [2.053,2.604]",4.086e-56,***,Phospholipids in Chylomicrons and Extremely Large VLDL
S-LDL-FC,"2.320 [2.040,2.600]",9.314e-54,***,Free Cholesterol in Small LDL
L-LDL-L,"2.298 [2.021,2.575]",4.575e-54,***,Total-Lipids in Large LDL
Non-HDL-C,"2.294 [2.018,2.570]",2.413e-54,***,Total-Cholesterol Minus HDL-C
Pyruvate,"2.291 [2.014,2.568]",9.805e-54,***,Pyruvate
L-LDL-CE,"2.279 [2.001,2.557]",1.296e-52,***,Cholesteryl Esters in Large LDL
L-HDL-TG%,"2.277 [2.000,2.554]",7.919e-53,***,Triglycerides to Total-Lipids in Large HDL percentage
XXL-VLDL-L,"2.251 [1.973,2.528]",1.360e-51,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
L-HDL-PL%,"2.148 [1.875,2.421]",2.832e-48,***,Phospholipids to Total-Lipids in Large HDL percentage
L-LDL-C,"2.147 [1.869,2.424]",1.583e-46,***,Cholesterol in Large LDL
LDL-FC,"2.139 [1.859,2.418]",1.852e-45,***,Free Cholesterol in LDL
XXL-VLDL-P,"2.129 [1.856,2.403]",3.123e-47,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
Remnant-C,"2.105 [1.826,2.384]",4.401e-44,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Total-L,"2.101 [1.828,2.373]",3.251e-46,***,Total-Lipids in Lipoprotein Particles
Omega-6,"2.096 [1.819,2.373]",2.730e-44,***,Omega-6 Fatty Acids
XS-VLDL-PL%,"2.093 [1.812,2.373]",6.457e-43,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
XS-VLDL-TG,"2.079 [1.798,2.359]",2.758e-42,***,Triglycerides in Very Small VLDL
IDL-TG,"2.062 [1.781,2.343]",1.403e-41,***,Triglycerides in IDL
M-LDL-CE%,"2.062 [1.777,2.346]",2.965e-40,***,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
PUFA,"2.048 [1.769,2.327]",1.265e-41,***,Polyunsaturated Fatty Acids
M-VLDL-CE,"1.970 [1.685,2.256]",2.972e-36,***,Cholesteryl Esters in Medium VLDL
IDL-P,"1.949 [1.659,2.240]",5.139e-34,***,Concentration of IDL Particles
XXL-VLDL-TG,"1.946 [1.672,2.219]",8.018e-39,***,Triglycerides in Chylomicrons and Extremely Large VLDL
S-LDL-C%,"1.894 [1.614,2.174]",1.239e-34,***,Cholesterol to Total-Lipids in Small LDL percentage
L-LDL-FC,"1.893 [1.611,2.176]",5.049e-34,***,Free Cholesterol in Large LDL
Total-FC,"1.859 [1.579,2.139]",2.707e-33,***,Total-Free Cholesterol
S-HDL-TG%,"1.847 [1.544,2.149]",1.385e-27,***,Triglycerides to Total-Lipids in Small HDL percentage
XXL-VLDL-PL%,"1.844 [1.516,2.171]",6.794e-23,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XS-VLDL-PL,"1.807 [1.515,2.098]",1.349e-28,***,Phospholipids in Very Small VLDL
XS-VLDL-P,"1.757 [1.464,2.050]",1.453e-26,***,Concentration of Very Small VLDL Particles
XS-VLDL-FC,"1.747 [1.453,2.042]",6.130e-26,***,Free Cholesterol in Very Small VLDL
Total-C,"1.722 [1.444,2.000]",1.591e-28,***,Total-Cholesterol
Glu-lactate,"1.712 [1.439,1.985]",2.046e-29,***,Glucose-lactate
Total-CE,"1.703 [1.424,1.983]",1.644e-27,***,Total-Esterified Cholesterol
XL-HDL-CE%,"1.681 [1.432,1.930]",1.502e-34,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
XL-VLDL-PL%,"1.616 [1.303,1.928]",8.643e-19,***,Phospholipids to Total-Lipids in Very Large VLDL percentage
XS-VLDL-L,"1.563 [1.272,1.854]",1.466e-20,***,Total-Lipids in Very Small VLDL
Total-PL,"1.530 [1.247,1.814]",8.860e-21,***,Total-Phospholipids in Lipoprotein Particles
Total-P,"1.518 [1.216,1.819]",1.296e-17,***,Total-Concentration of Lipoprotein Particles
M-HDL-TG%,"1.497 [1.205,1.789]",2.202e-18,***,Triglycerides to Total-Lipids in Medium HDL percentage
Sc-ala,"1.490 [1.209,1.772]",7.230e-20,***,Spectrometer-corrected alanine
IDL-FC,"1.484 [1.195,1.773]",2.066e-18,***,Free Cholesterol in IDL
XS-VLDL-TG%,"1.374 [1.091,1.657]",4.224e-16,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
IDL-PL,"1.339 [1.047,1.631]",5.390e-14,***,Phospholipids in IDL
IDL-L,"1.282 [0.997,1.566]",2.391e-13,***,Total-Lipids in IDL
LA,"1.266 [0.990,1.542]",5.677e-14,***,Linoleic Acid
Phosphoglyc,"1.134 [0.847,1.422]",2.592e-09,***,Phosphoglycerides
HDL-P,"1.122 [0.817,1.426]",1.181e-07,***,Concentration of HDL Particles
Ala,"1.119 [0.839,1.400]",1.240e-09,***,Alanine
IDL-C,"1.116 [0.830,1.401]",4.556e-09,***,Cholesterol in IDL
HDL-TG,"1.076 [0.793,1.360]",2.364e-08,***,Triglycerides in HDL
M-HDL-TG,"1.071 [0.784,1.358]",6.378e-08,***,Triglycerides in Medium HDL
Cholines,"1.071 [0.780,1.361]",1.149e-07,***,Total-Cholines
XS-VLDL-FC%,"1.056 [0.801,1.311]",1.010e-10,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
S-HDL-CE%,"1.027 [0.748,1.306]",1.246e-07,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
IDL-CE,"1.023 [0.736,1.311]",6.891e-07,***,Cholesteryl Esters in IDL
Omega-3,"1.006 [0.716,1.297]",2.618e-06,***,Omega-3 Fatty Acids
IDL-TG%,"0.945 [0.669,1.222]",4.956e-06,***,Triglycerides to Total-Lipids in IDL percentage
XS-VLDL-C,"0.945 [0.648,1.242]",1.018e-04,***,Cholesterol in Very Small VLDL
M-HDL-PL%,"0.842 [0.556,1.128]",0.002,**,Phospholipids to Total-Lipids in Medium HDL percentage
S-LDL-TG%,"0.798 [0.521,1.076]",0.004,**,Triglycerides to Total-Lipids in Small LDL percentage
IDL-FC%,"0.755 [0.493,1.017]",0.004,**,Free Cholesterol to Total-Lipids in IDL percentage
L-LDL-C%,"-0.773 [-1.045,-0.502]",0.006,**,Cholesterol to Total-Lipids in Large LDL percentage
M-HDL-CE%,"-0.797 [-1.070,-0.523]",0.003,**,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
Albumin,"-0.867 [-1.150,-0.585]",4.177e-04,***,Albumin
L-VLDL-CE%,"-0.952 [-1.249,-0.655]",7.928e-05,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
XL-VLDL-CE%,"-0.980 [-1.284,-0.676]",5.987e-05,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
S-LDL-FC%,"-0.986 [-1.253,-0.718]",1.154e-07,***,Free Cholesterol to Total-Lipids in Small LDL percentage
Unsaturation,"-1.009 [-1.293,-0.726]",7.072e-07,***,Degree of Unsaturation
IDL-CE%,"-1.014 [-1.286,-0.742]",6.474e-08,***,Cholesteryl Esters to Total-Lipids in IDL percentage
XL-VLDL-C%,"-1.129 [-1.438,-0.820]",1.863e-07,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
M-HDL-C%,"-1.143 [-1.425,-0.861]",4.478e-10,***,Cholesterol to Total-Lipids in Medium HDL percentage
XXL-VLDL-FC%,"-1.161 [-1.465,-0.857]",1.526e-08,***,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-VLDL-TG%,"-1.277 [-1.581,-0.973]",4.608e-11,***,Triglycerides to Total-Lipids in Large VLDL percentage
HDL-PL,"-1.295 [-1.610,-0.981]",1.603e-10,***,Phospholipids in HDL
XL-VLDL-FC%,"-1.337 [-1.653,-1.022]",2.310e-11,***,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
Val,"-1.340 [-1.635,-1.045]",1.226e-13,***,Valine
Citrate,"-1.406 [-1.697,-1.115]",6.820e-16,***,Citrate
HDL-L,"-1.438 [-1.755,-1.121]",1.442e-13,***,Total-Lipids in HDL
L-LDL-FC%,"-1.443 [-1.722,-1.163]",1.117e-18,***,Free Cholesterol to Total-Lipids in Large LDL percentage
DHA%,"-1.462 [-1.737,-1.187]",4.394e-20,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
L-HDL-TG,"-1.498 [-1.803,-1.193]",1.663e-16,***,Triglycerides in Large HDL
XS-VLDL-C%,"-1.546 [-1.818,-1.274]",1.740e-23,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
S-HDL-FC%,"-1.570 [-1.875,-1.265]",1.499e-18,***,Free Cholesterol to Total-Lipids in Small HDL percentage
M-LDL-FC%,"-1.611 [-1.883,-1.340]",5.835e-26,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
Phe,"-1.615 [-1.899,-1.331]",1.579e-23,***,Phenylalanine
HDL-CE,"-1.761 [-2.091,-1.432]",2.701e-20,***,Cholesteryl Esters in HDL
HDL-C,"-1.845 [-2.176,-1.515]",1.588e-22,***,HDL Cholesterol
M-HDL-FC%,"-1.866 [-2.163,-1.570]",1.495e-29,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
Acetone,"-1.872 [-2.147,-1.598]",2.323e-35,***,Acetone
XS-VLDL-CE%,"-1.920 [-2.194,-1.647]",1.205e-37,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
L-HDL-CE%,"-1.947 [-2.209,-1.685]",1.213e-42,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
Total-BCAA,"-2.005 [-2.298,-1.712]",1.086e-35,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
His,"-2.012 [-2.287,-1.736]",5.296e-41,***,Histidine
HDL-FC,"-2.066 [-2.410,-1.722]",1.171e-26,***,Free Cholesterol in HDL
Ile,"-2.305 [-2.588,-2.023]",2.561e-52,***,Isoleucine
L-HDL-C%,"-2.391 [-2.657,-2.125]",3.474e-64,***,Cholesterol to Total-Lipids in Large HDL percentage
Omega-6%,"-2.409 [-2.678,-2.140]",1.754e-63,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
Leu,"-2.465 [-2.752,-2.178]",4.807e-58,***,Leucine
PUFA%,"-2.565 [-2.834,-2.295]",3.792e-72,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
S-HDL-PL%,"-2.606 [-2.892,-2.320]",9.662e-66,***,Phospholipids to Total-Lipids in Small HDL percentage
LA%,"-2.655 [-2.935,-2.376]",7.060e-72,***,Linoleic Acid to Total-Fatty Acids percentage
L-HDL-FC%,"-2.708 [-2.960,-2.456]",5.155e-93,***,Free Cholesterol to Total-Lipids in Large HDL percentage
S-LDL-PL%,"-3.056 [-3.345,-2.767]",8.297e-90,***,Phospholipids to Total-Lipids in Small LDL percentage
Gln,"-3.252 [-3.530,-2.974]",9.115e-111,***,Glutamine
PUFA/MUFA,"-3.406 [-3.687,-3.126]",1.608e-119,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
Acetate,"-4.080 [-4.352,-3.809]",1.290e-184,***,Acetate
Creatinine,"-4.372 [-4.673,-4.070]",4.199e-171,***,Creatinine
XL-HDL-PL%,"-4.457 [-4.716,-4.198]",2.126e-242,***,Phospholipids to Total-Lipids in Very Large HDL percentage
Gly,"-4.717 [-5.106,-4.328]",2.492e-119,***,Glycine
L-HDL-PL,"-4.848 [-5.207,-4.488]",4.338e-148,***,Phospholipids in Large HDL
