Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
S-HDL-TG%,"0.041 [0.033,0.048]",1.225e-22,***,Triglycerides to Total-Lipids in Small HDL percentage
M-LDL-TG%,"0.040 [0.034,0.047]",1.414e-27,***,Triglycerides to Total-Lipids in Medium LDL percentage
L-LDL-TG%,"0.040 [0.034,0.047]",4.757e-28,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,"0.039 [0.033,0.046]",1.311e-25,***,Triglycerides to Total-Lipids in IDL percentage
S-LDL-TG%,"0.039 [0.032,0.046]",5.118e-25,***,Triglycerides to Total-Lipids in Small LDL percentage
M-HDL-TG%,"0.036 [0.029,0.043]",1.500e-18,***,Triglycerides to Total-Lipids in Medium HDL percentage
Omega-3,"0.034 [0.027,0.041]",2.932e-16,***,Omega-3 Fatty Acids
TG/PG,"0.034 [0.027,0.041]",1.245e-15,***,Triglycerides to Phosphoglycerides ratio
M-HDL-PL%,"0.033 [0.026,0.040]",1.437e-15,***,Phospholipids to Total-Lipids in Medium HDL percentage
XS-VLDL-TG,"0.033 [0.026,0.039]",5.652e-16,***,Triglycerides in Very Small VLDL
XS-VLDL-TG%,"0.032 [0.025,0.039]",3.005e-15,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-VLDL-TG%,"0.032 [0.025,0.039]",9.199e-14,***,Triglycerides to Total-Lipids in Small VLDL percentage
XL-HDL-TG,"0.031 [0.024,0.037]",2.770e-14,***,Triglycerides in Very Large HDL
XS-VLDL-PL%,"0.031 [0.024,0.037]",9.982e-14,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
S-VLDL-TG,"0.030 [0.024,0.037]",5.091e-13,***,Triglycerides in Small VLDL
IDL-TG,"0.030 [0.023,0.037]",8.702e-13,***,Triglycerides in IDL
GlycA,"0.030 [0.023,0.037]",5.216e-12,***,Glycoprotein Acetyls
S-HDL-TG,"0.029 [0.022,0.036]",3.499e-11,***,Triglycerides in Small HDL
MUFA%,"0.029 [0.023,0.036]",5.999e-12,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-VLDL-TG%,"0.029 [0.022,0.036]",1.033e-09,***,Triglycerides to Total-Lipids in Medium VLDL percentage
Total-TG,"0.029 [0.022,0.035]",1.925e-11,***,Total-Triglycerides
L-HDL-TG%,"0.029 [0.022,0.035]",9.057e-12,***,Triglycerides to Total-Lipids in Large HDL percentage
HDL-TG,"0.029 [0.022,0.035]",4.078e-11,***,Triglycerides in HDL
Omega-3%,"0.029 [0.022,0.035]",3.910e-11,***,Omega-3 Fatty Acids to Total-Fatty Acids percentage
S-LDL-TG,"0.028 [0.022,0.034]",4.472e-12,***,Triglycerides in Small LDL
LDL-TG,"0.028 [0.021,0.035]",1.607e-11,***,Triglycerides in LDL
Val,"0.028 [0.021,0.035]",3.828e-09,***,Valine
L-LDL-TG,"0.028 [0.021,0.034]",8.942e-11,***,Triglycerides in Large LDL
L-HDL-TG,"0.028 [0.020,0.035]",3.892e-08,***,Triglycerides in Large HDL
VLDL-TG,"0.027 [0.021,0.034]",7.452e-10,***,Triglycerides in VLDL
M-LDL-TG,"0.027 [0.021,0.034]",5.083e-11,***,Triglycerides in Medium LDL
XXL-VLDL-L,"0.027 [0.020,0.034]",3.788e-10,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-PL,"0.027 [0.020,0.034]",2.908e-10,***,Phospholipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-FC,"0.027 [0.020,0.033]",1.015e-09,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
XL-VLDL-TG%,"0.026 [0.019,0.034]",8.001e-06,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
XXL-VLDL-P,"0.026 [0.020,0.033]",8.104e-10,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
XL-VLDL-TG,"0.026 [0.019,0.033]",6.848e-09,***,Triglycerides in Very Large VLDL
M-HDL-TG,"0.026 [0.019,0.033]",2.622e-08,***,Triglycerides in Medium HDL
XXL-VLDL-C,"0.026 [0.019,0.033]",6.868e-09,***,Cholesterol in Chylomicrons and Extremely Large VLDL
XXL-VLDL-TG,"0.026 [0.019,0.032]",2.563e-09,***,Triglycerides in Chylomicrons and Extremely Large VLDL
L-VLDL-PL%,"0.026 [0.017,0.034]",6.331e-04,***,Phospholipids to Total-Lipids in Large VLDL percentage
XL-VLDL-L,"0.026 [0.019,0.032]",4.337e-08,***,Total-Lipids in Very Large VLDL
XL-VLDL-P,"0.025 [0.019,0.032]",5.722e-08,***,Concentration of Very Large VLDL Particles
XL-HDL-TG%,"0.025 [0.018,0.032]",2.242e-07,***,Triglycerides to Total-Lipids in Very Large HDL percentage
XL-VLDL-PL,"0.025 [0.018,0.032]",1.417e-07,***,Phospholipids in Very Large VLDL
XXL-VLDL-CE,"0.025 [0.018,0.031]",1.243e-07,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
XL-VLDL-FC,"0.024 [0.018,0.031]",5.009e-07,***,Free Cholesterol in Very Large VLDL
L-VLDL-PL,"0.024 [0.017,0.031]",1.049e-06,***,Phospholipids in Large VLDL
MUFA,"0.024 [0.018,0.030]",9.405e-08,***,Monounsaturated Fatty Acids
L-VLDL-P,"0.024 [0.017,0.031]",1.054e-06,***,Concentration of Large VLDL Particles
DHA,"0.024 [0.017,0.031]",9.079e-06,***,Docosahexaenoic Acid
L-VLDL-L,"0.023 [0.016,0.030]",8.053e-06,***,Total-Lipids in Large VLDL
Creatinine,"0.023 [0.016,0.030]",9.457e-05,***,Creatinine
L-VLDL-FC,"0.023 [0.016,0.030]",1.340e-05,***,Free Cholesterol in Large VLDL
VLDL-L,"0.023 [0.016,0.030]",9.354e-06,***,Total-Lipids in VLDL
VLDL-size,"0.023 [0.015,0.030]",1.689e-04,***,Average Diameter for VLDL Particles
L-VLDL-TG,"0.023 [0.016,0.029]",1.263e-05,***,Triglycerides in Large VLDL
Sc-ala,"0.022 [0.015,0.029]",3.291e-05,***,Spectrometer-corrected alanine
M-VLDL-TG,"0.022 [0.015,0.028]",1.030e-04,***,Triglycerides in Medium VLDL
IDL-PL%,"0.022 [0.015,0.028]",7.819e-05,***,Phospholipids to Total-Lipids in IDL percentage
S-VLDL-P,"0.021 [0.015,0.028]",2.019e-04,***,Concentration of Small VLDL Particles
L-VLDL-C,"0.021 [0.014,0.028]",8.308e-04,***,Cholesterol in Large VLDL
XL-VLDL-C,"0.021 [0.014,0.028]",0.001,**,Cholesterol in Very Large VLDL
VLDL-PL,"0.020 [0.013,0.027]",0.001,**,Phospholipids in VLDL
SFA,"0.020 [0.014,0.026]",2.530e-04,***,Saturated Fatty Acids
S-VLDL-L,"0.020 [0.013,0.027]",0.003,**,Total-Lipids in Small VLDL
XS-VLDL-PL,"0.019 [0.012,0.026]",0.027,*,Phospholipids in Very Small VLDL
Total-BCAA,"0.019 [0.012,0.026]",0.046,*,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Total-FA,"0.019 [0.012,0.025]",0.004,**,Total-Fatty Acids
Glu-lactate,"0.018 [0.012,0.025]",0.011,*,Glucose-lactate
Gln,"-0.019 [-0.025,-0.012]",0.012,*,Glutamine
XS-VLDL-FC%,"-0.019 [-0.025,-0.013]",1.646e-04,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
IDL-FC%,"-0.019 [-0.026,-0.013]",3.792e-04,***,Free Cholesterol to Total-Lipids in IDL percentage
XXL-VLDL-FC%,"-0.020 [-0.027,-0.013]",0.021,*,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
