Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,"0.324 [0.306,0.341]",8.883e-270,***,Glycoprotein Acetyls
3-Hydroxybutyrate,"0.176 [0.157,0.195]",7.806e-69,***,3-Hydroxybutyrate
L-VLDL-FC%,"0.152 [0.133,0.172]",1.574e-47,***,Free Cholesterol to Total-Lipids in Large VLDL percentage
XL-HDL-C%,"0.138 [0.122,0.155]",9.128e-56,***,Cholesterol to Total-Lipids in Very Large HDL percentage
XL-HDL-FC%,"0.138 [0.119,0.157]",2.048e-40,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
S-HDL-CE,"0.129 [0.111,0.146]",1.585e-40,***,Cholesteryl Esters in Small HDL
L-VLDL-PL%,"0.125 [0.102,0.147]",4.017e-23,***,Phospholipids to Total-Lipids in Large VLDL percentage
S-HDL-P,"0.122 [0.104,0.140]",5.681e-36,***,Concentration of Small HDL Particles
MUFA%,"0.121 [0.103,0.138]",3.757e-35,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
S-HDL-C,"0.113 [0.096,0.131]",6.482e-31,***,Cholesterol in Small HDL
XXL-VLDL-PL%,"0.111 [0.090,0.131]",6.936e-21,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-LDL-CE%,"0.105 [0.087,0.123]",6.490e-26,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
Pyruvate,"0.101 [0.084,0.118]",4.272e-25,***,Pyruvate
S-HDL-L,"0.096 [0.078,0.113]",7.367e-21,***,Total-Lipids in Small HDL
S-LDL-C%,"0.094 [0.076,0.111]",1.700e-20,***,Cholesterol to Total-Lipids in Small LDL percentage
S-VLDL-CE,"0.091 [0.073,0.109]",2.124e-17,***,Cholesteryl Esters in Small VLDL
XL-VLDL-CE,"0.090 [0.072,0.108]",4.967e-17,***,Cholesteryl Esters in Very Large VLDL
XS-VLDL-PL%,"0.089 [0.071,0.106]",9.045e-18,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
MUFA,"0.088 [0.071,0.104]",5.673e-19,***,Monounsaturated Fatty Acids
S-VLDL-C,"0.087 [0.069,0.105]",4.471e-16,***,Cholesterol in Small VLDL
XL-HDL-CE%,"0.084 [0.069,0.100]",3.961e-21,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
M-LDL-PL,"0.084 [0.066,0.101]",2.090e-15,***,Phospholipids in Medium LDL
XL-VLDL-PL%,"0.082 [0.062,0.101]",4.909e-11,***,Phospholipids to Total-Lipids in Very Large VLDL percentage
S-HDL-PL,"0.081 [0.064,0.099]",5.750e-14,***,Phospholipids in Small HDL
S-VLDL-FC,"0.081 [0.063,0.099]",1.050e-13,***,Free Cholesterol in Small VLDL
SM,"0.081 [0.062,0.099]",2.724e-12,***,Sphingomyelins
M-LDL-CE,"0.080 [0.063,0.097]",3.962e-14,***,Cholesteryl Esters in Medium LDL
S-VLDL-PL,"0.079 [0.062,0.097]",5.301e-13,***,Phospholipids in Small VLDL
S-LDL-CE,"0.079 [0.062,0.097]",7.388e-14,***,Cholesteryl Esters in Small LDL
S-HDL-CE%,"0.079 [0.062,0.097]",1.108e-13,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
M-LDL-C,"0.078 [0.061,0.096]",1.969e-13,***,Cholesterol in Medium LDL
M-LDL-L,"0.078 [0.061,0.096]",2.094e-13,***,Total-Lipids in Medium LDL
XL-HDL-TG%,"0.076 [0.058,0.094]",2.454e-11,***,Triglycerides to Total-Lipids in Very Large HDL percentage
L-VLDL-CE,"0.076 [0.058,0.094]",5.183e-11,***,Cholesteryl Esters in Large VLDL
S-LDL-C,"0.075 [0.058,0.093]",4.385e-12,***,Cholesterol in Small LDL
L-LDL-PL%,"0.075 [0.057,0.093]",1.407e-10,***,Phospholipids to Total-Lipids in Large LDL percentage
Acetoacetate,"0.074 [0.057,0.092]",3.875e-11,***,Acetoacetate
M-VLDL-P,"0.074 [0.056,0.092]",4.283e-11,***,Concentration of Medium VLDL Particles
M-VLDL-CE,"0.074 [0.056,0.092]",1.088e-10,***,Cholesteryl Esters in Medium VLDL
M-VLDL-C,"0.074 [0.056,0.091]",9.193e-11,***,Cholesterol in Medium VLDL
XL-VLDL-C,"0.073 [0.055,0.091]",3.216e-10,***,Cholesterol in Very Large VLDL
M-LDL-FC,"0.073 [0.055,0.090]",6.025e-11,***,Free Cholesterol in Medium LDL
VLDL-CE,"0.072 [0.055,0.090]",3.095e-10,***,Cholesteryl Esters in VLDL
VLDL-C,"0.071 [0.054,0.089]",6.273e-10,***,VLDL Cholesterol
M-VLDL-FC,"0.071 [0.053,0.089]",8.475e-10,***,Free Cholesterol in Medium VLDL
L-VLDL-C,"0.071 [0.053,0.089]",3.618e-09,***,Cholesterol in Large VLDL
VLDL-FC,"0.070 [0.053,0.088]",1.476e-09,***,Free Cholesterol in VLDL
M-LDL-P,"0.070 [0.052,0.087]",9.482e-10,***,Concentration of Medium LDL Particles
LDL-PL,"0.069 [0.052,0.086]",1.969e-09,***,Phospholipids in LDL
S-VLDL-L,"0.068 [0.050,0.086]",1.562e-08,***,Total-Lipids in Small VLDL
Lactate,"0.068 [0.050,0.086]",3.139e-08,***,Lactate
M-VLDL-PL,"0.067 [0.050,0.085]",1.523e-08,***,Phospholipids in Medium VLDL
L-LDL-PL,"0.067 [0.050,0.085]",1.505e-08,***,Phospholipids in Large LDL
ApoB/ApoA1,"0.067 [0.049,0.084]",2.324e-08,***,Apolipoprotein B to Apolipoprotein A1 ratio
IDL-FC%,"0.067 [0.050,0.083]",2.848e-10,***,Free Cholesterol to Total-Lipids in IDL percentage
S-LDL-L,"0.067 [0.049,0.084]",1.124e-08,***,Total-Lipids in Small LDL
LDL-P,"0.067 [0.049,0.084]",2.522e-08,***,Concentration of LDL Particles
S-VLDL-P,"0.066 [0.048,0.084]",6.457e-08,***,Concentration of Small VLDL Particles
XS-VLDL-FC%,"0.066 [0.050,0.081]",1.350e-10,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
XXL-VLDL-CE,"0.065 [0.048,0.083]",4.941e-08,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
L-LDL-P,"0.064 [0.047,0.082]",1.694e-07,***,Concentration of Large LDL Particles
VLDL-PL,"0.063 [0.046,0.081]",5.053e-07,***,Phospholipids in VLDL
Omega-6,"0.063 [0.046,0.081]",1.720e-07,***,Omega-6 Fatty Acids
L-VLDL-FC,"0.063 [0.045,0.081]",1.298e-06,***,Free Cholesterol in Large VLDL
Total-FA,"0.063 [0.046,0.080]",4.498e-08,***,Total-Fatty Acids
ApoB,"0.062 [0.045,0.080]",7.809e-07,***,Apolipoprotein B
PUFA,"0.061 [0.044,0.079]",1.072e-06,***,Polyunsaturated Fatty Acids
Clinical LDL-C,"0.061 [0.044,0.078]",8.629e-07,***,Clinical LDL Cholesterol
XXL-VLDL-C,"0.060 [0.043,0.078]",2.208e-06,***,Cholesterol in Chylomicrons and Extremely Large VLDL
M-VLDL-L,"0.060 [0.043,0.078]",3.843e-06,***,Total-Lipids in Medium VLDL
IDL-P,"0.060 [0.042,0.078]",2.748e-05,***,Concentration of IDL Particles
VLDL-P,"0.060 [0.042,0.077]",9.883e-06,***,Concentration of VLDL Particles
VLDL-size,"0.060 [0.041,0.078]",9.609e-05,***,Average Diameter for VLDL Particles
LDL-CE,"0.059 [0.042,0.077]",3.527e-06,***,Cholesteryl Esters in LDL
S-HDL-FC,"0.059 [0.041,0.077]",1.474e-05,***,Free Cholesterol in Small HDL
LDL-L,"0.059 [0.042,0.076]",4.663e-06,***,Total-Lipids in LDL
S-LDL-FC,"0.059 [0.041,0.076]",1.187e-05,***,Free Cholesterol in Small LDL
LDL-C,"0.057 [0.040,0.074]",1.934e-05,***,LDL Cholesterol
LDL-FC,"0.056 [0.038,0.073]",1.003e-04,***,Free Cholesterol in LDL
S-LDL-P,"0.055 [0.038,0.073]",1.272e-04,***,Concentration of Small LDL Particles
Glu-lactate,"0.055 [0.038,0.072]",6.091e-05,***,Glucose-lactate
VLDL-L,"0.055 [0.037,0.073]",3.128e-04,***,Total-Lipids in VLDL
S-VLDL-CE%,"0.054 [0.037,0.071]",2.603e-04,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
