Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,"0.131 [0.121,0.141]",2.844e-134,***,Glycoprotein Acetyls
MUFA%,"0.129 [0.119,0.139]",2.545e-132,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XL-HDL-FC%,"0.098 [0.088,0.109]",2.313e-65,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
XS-VLDL-PL%,"0.098 [0.088,0.108]",8.977e-77,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-TG%,"0.092 [0.082,0.102]",8.573e-70,***,Triglycerides to Total-Lipids in IDL percentage
XS-VLDL-TG%,"0.087 [0.077,0.097]",8.192e-60,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
XL-HDL-TG%,"0.083 [0.073,0.093]",4.249e-51,***,Triglycerides to Total-Lipids in Very Large HDL percentage
L-LDL-TG%,"0.083 [0.073,0.092]",3.213e-57,***,Triglycerides to Total-Lipids in Large LDL percentage
L-VLDL-PL%,"0.082 [0.070,0.095]",7.450e-32,***,Phospholipids to Total-Lipids in Large VLDL percentage
L-HDL-TG%,"0.078 [0.068,0.088]",6.608e-49,***,Triglycerides to Total-Lipids in Large HDL percentage
TG/PG,"0.078 [0.067,0.088]",2.823e-43,***,Triglycerides to Phosphoglycerides ratio
S-HDL-TG%,"0.078 [0.067,0.089]",6.290e-40,***,Triglycerides to Total-Lipids in Small HDL percentage
M-VLDL-TG%,"0.077 [0.066,0.088]",2.065e-40,***,Triglycerides to Total-Lipids in Medium VLDL percentage
M-LDL-TG%,"0.073 [0.063,0.083]",9.625e-43,***,Triglycerides to Total-Lipids in Medium LDL percentage
L-HDL-PL%,"0.069 [0.059,0.079]",5.421e-39,***,Phospholipids to Total-Lipids in Large HDL percentage
S-LDL-TG%,"0.068 [0.058,0.078]",4.005e-36,***,Triglycerides to Total-Lipids in Small LDL percentage
M-HDL-TG%,"0.066 [0.055,0.076]",8.717e-30,***,Triglycerides to Total-Lipids in Medium HDL percentage
VLDL-size,"0.065 [0.055,0.076]",8.582e-28,***,Average Diameter for VLDL Particles
M-HDL-PL%,"0.065 [0.055,0.075]",8.685e-31,***,Phospholipids to Total-Lipids in Medium HDL percentage
S-VLDL-TG%,"0.061 [0.051,0.072]",3.705e-26,***,Triglycerides to Total-Lipids in Small VLDL percentage
3-Hydroxybutyrate,"0.058 [0.047,0.069]",1.043e-20,***,3-Hydroxybutyrate
S-HDL-TG,"0.058 [0.047,0.068]",2.552e-22,***,Triglycerides in Small HDL
IDL-PL%,"0.057 [0.047,0.067]",6.016e-24,***,Phospholipids to Total-Lipids in IDL percentage
MUFA,"0.054 [0.045,0.064]",2.516e-23,***,Monounsaturated Fatty Acids
XXL-VLDL-CE,"0.053 [0.043,0.063]",7.674e-20,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
XL-VLDL-TG%,"0.052 [0.041,0.064]",3.222e-13,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
XXL-VLDL-C,"0.051 [0.041,0.061]",3.580e-18,***,Cholesterol in Chylomicrons and Extremely Large VLDL
XXL-VLDL-PL,"0.049 [0.039,0.059]",4.044e-17,***,Phospholipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-PL%,"0.048 [0.036,0.060]",1.899e-10,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Creatinine,"0.048 [0.037,0.058]",9.762e-13,***,Creatinine
XXL-VLDL-FC,"0.046 [0.037,0.056]",5.178e-15,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
XXL-VLDL-L,"0.046 [0.036,0.056]",1.359e-14,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
XL-VLDL-TG,"0.045 [0.035,0.055]",1.791e-13,***,Triglycerides in Very Large VLDL
