Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
M-HDL-FC,"1.171 [1.122,1.220]",0.000e+00,***,Free Cholesterol in Medium HDL
M-HDL-P,"1.143 [1.095,1.191]",0.000e+00,***,Concentration of Medium HDL Particles
HDL-FC,"1.127 [1.075,1.179]",0.000e+00,***,Free Cholesterol in HDL
ApoA1,"1.120 [1.072,1.167]",0.000e+00,***,Apolipoprotein A1
M-HDL-C,"1.118 [1.071,1.166]",0.000e+00,***,Cholesterol in Medium HDL
HDL-L,"1.106 [1.058,1.155]",0.000e+00,***,Total-Lipids in HDL
M-HDL-CE,"1.105 [1.058,1.152]",0.000e+00,***,Cholesteryl Esters in Medium HDL
HDL-PL,"1.104 [1.056,1.152]",0.000e+00,***,Phospholipids in HDL
HDL-P,"1.103 [1.057,1.149]",0.000e+00,***,Concentration of HDL Particles
M-HDL-L,"1.095 [1.049,1.141]",0.000e+00,***,Total-Lipids in Medium HDL
HDL-C,"1.092 [1.042,1.143]",0.000e+00,***,HDL Cholesterol
M-HDL-PL,"1.083 [1.037,1.129]",0.000e+00,***,Phospholipids in Medium HDL
HDL-CE,"1.072 [1.021,1.122]",0.000e+00,***,Cholesteryl Esters in HDL
Total-P,"1.063 [1.017,1.109]",0.000e+00,***,Total-Concentration of Lipoprotein Particles
S-HDL-PL,"0.962 [0.918,1.006]",0.000e+00,***,Phospholipids in Small HDL
S-HDL-L,"0.927 [0.884,0.971]",0.000e+00,***,Total-Lipids in Small HDL
PC,"0.918 [0.873,0.964]",0.000e+00,***,Phosphatidylcholines
S-HDL-FC,"0.915 [0.871,0.958]",0.000e+00,***,Free Cholesterol in Small HDL
L-HDL-PL,"0.913 [0.859,0.968]",2.519e-230,***,Phospholipids in Large HDL
S-HDL-C,"0.890 [0.847,0.934]",0.000e+00,***,Cholesterol in Small HDL
S-HDL-P,"0.868 [0.824,0.912]",0.000e+00,***,Concentration of Small HDL Particles
M-HDL-FC%,"0.850 [0.803,0.897]",3.102e-265,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
S-HDL-CE,"0.849 [0.805,0.893]",0.000e+00,***,Cholesteryl Esters in Small HDL
L-HDL-L,"0.848 [0.794,0.903]",4.214e-199,***,Total-Lipids in Large HDL
Phosphoglyc,"0.847 [0.803,0.892]",5.390e-296,***,Phosphoglycerides
L-HDL-P,"0.840 [0.782,0.898]",1.550e-169,***,Concentration of Large HDL Particles
Cholines,"0.829 [0.784,0.874]",7.262e-278,***,Total-Cholines
L-HDL-FC,"0.802 [0.744,0.859]",9.967e-158,***,Free Cholesterol in Large HDL
DHA,"0.766 [0.721,0.811]",5.598e-238,***,Docosahexaenoic Acid
L-HDL-C,"0.762 [0.706,0.819]",8.752e-150,***,Cholesterol in Large HDL
L-HDL-CE,"0.749 [0.692,0.805]",6.087e-143,***,Cholesteryl Esters in Large HDL
Total-PL,"0.743 [0.699,0.787]",2.930e-232,***,Total-Phospholipids in Lipoprotein Particles
SM,"0.668 [0.622,0.714]",8.494e-174,***,Sphingomyelins
Omega-3,"0.645 [0.600,0.690]",5.166e-170,***,Omega-3 Fatty Acids
SFA%,"0.604 [0.562,0.645]",1.680e-172,***,Saturated Fatty Acids to Total-Fatty Acids percentage
HDL-size,"0.586 [0.532,0.641]",6.902e-93,***,Average Diameter for HDL Particles
Total-CE,"0.551 [0.507,0.595]",2.305e-129,***,Total-Esterified Cholesterol
Omega-3%,"0.539 [0.495,0.583]",2.560e-120,***,Omega-3 Fatty Acids to Total-Fatty Acids percentage
DHA%,"0.520 [0.477,0.563]",3.434e-118,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
Total-C,"0.513 [0.470,0.557]",7.050e-113,***,Total-Cholesterol
Total-L,"0.493 [0.450,0.535]",5.135e-108,***,Total-Lipids in Lipoprotein Particles
SFA,"0.481 [0.439,0.523]",1.728e-107,***,Saturated Fatty Acids
IDL-CE,"0.475 [0.430,0.519]",7.710e-92,***,Cholesteryl Esters in IDL
IDL-C,"0.448 [0.404,0.492]",4.189e-82,***,Cholesterol in IDL
IDL-L,"0.442 [0.397,0.486]",3.602e-80,***,Total-Lipids in IDL
Total-FC,"0.422 [0.378,0.466]",1.126e-74,***,Total-Free Cholesterol
S-HDL-PL%,"0.414 [0.370,0.458]",1.700e-69,***,Phospholipids to Total-Lipids in Small HDL percentage
M-HDL-TG,"0.394 [0.350,0.439]",2.162e-63,***,Triglycerides in Medium HDL
L-HDL-TG,"0.392 [0.345,0.439]",4.078e-55,***,Triglycerides in Large HDL
PUFA,"0.379 [0.336,0.423]",7.986e-60,***,Polyunsaturated Fatty Acids
IDL-PL,"0.378 [0.333,0.423]",2.613e-55,***,Phospholipids in IDL
Total-FA,"0.376 [0.334,0.418]",2.209e-63,***,Total-Fatty Acids
IDL-FC,"0.374 [0.329,0.418]",3.777e-55,***,Free Cholesterol in IDL
XL-HDL-CE,"0.370 [0.311,0.428]",8.449e-30,***,Cholesteryl Esters in Very Large HDL
IDL-CE%,"0.365 [0.323,0.408]",7.896e-59,***,Cholesteryl Esters to Total-Lipids in IDL percentage
Albumin,"0.363 [0.319,0.407]",9.066e-54,***,Albumin
L-LDL-L,"0.362 [0.319,0.405]",1.902e-55,***,Total-Lipids in Large LDL
L-LDL-PL,"0.360 [0.317,0.404]",1.613e-53,***,Phospholipids in Large LDL
L-LDL-CE,"0.354 [0.310,0.397]",2.163e-52,***,Cholesteryl Esters in Large LDL
L-LDL-C,"0.353 [0.310,0.396]",2.126e-52,***,Cholesterol in Large LDL
L-LDL-FC,"0.348 [0.304,0.392]",2.107e-49,***,Free Cholesterol in Large LDL
M-HDL-C%,"0.346 [0.302,0.390]",2.803e-47,***,Cholesterol to Total-Lipids in Medium HDL percentage
XS-VLDL-CE,"0.332 [0.286,0.378]",5.427e-40,***,Cholesteryl Esters in Very Small VLDL
XL-HDL-P,"0.325 [0.267,0.384]",2.275e-22,***,Concentration of Very Large HDL Particles
L-LDL-TG,"0.314 [0.272,0.357]",1.436e-41,***,Triglycerides in Large LDL
LDL-L,"0.311 [0.268,0.354]",1.846e-40,***,Total-Lipids in LDL
LDL-C,"0.310 [0.267,0.352]",6.326e-40,***,LDL Cholesterol
XS-VLDL-C,"0.309 [0.263,0.355]",9.527e-35,***,Cholesterol in Very Small VLDL
HDL-TG,"0.309 [0.265,0.352]",2.465e-38,***,Triglycerides in HDL
LDL-CE,"0.308 [0.265,0.351]",1.688e-39,***,Cholesteryl Esters in LDL
LDL-FC,"0.306 [0.262,0.349]",4.193e-38,***,Free Cholesterol in LDL
Tyr,"0.303 [0.257,0.348]",3.760e-33,***,Tyrosine
IDL-TG,"0.302 [0.259,0.346]",5.000e-37,***,Triglycerides in IDL
LDL-PL,"0.298 [0.254,0.341]",6.495e-36,***,Phospholipids in LDL
Clinical LDL-C,"0.292 [0.249,0.335]",3.259e-35,***,Clinical LDL Cholesterol
Non-HDL-C,"0.289 [0.246,0.332]",3.422e-34,***,Total-Cholesterol Minus HDL-C
Acetone,"0.282 [0.241,0.324]",8.806e-35,***,Acetone
XS-VLDL-L,"0.276 [0.231,0.321]",3.217e-28,***,Total-Lipids in Very Small VLDL
XL-HDL-L,"0.274 [0.216,0.331]",2.066e-15,***,Total-Lipids in Very Large HDL
XL-HDL-C,"0.273 [0.215,0.331]",5.530e-15,***,Cholesterol in Very Large HDL
IDL-P,"0.272 [0.227,0.317]",2.055e-27,***,Concentration of IDL Particles
XL-HDL-CE%,"0.265 [0.226,0.303]",5.920e-36,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
XL-HDL-PL,"0.262 [0.204,0.319]",1.377e-13,***,Phospholipids in Very Large HDL
M-LDL-FC,"0.260 [0.217,0.304]",9.328e-27,***,Free Cholesterol in Medium LDL
Remnant-C,"0.258 [0.214,0.301]",5.590e-26,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Omega-6,"0.257 [0.214,0.301]",9.511e-26,***,Omega-6 Fatty Acids
IDL-C%,"0.255 [0.213,0.297]",1.073e-27,***,Cholesterol to Total-Lipids in IDL percentage
XS-VLDL-P,"0.254 [0.208,0.299]",6.638e-23,***,Concentration of Very Small VLDL Particles
M-LDL-L,"0.253 [0.210,0.296]",3.375e-25,***,Total-Lipids in Medium LDL
LDL-TG,"0.253 [0.210,0.295]",3.272e-26,***,Triglycerides in LDL
M-LDL-C,"0.253 [0.209,0.296]",4.299e-25,***,Cholesterol in Medium LDL
XS-VLDL-FC,"0.250 [0.205,0.295]",5.625e-22,***,Free Cholesterol in Very Small VLDL
M-LDL-PL,"0.244 [0.201,0.288]",5.651e-23,***,Phospholipids in Medium LDL
M-LDL-CE,"0.244 [0.201,0.287]",3.612e-23,***,Cholesteryl Esters in Medium LDL
S-LDL-C%,"0.219 [0.176,0.263]",1.657e-17,***,Cholesterol to Total-Lipids in Small LDL percentage
