Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,"0.030 [0.028,0.033]",9.781e-98,***,Creatinine
Gly,"0.025 [0.022,0.029]",3.051e-39,***,Glycine
XL-HDL-FC,"0.025 [0.022,0.029]",2.111e-46,***,Free Cholesterol in Very Large HDL
XL-HDL-PL,"0.021 [0.018,0.025]",6.882e-28,***,Phospholipids in Very Large HDL
XL-HDL-L,"0.020 [0.016,0.023]",1.332e-23,***,Total-Lipids in Very Large HDL
Leu,"0.020 [0.017,0.022]",6.567e-43,***,Leucine
Gln,"0.018 [0.016,0.021]",2.672e-40,***,Glutamine
XL-HDL-P,"0.018 [0.014,0.021]",7.623e-18,***,Concentration of Very Large HDL Particles
XL-HDL-C,"0.017 [0.014,0.021]",2.510e-16,***,Cholesterol in Very Large HDL
Total-BCAA,"0.017 [0.014,0.019]",5.104e-29,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Acetate,"0.016 [0.013,0.018]",8.570e-30,***,Acetate
Val,"0.015 [0.013,0.018]",7.886e-24,***,Valine
XL-HDL-PL%,"0.015 [0.013,0.018]",1.851e-31,***,Phospholipids to Total-Lipids in Very Large HDL percentage
S-LDL-PL%,"0.015 [0.012,0.018]",5.000e-23,***,Phospholipids to Total-Lipids in Small LDL percentage
XL-HDL-CE,"0.014 [0.010,0.017]",2.981e-09,***,Cholesteryl Esters in Very Large HDL
HDL-size,"0.013 [0.010,0.016]",3.017e-09,***,Average Diameter for HDL Particles
SFA%,"0.012 [0.010,0.014]",2.528e-17,***,Saturated Fatty Acids to Total-Fatty Acids percentage
PUFA/MUFA,"0.011 [0.009,0.014]",7.540e-13,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
M-HDL-PL%,"0.011 [0.008,0.014]",4.045e-11,***,Phospholipids to Total-Lipids in Medium HDL percentage
His,"0.011 [0.008,0.013]",6.208e-12,***,Histidine
S-HDL-FC%,"0.011 [0.008,0.014]",5.373e-09,***,Free Cholesterol to Total-Lipids in Small HDL percentage
Ile,"0.011 [0.008,0.013]",5.159e-11,***,Isoleucine
L-HDL-FC%,"0.011 [0.008,0.013]",6.128e-14,***,Free Cholesterol to Total-Lipids in Large HDL percentage
XXL-VLDL-TG%,"0.010 [0.007,0.012]",2.035e-06,***,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XS-VLDL-CE%,"0.009 [0.006,0.011]",6.820e-07,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
Albumin,"0.009 [0.006,0.011]",4.033e-06,***,Albumin
M-HDL-TG%,"0.009 [0.006,0.011]",5.368e-05,***,Triglycerides to Total-Lipids in Medium HDL percentage
XS-VLDL-C%,"0.008 [0.005,0.010]",1.850e-04,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
S-LDL-TG,"-0.007 [-0.009,-0.004]",0.040,*,Triglycerides in Small LDL
Glu,"-0.007 [-0.010,-0.005]",0.007,**,Glucose
IDL-TG,"-0.007 [-0.010,-0.005]",0.015,*,Triglycerides in IDL
IDL-FC,"-0.007 [-0.010,-0.004]",0.032,*,Free Cholesterol in IDL
XS-VLDL-TG%,"-0.007 [-0.010,-0.005]",0.013,*,Triglycerides to Total-Lipids in Very Small VLDL percentage
L-VLDL-FC,"-0.007 [-0.010,-0.005]",0.022,*,Free Cholesterol in Large VLDL
M-VLDL-TG,"-0.007 [-0.010,-0.005]",0.003,**,Triglycerides in Medium VLDL
VLDL-CE,"-0.008 [-0.010,-0.005]",0.004,**,Cholesteryl Esters in VLDL
L-VLDL-C,"-0.008 [-0.010,-0.005]",0.005,**,Cholesterol in Large VLDL
S-VLDL-TG,"-0.008 [-0.010,-0.005]",0.003,**,Triglycerides in Small VLDL
XL-VLDL-C,"-0.008 [-0.010,-0.005]",0.004,**,Cholesterol in Very Large VLDL
VLDL-C,"-0.008 [-0.010,-0.005]",0.002,**,VLDL Cholesterol
VLDL-PL,"-0.008 [-0.010,-0.005]",0.002,**,Phospholipids in VLDL
S-HDL-C%,"-0.008 [-0.010,-0.005]",5.356e-04,***,Cholesterol to Total-Lipids in Small HDL percentage
XS-VLDL-PL%,"-0.008 [-0.010,-0.005]",8.838e-04,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-VLDL-CE,"-0.008 [-0.010,-0.005]",0.002,**,Cholesteryl Esters in Large VLDL
XXL-VLDL-C,"-0.008 [-0.010,-0.005]",5.508e-04,***,Cholesterol in Chylomicrons and Extremely Large VLDL
VLDL-P,"-0.008 [-0.010,-0.005]",7.981e-04,***,Concentration of VLDL Particles
L-HDL-PL%,"-0.008 [-0.011,-0.005]",8.266e-05,***,Phospholipids to Total-Lipids in Large HDL percentage
S-HDL-TG,"-0.008 [-0.011,-0.005]",6.836e-04,***,Triglycerides in Small HDL
ApoB,"-0.008 [-0.011,-0.006]",1.155e-04,***,Apolipoprotein B
XL-HDL-TG%,"-0.008 [-0.011,-0.006]",1.679e-04,***,Triglycerides to Total-Lipids in Very Large HDL percentage
DHA,"-0.008 [-0.011,-0.006]",2.975e-04,***,Docosahexaenoic Acid
VLDL-FC,"-0.008 [-0.011,-0.006]",7.394e-05,***,Free Cholesterol in VLDL
S-LDL-PL,"-0.008 [-0.011,-0.006]",3.416e-05,***,Phospholipids in Small LDL
Unsaturation,"-0.008 [-0.011,-0.006]",4.619e-05,***,Degree of Unsaturation
XXL-VLDL-CE,"-0.009 [-0.011,-0.006]",1.436e-05,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
M-VLDL-CE,"-0.009 [-0.011,-0.006]",2.778e-05,***,Cholesteryl Esters in Medium VLDL
M-VLDL-L,"-0.009 [-0.011,-0.006]",1.164e-05,***,Total-Lipids in Medium VLDL
Non-HDL-C,"-0.009 [-0.011,-0.006]",4.829e-06,***,Total-Cholesterol Minus HDL-C
Omega-3,"-0.009 [-0.011,-0.006]",3.567e-05,***,Omega-3 Fatty Acids
M-VLDL-C,"-0.009 [-0.011,-0.006]",6.294e-06,***,Cholesterol in Medium VLDL
LDL-size,"-0.009 [-0.012,-0.006]",9.466e-07,***,Average Diameter for LDL Particles
XXL-VLDL-C%,"-0.009 [-0.012,-0.006]",1.634e-05,***,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-VLDL-PL,"-0.009 [-0.012,-0.006]",1.415e-06,***,Phospholipids in Medium VLDL
M-LDL-P,"-0.009 [-0.012,-0.007]",5.060e-07,***,Concentration of Medium LDL Particles
M-VLDL-FC,"-0.009 [-0.012,-0.007]",9.285e-07,***,Free Cholesterol in Medium VLDL
XXL-VLDL-CE%,"-0.009 [-0.012,-0.007]",8.738e-06,***,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-LDL-FC,"-0.009 [-0.012,-0.007]",9.838e-08,***,Free Cholesterol in Small LDL
M-LDL-TG,"-0.010 [-0.012,-0.007]",8.879e-09,***,Triglycerides in Medium LDL
LDL-TG,"-0.010 [-0.012,-0.007]",1.464e-08,***,Triglycerides in LDL
XL-VLDL-CE,"-0.010 [-0.012,-0.007]",2.522e-07,***,Cholesteryl Esters in Very Large VLDL
L-LDL-FC,"-0.010 [-0.012,-0.007]",4.859e-08,***,Free Cholesterol in Large LDL
S-VLDL-CE,"-0.010 [-0.012,-0.007]",1.631e-07,***,Cholesteryl Esters in Small VLDL
S-VLDL-P,"-0.010 [-0.012,-0.007]",5.225e-08,***,Concentration of Small VLDL Particles
Clinical LDL-C,"-0.010 [-0.012,-0.007]",7.351e-09,***,Clinical LDL Cholesterol
M-HDL-CE%,"-0.010 [-0.012,-0.007]",3.110e-09,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
LDL-P,"-0.010 [-0.013,-0.007]",7.596e-09,***,Concentration of LDL Particles
L-LDL-TG,"-0.010 [-0.013,-0.007]",2.168e-09,***,Triglycerides in Large LDL
M-VLDL-P,"-0.010 [-0.013,-0.007]",5.540e-09,***,Concentration of Medium VLDL Particles
S-VLDL-L,"-0.010 [-0.013,-0.007]",1.033e-08,***,Total-Lipids in Small VLDL
S-VLDL-C,"-0.010 [-0.013,-0.007]",1.060e-08,***,Cholesterol in Small VLDL
