Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,"0.327 [0.319,0.336]",0.000e+00,***,Glycoprotein Acetyls
Lactate,"0.275 [0.266,0.283]",0.000e+00,***,Lactate
3-Hydroxybutyrate,"0.258 [0.248,0.267]",0.000e+00,***,3-Hydroxybutyrate
MUFA%,"0.241 [0.232,0.250]",0.000e+00,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
L-LDL-TG%,"0.189 [0.180,0.197]",0.000e+00,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,"0.188 [0.180,0.197]",0.000e+00,***,Triglycerides to Total-Lipids in Medium LDL percentage
S-LDL-TG%,"0.175 [0.167,0.184]",0.000e+00,***,Triglycerides to Total-Lipids in Small LDL percentage
XL-VLDL-TG%,"0.174 [0.163,0.184]",7.732e-237,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
M-VLDL-TG%,"0.172 [0.163,0.182]",6.793e-279,***,Triglycerides to Total-Lipids in Medium VLDL percentage
IDL-TG%,"0.170 [0.162,0.179]",0.000e+00,***,Triglycerides to Total-Lipids in IDL percentage
S-VLDL-TG%,"0.168 [0.159,0.177]",1.368e-280,***,Triglycerides to Total-Lipids in Small VLDL percentage
Acetoacetate,"0.160 [0.151,0.169]",1.599e-269,***,Acetoacetate
XS-VLDL-TG%,"0.158 [0.149,0.167]",2.469e-261,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
XS-VLDL-PL%,"0.156 [0.147,0.165]",3.748e-260,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-HDL-PL%,"0.152 [0.143,0.161]",9.280e-236,***,Phospholipids to Total-Lipids in Medium HDL percentage
S-HDL-PL%,"0.147 [0.138,0.156]",5.346e-219,***,Phospholipids to Total-Lipids in Small HDL percentage
L-HDL-PL%,"0.143 [0.135,0.152]",2.018e-231,***,Phospholipids to Total-Lipids in Large HDL percentage
Pyruvate,"0.137 [0.128,0.146]",2.816e-204,***,Pyruvate
MUFA,"0.121 [0.112,0.129]",7.803e-166,***,Monounsaturated Fatty Acids
S-HDL-TG%,"0.113 [0.104,0.123]",1.416e-115,***,Triglycerides to Total-Lipids in Small HDL percentage
XXL-VLDL-PL,"0.109 [0.100,0.117]",9.802e-129,***,Phospholipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-L,"0.106 [0.097,0.115]",6.393e-121,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
TG/PG,"0.105 [0.096,0.114]",2.094e-106,***,Triglycerides to Phosphoglycerides ratio
XXL-VLDL-FC,"0.104 [0.095,0.112]",2.414e-116,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
XXL-VLDL-TG,"0.101 [0.092,0.109]",2.127e-111,***,Triglycerides in Chylomicrons and Extremely Large VLDL
XXL-VLDL-P,"0.100 [0.091,0.109]",4.066e-110,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
XXL-VLDL-C,"0.100 [0.091,0.108]",3.325e-105,***,Cholesterol in Chylomicrons and Extremely Large VLDL
VLDL-size,"0.096 [0.087,0.106]",1.443e-84,***,Average Diameter for VLDL Particles
Acetone,"0.096 [0.087,0.105]",1.603e-100,***,Acetone
L-VLDL-TG%,"0.094 [0.084,0.103]",1.230e-76,***,Triglycerides to Total-Lipids in Large VLDL percentage
XXL-VLDL-CE,"0.093 [0.085,0.102]",4.072e-91,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
M-HDL-TG%,"0.092 [0.083,0.101]",8.524e-81,***,Triglycerides to Total-Lipids in Medium HDL percentage
S-HDL-TG,"0.086 [0.077,0.095]",1.271e-69,***,Triglycerides in Small HDL
M-HDL-TG,"0.085 [0.076,0.095]",9.983e-72,***,Triglycerides in Medium HDL
HDL-TG,"0.081 [0.072,0.089]",6.041e-65,***,Triglycerides in HDL
XL-VLDL-TG,"0.079 [0.070,0.087]",1.133e-62,***,Triglycerides in Very Large VLDL
S-LDL-TG,"0.077 [0.068,0.085]",3.419e-65,***,Triglycerides in Small LDL
Total-TG,"0.075 [0.066,0.084]",1.705e-56,***,Total-Triglycerides
L-VLDL-PL%,"0.074 [0.063,0.086]",3.550e-34,***,Phospholipids to Total-Lipids in Large VLDL percentage
XXL-VLDL-TG%,"0.073 [0.064,0.083]",2.722e-47,***,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
VLDL-TG,"0.073 [0.064,0.082]",2.951e-52,***,Triglycerides in VLDL
SFA%,"0.072 [0.063,0.080]",2.135e-59,***,Saturated Fatty Acids to Total-Fatty Acids percentage
XL-HDL-TG%,"0.068 [0.059,0.077]",2.981e-44,***,Triglycerides to Total-Lipids in Very Large HDL percentage
XL-VLDL-L,"0.066 [0.057,0.075]",3.587e-42,***,Total-Lipids in Very Large VLDL
XS-VLDL-TG,"0.065 [0.056,0.074]",6.798e-42,***,Triglycerides in Very Small VLDL
Omega-6/Omega-3,"0.065 [0.056,0.074]",2.000e-42,***,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
IDL-PL%,"0.063 [0.054,0.072]",2.797e-39,***,Phospholipids to Total-Lipids in IDL percentage
SFA,"0.062 [0.054,0.071]",2.032e-42,***,Saturated Fatty Acids
