Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG,"1.125 [1.062,1.187]",5.473e-267,***,Triglycerides in IDL
Tyr,"1.114 [1.049,1.180]",5.685e-236,***,Tyrosine
L-HDL-TG,"1.114 [1.046,1.182]",8.078e-221,***,Triglycerides in Large HDL
XS-VLDL-TG,"1.063 [1.001,1.125]",7.632e-238,***,Triglycerides in Very Small VLDL
M-LDL-TG%,"1.059 [0.998,1.121]",2.528e-244,***,Triglycerides to Total-Lipids in Medium LDL percentage
L-LDL-TG%,"1.056 [0.996,1.117]",1.368e-248,***,Triglycerides to Total-Lipids in Large LDL percentage
M-HDL-TG,"1.049 [0.985,1.113]",2.357e-221,***,Triglycerides in Medium HDL
L-LDL-TG,"1.039 [0.977,1.100]",2.281e-234,***,Triglycerides in Large LDL
HDL-TG,"1.020 [0.957,1.083]",2.085e-214,***,Triglycerides in HDL
LDL-TG,"0.960 [0.899,1.020]",4.425e-204,***,Triglycerides in LDL
IDL-TG%,"0.919 [0.857,0.980]",1.207e-182,***,Triglycerides to Total-Lipids in IDL percentage
S-HDL-TG,"0.897 [0.833,0.962]",6.266e-156,***,Triglycerides in Small HDL
XL-HDL-TG,"0.883 [0.821,0.944]",6.549e-167,***,Triglycerides in Very Large HDL
M-LDL-TG,"0.876 [0.816,0.936]",5.216e-173,***,Triglycerides in Medium LDL
S-LDL-TG%,"0.869 [0.808,0.931]",1.204e-161,***,Triglycerides to Total-Lipids in Small LDL percentage
S-HDL-PL%,"0.853 [0.790,0.917]",1.810e-146,***,Phospholipids to Total-Lipids in Small HDL percentage
SFA%,"0.822 [0.764,0.881]",7.450e-162,***,Saturated Fatty Acids to Total-Fatty Acids percentage
HDL-PL,"0.798 [0.728,0.868]",2.141e-105,***,Phospholipids in HDL
M-HDL-PL,"0.793 [0.726,0.860]",3.991e-114,***,Phospholipids in Medium HDL
PC,"0.768 [0.702,0.833]",4.779e-112,***,Phosphatidylcholines
XS-VLDL-PL,"0.766 [0.701,0.830]",3.463e-113,***,Phospholipids in Very Small VLDL
Phosphoglyc,"0.765 [0.701,0.829]",9.478e-116,***,Phosphoglycerides
HDL-FC,"0.751 [0.674,0.827]",5.256e-77,***,Free Cholesterol in HDL
SFA,"0.722 [0.662,0.781]",1.288e-119,***,Saturated Fatty Acids
S-LDL-TG,"0.719 [0.660,0.779]",5.482e-117,***,Triglycerides in Small LDL
M-HDL-FC,"0.715 [0.643,0.787]",2.720e-79,***,Free Cholesterol in Medium HDL
XS-VLDL-L,"0.714 [0.649,0.778]",2.676e-98,***,Total-Lipids in Very Small VLDL
M-HDL-L,"0.694 [0.627,0.761]",3.134e-86,***,Total-Lipids in Medium HDL
L-HDL-PL%,"0.694 [0.633,0.754]",4.997e-106,***,Phospholipids to Total-Lipids in Large HDL percentage
HDL-L,"0.689 [0.618,0.759]",3.364e-76,***,Total-Lipids in HDL
XS-VLDL-P,"0.679 [0.614,0.744]",2.165e-87,***,Concentration of Very Small VLDL Particles
M-HDL-P,"0.679 [0.608,0.749]",9.287e-74,***,Concentration of Medium HDL Particles
S-HDL-TG%,"0.677 [0.610,0.744]",8.365e-81,***,Triglycerides to Total-Lipids in Small HDL percentage
Cholines,"0.664 [0.599,0.728]",1.130e-84,***,Total-Cholines
ApoA1,"0.656 [0.587,0.725]",7.805e-72,***,Apolipoprotein A1
S-HDL-PL,"0.651 [0.588,0.714]",6.001e-85,***,Phospholipids in Small HDL
L-HDL-PL,"0.641 [0.561,0.721]",5.931e-50,***,Phospholipids in Large HDL
S-HDL-FC,"0.637 [0.574,0.700]",6.044e-81,***,Free Cholesterol in Small HDL
M-HDL-TG%,"0.637 [0.572,0.702]",9.104e-77,***,Triglycerides to Total-Lipids in Medium HDL percentage
XS-VLDL-TG%,"0.635 [0.572,0.698]",1.345e-81,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
L-VLDL-PL%,"0.617 [0.538,0.696]",5.657e-48,***,Phospholipids to Total-Lipids in Large VLDL percentage
XS-VLDL-FC,"0.601 [0.536,0.666]",5.099e-67,***,Free Cholesterol in Very Small VLDL
S-VLDL-TG,"0.597 [0.534,0.660]",1.218e-71,***,Triglycerides in Small VLDL
MUFA,"0.595 [0.534,0.655]",5.886e-78,***,Monounsaturated Fatty Acids
Total-PL,"0.580 [0.517,0.643]",3.400e-67,***,Total-Phospholipids in Lipoprotein Particles
Total-FA,"0.573 [0.514,0.633]",5.794e-73,***,Total-Fatty Acids
XXL-VLDL-PL,"0.563 [0.502,0.625]",1.147e-66,***,Phospholipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-P,"0.563 [0.502,0.624]",7.015e-68,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
XXL-VLDL-FC,"0.562 [0.500,0.623]",3.667e-66,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
