Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,"0.371 [0.351,0.391]",5.550e-282,***,Glycoprotein Acetyls
3-Hydroxybutyrate,"0.199 [0.178,0.220]",6.068e-70,***,3-Hydroxybutyrate
XL-HDL-FC%,"0.182 [0.161,0.203]",2.407e-57,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
L-VLDL-FC%,"0.180 [0.158,0.202]",2.457e-53,***,Free Cholesterol to Total-Lipids in Large VLDL percentage
XL-HDL-C%,"0.175 [0.156,0.193]",1.590e-71,***,Cholesterol to Total-Lipids in Very Large HDL percentage
L-VLDL-PL%,"0.159 [0.134,0.184]",5.461e-31,***,Phospholipids to Total-Lipids in Large VLDL percentage
S-HDL-CE,"0.144 [0.124,0.163]",5.775e-40,***,Cholesteryl Esters in Small HDL
MUFA%,"0.138 [0.119,0.158]",6.429e-37,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
S-HDL-P,"0.137 [0.117,0.157]",4.333e-36,***,Concentration of Small HDL Particles
XXL-VLDL-PL%,"0.135 [0.113,0.158]",1.265e-25,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-HDL-C,"0.126 [0.106,0.146]",3.538e-30,***,Cholesterol in Small HDL
S-LDL-CE%,"0.123 [0.103,0.143]",1.829e-28,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
Pyruvate,"0.118 [0.099,0.137]",2.067e-27,***,Pyruvate
S-VLDL-CE,"0.114 [0.094,0.134]",1.042e-22,***,Cholesteryl Esters in Small VLDL
XL-VLDL-CE,"0.114 [0.093,0.134]",8.153e-23,***,Cholesteryl Esters in Very Large VLDL
XS-VLDL-PL%,"0.113 [0.093,0.133]",4.598e-24,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
S-VLDL-C,"0.109 [0.089,0.130]",4.165e-21,***,Cholesterol in Small VLDL
S-LDL-C%,"0.109 [0.090,0.129]",2.575e-22,***,Cholesterol to Total-Lipids in Small LDL percentage
M-LDL-PL,"0.106 [0.086,0.125]",1.084e-20,***,Phospholipids in Medium LDL
S-HDL-L,"0.103 [0.083,0.123]",4.887e-19,***,Total-Lipids in Small HDL
