Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
S-HDL-P,"0.275 [0.221,0.329]",8.614e-18,***,Concentration of Small HDL Particles
S-HDL-C,"0.270 [0.216,0.323]",3.019e-17,***,Cholesterol in Small HDL
S-HDL-CE,"0.267 [0.212,0.321]",1.556e-16,***,Cholesteryl Esters in Small HDL
Total-P,"0.265 [0.207,0.322]",3.610e-14,***,Total-Concentration of Lipoprotein Particles
HDL-P,"0.255 [0.197,0.313]",1.797e-12,***,Concentration of HDL Particles
S-HDL-FC,"0.255 [0.200,0.309]",1.414e-14,***,Free Cholesterol in Small HDL
S-HDL-L,"0.248 [0.194,0.302]",6.279e-14,***,Total-Lipids in Small HDL
SM,"0.235 [0.178,0.291]",9.939e-11,***,Sphingomyelins
S-HDL-PL,"0.231 [0.176,0.286]",2.527e-11,***,Phospholipids in Small HDL
Albumin,"0.231 [0.179,0.283]",1.430e-12,***,Albumin
Lactate,"0.215 [0.163,0.267]",8.853e-11,***,Lactate
Cholines,"0.215 [0.160,0.270]",6.235e-09,***,Total-Cholines
Total-PL,"0.212 [0.158,0.266]",4.371e-09,***,Total-Phospholipids in Lipoprotein Particles
ApoA1,"0.211 [0.152,0.271]",8.719e-07,***,Apolipoprotein A1
Total-CE,"0.206 [0.152,0.259]",1.049e-08,***,Total-Esterified Cholesterol
M-HDL-FC,"0.204 [0.142,0.266]",2.960e-05,***,Free Cholesterol in Medium HDL
Phosphoglyc,"0.204 [0.149,0.259]",8.126e-08,***,Phosphoglycerides
M-HDL-P,"0.203 [0.141,0.264]",1.897e-05,***,Concentration of Medium HDL Particles
M-HDL-CE,"0.201 [0.141,0.261]",1.245e-05,***,Cholesteryl Esters in Medium HDL
M-HDL-C,"0.201 [0.141,0.261]",1.284e-05,***,Cholesterol in Medium HDL
Total-C,"0.200 [0.147,0.253]",3.552e-08,***,Total-Cholesterol
M-LDL-C,"0.198 [0.144,0.252]",1.547e-07,***,Cholesterol in Medium LDL
M-LDL-L,"0.198 [0.144,0.252]",1.569e-07,***,Total-Lipids in Medium LDL
M-LDL-CE,"0.197 [0.143,0.251]",1.931e-07,***,Cholesteryl Esters in Medium LDL
PC,"0.196 [0.140,0.252]",1.820e-06,***,Phosphatidylcholines
M-LDL-PL,"0.196 [0.141,0.250]",5.076e-07,***,Phospholipids in Medium LDL
3-Hydroxybutyrate,"0.195 [0.139,0.252]",2.717e-06,***,3-Hydroxybutyrate
HDL-CE,"0.194 [0.131,0.258]",4.986e-04,***,Cholesteryl Esters in HDL
HDL-C,"0.193 [0.130,0.257]",5.727e-04,***,HDL Cholesterol
Total-L,"0.193 [0.140,0.245]",1.150e-07,***,Total-Lipids in Lipoprotein Particles
Glu-lactate,"0.192 [0.139,0.246]",3.865e-07,***,Glucose-lactate
L-LDL-PL,"0.192 [0.138,0.246]",1.044e-06,***,Phospholipids in Large LDL
LDL-PL,"0.191 [0.137,0.245]",9.762e-07,***,Phospholipids in LDL
LDL-CE,"0.191 [0.138,0.244]",4.855e-07,***,Cholesteryl Esters in LDL
LDL-L,"0.190 [0.137,0.243]",5.078e-07,***,Total-Lipids in LDL
Total-FC,"0.190 [0.136,0.243]",1.269e-06,***,Total-Free Cholesterol
M-LDL-FC,"0.189 [0.135,0.244]",1.984e-06,***,Free Cholesterol in Medium LDL
L-LDL-L,"0.189 [0.135,0.242]",9.581e-07,***,Total-Lipids in Large LDL
LDL-C,"0.189 [0.135,0.242]",8.124e-07,***,LDL Cholesterol
L-LDL-CE,"0.188 [0.134,0.242]",1.575e-06,***,Cholesteryl Esters in Large LDL
HDL-FC,"0.188 [0.122,0.254]",0.006,**,Free Cholesterol in HDL
S-LDL-CE,"0.186 [0.132,0.241]",3.648e-06,***,Cholesteryl Esters in Small LDL
L-LDL-C,"0.186 [0.132,0.239]",2.504e-06,***,Cholesterol in Large LDL
S-LDL-C,"0.185 [0.131,0.240]",5.243e-06,***,Cholesterol in Small LDL
M-HDL-L,"0.184 [0.126,0.243]",1.226e-04,***,Total-Lipids in Medium HDL
S-LDL-L,"0.180 [0.126,0.235]",1.698e-05,***,Total-Lipids in Small LDL
LDL-FC,"0.180 [0.126,0.234]",1.466e-05,***,Free Cholesterol in LDL
HDL-L,"0.180 [0.119,0.241]",0.002,**,Total-Lipids in HDL
L-LDL-FC,"0.180 [0.125,0.234]",2.605e-05,***,Free Cholesterol in Large LDL
Clinical LDL-C,"0.180 [0.127,0.233]",6.867e-06,***,Clinical LDL Cholesterol
M-HDL-PL,"0.173 [0.115,0.232]",0.001,**,Phospholipids in Medium HDL
Non-HDL-C,"0.173 [0.120,0.226]",3.651e-05,***,Total-Cholesterol Minus HDL-C
SFA,"0.171 [0.119,0.224]",2.944e-05,***,Saturated Fatty Acids
M-LDL-P,"0.169 [0.114,0.224]",3.182e-04,***,Concentration of Medium LDL Particles
LDL-P,"0.169 [0.114,0.224]",4.562e-04,***,Concentration of LDL Particles
S-VLDL-FC,"0.168 [0.112,0.224]",8.430e-04,***,Free Cholesterol in Small VLDL
HDL-PL,"0.167 [0.106,0.228]",0.017,*,Phospholipids in HDL
PUFA,"0.167 [0.113,0.221]",2.348e-04,***,Polyunsaturated Fatty Acids
S-LDL-PL,"0.167 [0.112,0.222]",6.029e-04,***,Phospholipids in Small LDL
Omega-6,"0.165 [0.112,0.219]",2.977e-04,***,Omega-6 Fatty Acids
L-LDL-P,"0.165 [0.110,0.221]",0.001,**,Concentration of Large LDL Particles
S-LDL-FC,"0.164 [0.109,0.219]",0.001,**,Free Cholesterol in Small LDL
Total-FA,"0.162 [0.110,0.214]",2.772e-04,***,Total-Fatty Acids
IDL-FC,"0.161 [0.105,0.217]",0.004,**,Free Cholesterol in IDL
S-VLDL-PL,"0.161 [0.105,0.217]",0.004,**,Phospholipids in Small VLDL
ApoB,"0.159 [0.105,0.214]",0.002,**,Apolipoprotein B
S-VLDL-C,"0.159 [0.103,0.215]",0.007,**,Cholesterol in Small VLDL
M-VLDL-FC,"0.159 [0.103,0.214]",0.005,**,Free Cholesterol in Medium VLDL
XL-HDL-CE%,"0.158 [0.109,0.207]",4.940e-05,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
M-VLDL-P,"0.157 [0.101,0.212]",0.007,**,Concentration of Medium VLDL Particles
IDL-PL,"0.154 [0.098,0.211]",0.020,*,Phospholipids in IDL
M-VLDL-C,"0.154 [0.099,0.210]",0.011,*,Cholesterol in Medium VLDL
IDL-L,"0.154 [0.099,0.209]",0.008,**,Total-Lipids in IDL
Remnant-C,"0.154 [0.100,0.208]",0.005,**,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
S-VLDL-CE,"0.153 [0.096,0.210]",0.029,*,Cholesteryl Esters in Small VLDL
M-VLDL-PL,"0.153 [0.098,0.208]",0.013,*,Phospholipids in Medium VLDL
M-HDL-FC%,"0.150 [0.094,0.207]",0.040,*,Free Cholesterol to Total-Lipids in Medium HDL percentage
S-LDL-P,"0.150 [0.095,0.205]",0.021,*,Concentration of Small LDL Particles
IDL-C,"0.150 [0.095,0.205]",0.021,*,Cholesterol in IDL
IDL-CE,"0.147 [0.092,0.203]",0.043,*,Cholesteryl Esters in IDL
L-LDL-TG,"0.147 [0.092,0.201]",0.032,*,Triglycerides in Large LDL
M-VLDL-L,"0.146 [0.091,0.201]",0.043,*,Total-Lipids in Medium VLDL
S-LDL-C%,"0.145 [0.091,0.198]",0.025,*,Cholesterol to Total-Lipids in Small LDL percentage
LA,"0.141 [0.088,0.195]",0.044,*,Linoleic Acid
M-HDL-PL%,"-0.161 [-0.217,-0.105]",0.004,**,Phospholipids to Total-Lipids in Medium HDL percentage
Gln,"-0.218 [-0.271,-0.164]",2.987e-10,***,Glutamine
Val,"-0.241 [-0.301,-0.182]",5.418e-10,***,Valine
Tyr,"-0.244 [-0.305,-0.184]",5.318e-10,***,Tyrosine
Total-BCAA,"-0.305 [-0.365,-0.245]",8.853e-18,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Leu,"-0.318 [-0.378,-0.257]",1.497e-19,***,Leucine
Phe,"-0.330 [-0.389,-0.272]",2.038e-23,***,Phenylalanine
Ile,"-0.358 [-0.417,-0.299]",1.468e-27,***,Isoleucine
