Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.665 [0.627 - 0.697],0.624 [0.621 - 0.626],0.620 [0.558 - 0.685],0.624 [0.621 - 0.626],0.001 [0.001 - 0.001],0.244 [0.181 - 0.309],0.003 [0.002 - 0.003]
Demographic,0.697 [0.658 - 0.730],0.624 [0.623 - 0.626],0.619 [0.549 - 0.680],0.624 [0.623 - 0.626],0.001 [0.001 - 0.001],0.244 [0.172 - 0.305],0.002 [0.002 - 0.003]
Metabolite+Demographic,0.702 [0.670 - 0.732],0.654 [0.653 - 0.656],0.654 [0.590 - 0.718],0.654 [0.653 - 0.656],0.001 [0.001 - 0.002],0.308 [0.245 - 0.371],0.003 [0.002 - 0.003]
