Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.650 [0.634 - 0.665],0.600 [0.599 - 0.602],0.604 [0.563 - 0.633],0.600 [0.599 - 0.602],0.006 [0.006 - 0.007],0.205 [0.164 - 0.234],0.013 [0.012 - 0.014]
Demographic,0.633 [0.614 - 0.652],0.587 [0.585 - 0.590],0.592 [0.558 - 0.627],0.587 [0.585 - 0.590],0.006 [0.006 - 0.007],0.178 [0.146 - 0.213],0.012 [0.011 - 0.013]
Metabolite+Demographic,0.684 [0.668 - 0.701],0.617 [0.615 - 0.619],0.620 [0.584 - 0.654],0.617 [0.615 - 0.619],0.007 [0.006 - 0.008],0.236 [0.200 - 0.270],0.014 [0.012 - 0.015]
