Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.566 [0.541 - 0.591],0.562 [0.560 - 0.564],0.562 [0.515 - 0.609],0.562 [0.559 - 0.564],0.003 [0.002 - 0.003],0.124 [0.076 - 0.172],0.005 [0.005 - 0.006]
Demographic,0.621 [0.594 - 0.645],0.589 [0.586 - 0.591],0.597 [0.561 - 0.639],0.589 [0.586 - 0.591],0.003 [0.003 - 0.003],0.186 [0.149 - 0.229],0.006 [0.005 - 0.007]
Metabolite+Demographic,0.591 [0.559 - 0.614],0.580 [0.578 - 0.582],0.582 [0.536 - 0.622],0.580 [0.578 - 0.582],0.003 [0.003 - 0.003],0.161 [0.117 - 0.204],0.006 [0.005 - 0.007]
