Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.535 [0.489 - 0.611],0.543 [0.541 - 0.545],0.542 [0.454 - 0.636],0.543 [0.541 - 0.545],0.001 [0.001 - 0.001],0.085 [-0.003 - 0.180],0.001 [0.001 - 0.002]
Demographic,0.526 [0.467 - 0.575],0.488 [0.485 - 0.489],0.494 [0.394 - 0.565],0.488 [0.485 - 0.489],0.001 [0.000 - 0.001],-0.020 [-0.117 - 0.053],0.001 [0.001 - 0.001]
Metabolite+Demographic,0.555 [0.505 - 0.606],0.552 [0.550 - 0.554],0.553 [0.477 - 0.639],0.552 [0.550 - 0.554],0.001 [0.001 - 0.001],0.105 [0.030 - 0.192],0.001 [0.001 - 0.002]
