Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.457 [0.427 - 0.488],0.464 [0.461 - 0.466],0.464 [0.409 - 0.520],0.464 [0.461 - 0.466],0.002 [0.002 - 0.002],-0.074 [-0.127 - -0.016],0.004 [0.003 - 0.004]
Demographic,0.570 [0.538 - 0.596],0.556 [0.554 - 0.559],0.553 [0.509 - 0.604],0.556 [0.554 - 0.559],0.003 [0.002 - 0.003],0.108 [0.065 - 0.161],0.005 [0.004 - 0.006]
Metabolite+Demographic,0.550 [0.512 - 0.584],0.548 [0.546 - 0.550],0.551 [0.487 - 0.614],0.548 [0.546 - 0.550],0.003 [0.002 - 0.003],0.099 [0.036 - 0.161],0.005 [0.004 - 0.006]
