Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.685 [0.665 - 0.705],0.642 [0.641 - 0.645],0.647 [0.615 - 0.681],0.642 [0.641 - 0.645],0.006 [0.005 - 0.006],0.290 [0.257 - 0.323],0.012 [0.010 - 0.012]
Demographic,0.572 [0.547 - 0.593],0.550 [0.548 - 0.552],0.550 [0.514 - 0.583],0.550 [0.548 - 0.552],0.004 [0.004 - 0.004],0.100 [0.064 - 0.134],0.008 [0.007 - 0.009]
Metabolite+Demographic,0.685 [0.667 - 0.705],0.639 [0.637 - 0.641],0.643 [0.603 - 0.679],0.639 [0.637 - 0.641],0.006 [0.005 - 0.006],0.281 [0.243 - 0.318],0.011 [0.010 - 0.012]
