Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.531 [0.522 - 0.541],0.524 [0.521 - 0.526],0.523 [0.510 - 0.537],0.524 [0.522 - 0.526],0.028 [0.027 - 0.029],0.046 [0.034 - 0.062],0.053 [0.051 - 0.056]
Demographic,0.572 [0.565 - 0.579],0.550 [0.548 - 0.551],0.551 [0.539 - 0.563],0.550 [0.548 - 0.552],0.031 [0.030 - 0.033],0.099 [0.089 - 0.113],0.059 [0.057 - 0.062]
Metabolite+Demographic,0.571 [0.562 - 0.579],0.548 [0.546 - 0.550],0.547 [0.535 - 0.564],0.548 [0.546 - 0.550],0.031 [0.030 - 0.032],0.095 [0.082 - 0.112],0.059 [0.056 - 0.061]
