Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.631 [0.625 - 0.639],0.596 [0.594 - 0.598],0.597 [0.584 - 0.611],0.596 [0.594 - 0.598],0.037 [0.035 - 0.038],0.193 [0.180 - 0.207],0.069 [0.067 - 0.071]
Demographic,0.644 [0.638 - 0.652],0.603 [0.602 - 0.605],0.605 [0.593 - 0.620],0.603 [0.602 - 0.605],0.038 [0.037 - 0.039],0.209 [0.196 - 0.224],0.071 [0.069 - 0.073]
Metabolite+Demographic,0.659 [0.653 - 0.666],0.616 [0.614 - 0.618],0.616 [0.606 - 0.631],0.616 [0.614 - 0.618],0.040 [0.039 - 0.041],0.232 [0.221 - 0.247],0.075 [0.073 - 0.076]
