Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.588 [0.581 - 0.597],0.568 [0.565 - 0.570],0.568 [0.551 - 0.581],0.568 [0.565 - 0.570],0.028 [0.027 - 0.029],0.136 [0.119 - 0.149],0.054 [0.051 - 0.056]
Demographic,0.650 [0.641 - 0.657],0.613 [0.611 - 0.615],0.612 [0.600 - 0.628],0.613 [0.610 - 0.615],0.034 [0.032 - 0.035],0.225 [0.212 - 0.241],0.064 [0.061 - 0.066]
Metabolite+Demographic,0.654 [0.644 - 0.661],0.614 [0.613 - 0.617],0.616 [0.598 - 0.632],0.614 [0.613 - 0.617],0.034 [0.032 - 0.035],0.231 [0.214 - 0.247],0.064 [0.062 - 0.067]
