Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.610 [0.603 - 0.618],0.574 [0.571 - 0.576],0.574 [0.558 - 0.588],0.574 [0.571 - 0.576],0.032 [0.031 - 0.033],0.147 [0.133 - 0.162],0.061 [0.059 - 0.063]
Demographic,0.719 [0.713 - 0.728],0.667 [0.665 - 0.670],0.667 [0.654 - 0.681],0.667 [0.665 - 0.670],0.047 [0.046 - 0.049],0.335 [0.320 - 0.349],0.088 [0.086 - 0.091]
Metabolite+Demographic,0.727 [0.720 - 0.735],0.673 [0.670 - 0.675],0.673 [0.657 - 0.687],0.673 [0.670 - 0.675],0.048 [0.047 - 0.050],0.346 [0.331 - 0.361],0.090 [0.088 - 0.093]
